# k[h/Mpc]  P(k)[(Mpc/h)^3]  k[1/Mpc]  P(k)[Mpc^3]
6.86469954e-02 2.13619132e+02 4.62406161e-02 6.98930368e+02
6.89517105e-02 2.15070255e+02 4.64458722e-02 7.03678228e+02
6.92577781e-02 2.16488445e+02 4.66520394e-02 7.08318338e+02
6.95652044e-02 2.17872389e+02 4.68591217e-02 7.12846399e+02
6.98739953e-02 2.19220775e+02 4.70671232e-02 7.17258118e+02
7.01841569e-02 2.20532293e+02 4.72760481e-02 7.21549213e+02
7.04956952e-02 2.21805897e+02 4.74859003e-02 7.25716258e+02
7.08086165e-02 2.23041483e+02 4.76966840e-02 7.29758914e+02
7.11229267e-02 2.24239191e+02 4.79084034e-02 7.33677640e+02
7.14386321e-02 2.25399200e+02 4.81210626e-02 7.37473017e+02
7.17557389e-02 2.26521723e+02 4.83346657e-02 7.41145746e+02
7.20742533e-02 2.27607010e+02 4.85492170e-02 7.44696647e+02
7.23941816e-02 2.28655347e+02 4.87647207e-02 7.48126652e+02
7.27155299e-02 2.29667053e+02 4.89811810e-02 7.51436805e+02
7.30383047e-02 2.30642481e+02 4.91986020e-02 7.54628260e+02
7.33625122e-02 2.31582014e+02 4.94169882e-02 7.57702275e+02
7.36881589e-02 2.32486087e+02 4.96363438e-02 7.60660267e+02
7.40152510e-02 2.33355234e+02 4.98566731e-02 7.63503991e+02
7.43437951e-02 2.34190043e+02 5.00779804e-02 7.66235363e+02
7.46737976e-02 2.34991129e+02 5.03002700e-02 7.68856396e+02
7.50052648e-02 2.35759134e+02 5.05235464e-02 7.71369196e+02
7.53382035e-02 2.36494730e+02 5.07478138e-02 7.73775958e+02
7.56726199e-02 2.37198614e+02 5.09730768e-02 7.76078964e+02
7.60085209e-02 2.37871509e+02 5.11993397e-02 7.78280577e+02
7.63459128e-02 2.38514161e+02 5.14266069e-02 7.80383239e+02
7.66848024e-02 2.39127338e+02 5.16548829e-02 7.82389466e+02
7.70251962e-02 2.39711756e+02 5.18841722e-02 7.84301593e+02
7.73671011e-02 2.40267782e+02 5.21144793e-02 7.86120830e+02
7.77105236e-02 2.40795696e+02 5.23458087e-02 7.87848086e+02
7.80554705e-02 2.41295789e+02 5.25781649e-02 7.89484316e+02
7.84019486e-02 2.41768366e+02 5.28115526e-02 7.91030519e+02
7.87499646e-02 2.42213747e+02 5.30459762e-02 7.92487741e+02
7.90995255e-02 2.42632264e+02 5.32814404e-02 7.93857066e+02
7.94506380e-02 2.43024260e+02 5.35179497e-02 7.95139621e+02
7.98033090e-02 2.43390093e+02 5.37555090e-02 7.96336571e+02
8.01575456e-02 2.43730129e+02 5.39941227e-02 7.97449120e+02
8.05133545e-02 2.44044568e+02 5.42337956e-02 7.98477918e+02
8.08707428e-02 2.44332648e+02 5.44745323e-02 7.99420472e+02
8.12297175e-02 2.44593282e+02 5.47163377e-02 8.00273229e+02
8.15902856e-02 2.44825390e+02 5.49592164e-02 8.01032651e+02
8.19524543e-02 2.45027896e+02 5.52031732e-02 8.01695223e+02
8.23162306e-02 2.45199734e+02 5.54482129e-02 8.02257449e+02
8.26816216e-02 2.45339843e+02 5.56943403e-02 8.02715865e+02
8.30486346e-02 2.45447174e+02 5.59415603e-02 8.03067037e+02
8.34172767e-02 2.45520688e+02 5.61898776e-02 8.03307566e+02
8.37875552e-02 2.45559361e+02 5.64392971e-02 8.03434097e+02
8.41594772e-02 2.45562474e+02 5.66898239e-02 8.03444283e+02
8.45330502e-02 2.45531159e+02 5.69414626e-02 8.03341826e+02
8.49082814e-02 2.45467267e+02 5.71942184e-02 8.03132781e+02
8.52851782e-02 2.45372662e+02 5.74480961e-02 8.02823246e+02
8.56637480e-02 2.45249216e+02 5.77031007e-02 8.02419348e+02
8.60439983e-02 2.45098808e+02 5.79592372e-02 8.01927237e+02
8.64259364e-02 2.44923324e+02 5.82165108e-02 8.01353079e+02
8.68095699e-02 2.44724651e+02 5.84749263e-02 8.00703050e+02
8.71949063e-02 2.44504677e+02 5.87344889e-02 7.99983326e+02
8.75819531e-02 2.44265289e+02 5.89952036e-02 7.99200086e+02
8.79707180e-02 2.44008124e+02 5.92570757e-02 7.98358678e+02
8.83612086e-02 2.43733019e+02 5.95201101e-02 7.97458574e+02
8.87534325e-02 2.43439034e+02 5.97843122e-02 7.96496700e+02
8.91473975e-02 2.43125237e+02 6.00496869e-02 7.95470001e+02
8.95431112e-02 2.42790703e+02 6.03162397e-02 7.94375455e+02
8.99405814e-02 2.42434519e+02 6.05839756e-02 7.93210073e+02
9.03398160e-02 2.42055783e+02 6.08529000e-02 7.91970905e+02
9.07408227e-02 2.41653606e+02 6.11230181e-02 7.90655042e+02
9.11436094e-02 2.41227112e+02 6.13943353e-02 7.89259615e+02
9.15481840e-02 2.40775438e+02 6.16668567e-02 7.87781806e+02
9.19545545e-02 2.40297877e+02 6.19405879e-02 7.86219295e+02
9.23627288e-02 2.39794875e+02 6.22155341e-02 7.84573549e+02
9.27727149e-02 2.39267455e+02 6.24917008e-02 7.82847906e+02
9.31845210e-02 2.38716639e+02 6.27690933e-02 7.81045717e+02
9.35981549e-02 2.38143450e+02 6.30477172e-02 7.79170328e+02
9.40136250e-02 2.37548910e+02 6.33275778e-02 7.77225081e+02
9.44309392e-02 2.36934038e+02 6.36086807e-02 7.75213310e+02
9.48501059e-02 2.36299848e+02 6.38910313e-02 7.73138334e+02
9.52711332e-02 2.35647352e+02 6.41746353e-02 7.71003463e+02
9.56940293e-02 2.34977555e+02 6.44594982e-02 7.68811986e+02
9.61188027e-02 2.34291389e+02 6.47456255e-02 7.66566952e+02
9.65454616e-02 2.33589122e+02 6.50330229e-02 7.64269237e+02
9.69740143e-02 2.32870654e+02 6.53216960e-02 7.61918514e+02
9.74044693e-02 2.32135887e+02 6.56116506e-02 7.59514466e+02
9.78368351e-02 2.31384732e+02 6.59028921e-02 7.57056797e+02
9.82711201e-02 2.30617105e+02 6.61954265e-02 7.54545233e+02
9.87073328e-02 2.29832928e+02 6.64892594e-02 7.51979523e+02
9.91454818e-02 2.29032133e+02 6.67843966e-02 7.49359439e+02
9.95855758e-02 2.28214656e+02 6.70808438e-02 7.46684776e+02
1.00027623e-01 2.27380442e+02 6.73786070e-02 7.43955351e+02
1.00471633e-01 2.26529458e+02 6.76776918e-02 7.41171056e+02
1.00917613e-01 2.25661848e+02 6.79781043e-02 7.38332363e+02
1.01365573e-01 2.24777868e+02 6.82798503e-02 7.35440112e+02
1.01815522e-01 2.23877780e+02 6.85829357e-02 7.32495156e+02
1.02267468e-01 2.22961848e+02 6.88873664e-02 7.29498359e+02
1.02721420e-01 2.22030336e+02 6.91931485e-02 7.26450590e+02
1.03177387e-01 2.21083515e+02 6.95002878e-02 7.23352731e+02
1.03635378e-01 2.20121655e+02 6.98087906e-02 7.20205666e+02
1.04095402e-01 2.19145029e+02 7.01186627e-02 7.17010290e+02
1.04557468e-01 2.18153913e+02 7.04299104e-02 7.13767504e+02
1.05021585e-01 2.17148585e+02 7.07425396e-02 7.10478218e+02
1.05487762e-01 2.16129345e+02 7.10565565e-02 7.07143415e+02
1.05956008e-01 2.15096508e+02 7.13719673e-02 7.03764124e+02
1.06426333e-01 2.14050389e+02 7.16887782e-02 7.00341378e+02
1.06898746e-01 2.12991306e+02 7.20069954e-02 6.96876214e+02
1.07373256e-01 2.11919576e+02 7.23266251e-02 6.93369670e+02
1.07849872e-01 2.10835516e+02 7.26476735e-02 6.89822787e+02
1.08328603e-01 2.09739446e+02 7.29701471e-02 6.86236605e+02
1.08809460e-01 2.08631683e+02 7.32940521e-02 6.82612167e+02
1.09292451e-01 2.07512545e+02 7.36193949e-02 6.78950515e+02
1.09777586e-01 2.06382344e+02 7.39461818e-02 6.75252663e+02
1.10264874e-01 2.05241255e+02 7.42744193e-02 6.71519186e+02
1.10754326e-01 2.04089347e+02 7.46041138e-02 6.67750314e+02
1.11245950e-01 2.02926694e+02 7.49352717e-02 6.63946285e+02
1.11739756e-01 2.01753374e+02 7.52678997e-02 6.60107355e+02
1.12235754e-01 2.00569471e+02 7.56020041e-02 6.56233798e+02
1.12733954e-01 1.99375074e+02 7.59375915e-02 6.52325905e+02
1.13234366e-01 1.98170276e+02 7.62746686e-02 6.48383984e+02
1.13736998e-01 1.96955178e+02 7.66132420e-02 6.44408363e+02
1.14241862e-01 1.95729885e+02 7.69533182e-02 6.40399385e+02
1.14748967e-01 1.94494516e+02 7.72949040e-02 6.36357438e+02
1.15258322e-01 1.93249349e+02 7.76380060e-02 6.32283436e+02
1.15769939e-01 1.91994805e+02 7.79826310e-02 6.28178753e+02
1.16283827e-01 1.90731307e+02 7.83287858e-02 6.24044772e+02
1.16799996e-01 1.89459274e+02 7.86764771e-02 6.19882866e+02
1.17318456e-01 1.88179122e+02 7.90257117e-02 6.15694397e+02
1.17839217e-01 1.86891264e+02 7.93764966e-02 6.11480717e+02
1.18362290e-01 1.85596110e+02 7.97288385e-02 6.07243164e+02
1.18887685e-01 1.84294066e+02 8.00827445e-02 6.02983067e+02
1.19415412e-01 1.82985533e+02 8.04382214e-02 5.98701741e+02
1.19945481e-01 1.81670905e+02 8.07952762e-02 5.94400470e+02
1.20477904e-01 1.80350441e+02 8.11539159e-02 5.90080107e+02
1.21012689e-01 1.79024273e+02 8.15141476e-02 5.85741079e+02
1.21549849e-01 1.77692528e+02 8.18759783e-02 5.81383806e+02
1.22089393e-01 1.76355339e+02 8.22394151e-02 5.77008721e+02
1.22631332e-01 1.75012842e+02 8.26044652e-02 5.72616267e+02
1.23175676e-01 1.73665175e+02 8.29711356e-02 5.68206898e+02
1.23722437e-01 1.72312480e+02 8.33394337e-02 5.63781081e+02
1.24271625e-01 1.70954905e+02 8.37093666e-02 5.59339294e+02
1.24823251e-01 1.69592597e+02 8.40809416e-02 5.54882023e+02
1.25377325e-01 1.68225714e+02 8.44541660e-02 5.50409783e+02
1.25933858e-01 1.66854530e+02 8.48290470e-02 5.45923473e+02
1.26492862e-01 1.65479454e+02 8.52055922e-02 5.41424424e+02
1.27054348e-01 1.64100892e+02 8.55838087e-02 5.36913972e+02
1.27618326e-01 1.62719248e+02 8.59637041e-02 5.32393436e+02
1.28184807e-01 1.61334919e+02 8.63452858e-02 5.27864115e+02
1.28753802e-01 1.59948296e+02 8.67285613e-02 5.23327290e+02
1.29325324e-01 1.58559765e+02 8.71135381e-02 5.18784221e+02
1.29899382e-01 1.57169705e+02 8.75002238e-02 5.14236148e+02
1.30475989e-01 1.55778489e+02 8.78886259e-02 5.09684294e+02
1.31055155e-01 1.54386479e+02 8.82787521e-02 5.05129842e+02
1.31636891e-01 1.52993841e+02 8.86706100e-02 5.00573335e+02
1.32221210e-01 1.51600497e+02 8.90642073e-02 4.96014520e+02
1.32808123e-01 1.50206365e+02 8.94595517e-02 4.91453125e+02
1.33397641e-01 1.48811371e+02 8.98566510e-02 4.86888911e+02
1.33989776e-01 1.47415453e+02 9.02555130e-02 4.82321671e+02
1.34584539e-01 1.46018556e+02 9.06561455e-02 4.77751232e+02
1.35181942e-01 1.44620639e+02 9.10585564e-02 4.73177453e+02
1.35781997e-01 1.43221669e+02 9.14627534e-02 4.68600226e+02
1.36384716e-01 1.41821621e+02 9.18687447e-02 4.64019476e+02
1.36990110e-01 1.40420488e+02 9.22765381e-02 4.59435174e+02
1.37598191e-01 1.39018504e+02 9.26861417e-02 4.54848090e+02
1.38208972e-01 1.37616244e+02 9.30975634e-02 4.50260101e+02
1.38822463e-01 1.36214293e+02 9.35108114e-02 4.45673123e+02
1.39438678e-01 1.34813221e+02 9.39258937e-02 4.41089024e+02
1.40057628e-01 1.33413586e+02 9.43428185e-02 4.36509622e+02
1.40679326e-01 1.32015927e+02 9.47615941e-02 4.31936687e+02
1.41303783e-01 1.30620769e+02 9.51822284e-02 4.27371936e+02
1.41931012e-01 1.29228623e+02 9.56047300e-02 4.22817039e+02
1.42561026e-01 1.27839984e+02 9.60291069e-02 4.18273616e+02
1.43193836e-01 1.26455328e+02 9.64553677e-02 4.13743228e+02
1.43829454e-01 1.25074920e+02 9.68835205e-02 4.09226736e+02
1.44467895e-01 1.23698696e+02 9.73135738e-02 4.04723932e+02
1.45109169e-01 1.22326569e+02 9.77455361e-02 4.00234534e+02
1.45753290e-01 1.20958463e+02 9.81794159e-02 3.95758293e+02
1.46400269e-01 1.19594310e+02 9.86152215e-02 3.91294987e+02
1.47050121e-01 1.18234053e+02 9.90529617e-02 3.86844425e+02
1.47702858e-01 1.16877641e+02 9.94926449e-02 3.82406444e+02
1.48358491e-01 1.15525034e+02 9.99342798e-02 3.77980912e+02
1.49017035e-01 1.14176199e+02 1.00377875e-01 3.73567723e+02
1.49678503e-01 1.12831114e+02 1.00823439e-01 3.69166802e+02
1.50342906e-01 1.11489886e+02 1.01270982e-01 3.64778502e+02
1.51010259e-01 1.10152851e+02 1.01720510e-01 3.60403920e+02
1.51680574e-01 1.08820358e+02 1.02172034e-01 3.56044200e+02
1.52353864e-01 1.07492748e+02 1.02625563e-01 3.51700456e+02
1.53030143e-01 1.06170352e+02 1.03081104e-01 3.47373769e+02
1.53709424e-01 1.04853489e+02 1.03538668e-01 3.43065186e+02
1.54391720e-01 1.03542470e+02 1.03998263e-01 3.38775725e+02
1.55077045e-01 1.02237596e+02 1.04459897e-01 3.34506370e+02
1.55765412e-01 1.00939157e+02 1.04923581e-01 3.30258071e+02
1.56456834e-01 9.96474356e+01 1.05389323e-01 3.26031747e+02
1.57151326e-01 9.83626160e+01 1.05857133e-01 3.21828007e+02
1.57848900e-01 9.70847027e+01 1.06327019e-01 3.17646862e+02
1.58549571e-01 9.58136815e+01 1.06798991e-01 3.13488268e+02
1.59253352e-01 9.45495436e+01 1.07273058e-01 3.09352194e+02
1.59960256e-01 9.32922849e+01 1.07749229e-01 3.05238629e+02
1.60670299e-01 9.20419064e+01 1.08227514e-01 3.01147575e+02
1.61383494e-01 9.07984137e+01 1.08707921e-01 2.97079050e+02
1.62099854e-01 8.95618169e+01 1.09190462e-01 2.93033087e+02
1.62819394e-01 8.83321305e+01 1.09675144e-01 2.89009734e+02
1.63542128e-01 8.71093737e+01 1.10161978e-01 2.85009053e+02
1.64268071e-01 8.58936376e+01 1.10650972e-01 2.81031344e+02
1.64997235e-01 8.46851737e+01 1.11142138e-01 2.77077428e+02
1.65729637e-01 8.34842475e+01 1.11635483e-01 2.73148174e+02
1.66465289e-01 8.22911142e+01 1.12131019e-01 2.69244417e+02
1.67204207e-01 8.11060189e+01 1.12628754e-01 2.65366960e+02
1.67946404e-01 7.99291964e+01 1.13128698e-01 2.61516570e+02
1.68691897e-01 7.87608716e+01 1.13630862e-01 2.57693983e+02
1.69440698e-01 7.76012593e+01 1.14135254e-01 2.53899902e+02
1.70192823e-01 7.64505648e+01 1.14641886e-01 2.50134999e+02
1.70948287e-01 7.53089833e+01 1.15150766e-01 2.46399912e+02
1.71707104e-01 7.41766397e+01 1.15661905e-01 2.42695051e+02
1.72469290e-01 7.30534902e+01 1.16175314e-01 2.39020271e+02
1.73234859e-01 7.19394681e+01 1.16691001e-01 2.35375355e+02
1.74003826e-01 7.08345127e+01 1.17208977e-01 2.31760103e+02
1.74776206e-01 6.97385686e+01 1.17729252e-01 2.28174335e+02
1.75552015e-01 6.86515858e+01 1.18251837e-01 2.24617887e+02
1.76331267e-01 6.75735197e+01 1.18776742e-01 2.21090614e+02
1.77113979e-01 6.65043304e+01 1.19303976e-01 2.17592384e+02
1.77900165e-01 6.54439831e+01 1.19833551e-01 2.14123083e+02
1.78689840e-01 6.43924473e+01 1.20365477e-01 2.10682613e+02
1.79483021e-01 6.33497222e+01 1.20899763e-01 2.07270970e+02
1.80279723e-01 6.23158853e+01 1.21436422e-01 2.03888407e+02
1.81079962e-01 6.12910261e+01 1.21975462e-01 2.00535219e+02
1.81883752e-01 6.02752309e+01 1.22516895e-01 1.97211686e+02
1.82691110e-01 5.92685820e+01 1.23060732e-01 1.93918079e+02
1.83502052e-01 5.82711585e+01 1.23606982e-01 1.90654657e+02
1.84316594e-01 5.72830361e+01 1.24155658e-01 1.87421665e+02
1.85134751e-01 5.63042867e+01 1.24706769e-01 1.84219341e+02
1.85956541e-01 5.53349789e+01 1.25260326e-01 1.81047909e+02
1.86781977e-01 5.43751776e+01 1.25816340e-01 1.77907580e+02
1.87611078e-01 5.34249316e+01 1.26374822e-01 1.74798515e+02
1.88443860e-01 5.24842429e+01 1.26935784e-01 1.71720720e+02
1.89280337e-01 5.15531042e+01 1.27499235e-01 1.68674171e+02
1.90120528e-01 5.06315093e+01 1.28065188e-01 1.65658849e+02
1.90964448e-01 4.97194531e+01 1.28633652e-01 1.62674735e+02
1.91812115e-01 4.88169313e+01 1.29204641e-01 1.59721816e+02
1.92663544e-01 4.79239402e+01 1.29778163e-01 1.56800081e+02
1.93518752e-01 4.70404770e+01 1.30354232e-01 1.53909519e+02
1.94377757e-01 4.61665393e+01 1.30932857e-01 1.51050124e+02
1.95240574e-01 4.53021252e+01 1.31514051e-01 1.48221888e+02
1.96107222e-01 4.44472465e+01 1.32097825e-01 1.45424850e+02
1.96977716e-01 4.36019683e+01 1.32684190e-01 1.42659225e+02
1.97852075e-01 4.27663642e+01 1.33273158e-01 1.39925251e+02
1.98730314e-01 4.19405017e+01 1.33864740e-01 1.37223150e+02
1.99612453e-01 4.11244423e+01 1.34458948e-01 1.34553124e+02
2.00498506e-01 4.03182417e+01 1.35055794e-01 1.31915354e+02
2.01388493e-01 3.95219500e+01 1.35655289e-01 1.29310005e+02
2.02282430e-01 3.87356114e+01 1.36257445e-01 1.26737221e+02
2.03180336e-01 3.79592646e+01 1.36862274e-01 1.24197128e+02
2.04082227e-01 3.71929429e+01 1.37469788e-01 1.21689837e+02
2.04988121e-01 3.64366685e+01 1.38079999e-01 1.19215418e+02
2.05898037e-01 3.56904328e+01 1.38692918e-01 1.16773844e+02
2.06811992e-01 3.49542172e+01 1.39308558e-01 1.14365055e+02
2.07730003e-01 3.42280012e+01 1.39926930e-01 1.11988984e+02
2.08652090e-01 3.35117624e+01 1.40548048e-01 1.09645556e+02
2.09578269e-01 3.28054764e+01 1.41171922e-01 1.07334692e+02
2.10508560e-01 3.21091167e+01 1.41798566e-01 1.05056305e+02
2.11442980e-01 3.14226549e+01 1.42427991e-01 1.02810303e+02
2.12381548e-01 3.07460607e+01 1.43060211e-01 1.00596587e+02
2.13324282e-01 3.00793017e+01 1.43695236e-01 9.84150494e+01
2.14271201e-01 2.94223420e+01 1.44333081e-01 9.62655740e+01
2.15222323e-01 2.87751349e+01 1.44973756e-01 9.41480075e+01
2.16177666e-01 2.81376298e+01 1.45617276e-01 9.20621847e+01
2.17137251e-01 2.75097754e+01 1.46263652e-01 9.00079374e+01
2.18101095e-01 2.68915195e+01 1.46912898e-01 8.79850950e+01
2.19069217e-01 2.62828091e+01 1.47565025e-01 8.59934840e+01
2.20041637e-01 2.56835902e+01 1.48220047e-01 8.40329282e+01
2.21018373e-01 2.50938083e+01 1.48877976e-01 8.21032483e+01
2.21999445e-01 2.45134074e+01 1.49538826e-01 8.02042622e+01
2.22984872e-01 2.39423311e+01 1.50202610e-01 7.83357845e+01
2.23974673e-01 2.33805192e+01 1.50869340e-01 7.64976187e+01
2.24968867e-01 2.28278965e+01 1.51539029e-01 7.46895184e+01
2.25967475e-01 2.22843828e+01 1.52211691e-01 7.29112215e+01
2.26970515e-01 2.17498990e+01 1.52887339e-01 7.11624691e+01
2.27978008e-01 2.12243670e+01 1.53565986e-01 6.94430058e+01
2.28989972e-01 2.07077095e+01 1.54247645e-01 6.77525785e+01
2.30006429e-01 2.01998500e+01 1.54932331e-01 6.60909370e+01
2.31027398e-01 1.97007127e+01 1.55620055e-01 6.44578332e+01
2.32052898e-01 1.92102223e+01 1.56310832e-01 6.28530207e+01
2.33082951e-01 1.87283040e+01 1.57004676e-01 6.12762549e+01
2.34117576e-01 1.82548880e+01 1.57701599e-01 5.97273074e+01
2.35156793e-01 1.77899354e+01 1.58401616e-01 5.82060509e+01
2.36200624e-01 1.73334170e+01 1.59104740e-01 5.67123900e+01
2.37249088e-01 1.68852991e+01 1.59810985e-01 5.52462142e+01
2.38302205e-01 1.64455435e+01 1.60520366e-01 5.38073985e+01
2.39359998e-01 1.60141077e+01 1.61232895e-01 5.23958040e+01
2.40422486e-01 1.55909451e+01 1.61948586e-01 5.10112782e+01
2.41489690e-01 1.51760050e+01 1.62667455e-01 4.96536554e+01
2.42561631e-01 1.47692332e+01 1.63389515e-01 4.83227579e+01
2.43638331e-01 1.43705715e+01 1.64114780e-01 4.70183956e+01
2.44719810e-01 1.39799548e+01 1.64843264e-01 4.57403550e+01
2.45806089e-01 1.35972848e+01 1.65574982e-01 4.44883152e+01
2.46897190e-01 1.32224498e+01 1.66309947e-01 4.32619102e+01
2.47993135e-01 1.28553400e+01 1.67048176e-01 4.20607808e+01
2.49093944e-01 1.24958473e+01 1.67789681e-01 4.08845738e+01
2.50199640e-01 1.21438658e+01 1.68534477e-01 3.97329422e+01
2.51310244e-01 1.17992911e+01 1.69282580e-01 3.86055444e+01
2.52425777e-01 1.14620205e+01 1.70034003e-01 3.75020444e+01
2.53546262e-01 1.11319526e+01 1.70788762e-01 3.64221110e+01
2.54671721e-01 1.08089877e+01 1.71546871e-01 3.53654174e+01
2.55802176e-01 1.04930287e+01 1.72308346e-01 3.43316460e+01
2.56937648e-01 1.01839915e+01 1.73073200e-01 3.33205216e+01
2.58078161e-01 9.88179803e+00 1.73841449e-01 3.23317892e+01
2.59223737e-01 9.58636936e+00 1.74613109e-01 3.13651900e+01
2.60374397e-01 9.29762522e+00 1.75388194e-01 3.04204616e+01
2.61530165e-01 9.01548432e+00 1.76166719e-01 2.94973382e+01
2.62691064e-01 8.73986438e+00 1.76948700e-01 2.85955503e+01
2.63857115e-01 8.47068214e+00 1.77734153e-01 2.77148256e+01
2.65028342e-01 8.20785343e+00 1.78523091e-01 2.68548887e+01
2.66204769e-01 7.95129326e+00 1.79315532e-01 2.60154616e+01
2.67386417e-01 7.70091552e+00 1.80111491e-01 2.51962625e+01
2.68573311e-01 7.45662974e+00 1.80910982e-01 2.43969953e+01
2.69765473e-01 7.21834310e+00 1.81714022e-01 2.36173565e+01
2.70962927e-01 6.98596292e+00 1.82520627e-01 2.28570427e+01
2.72165696e-01 6.75939665e+00 1.83330813e-01 2.21157512e+01
2.73373804e-01 6.53855193e+00 1.84144594e-01 2.13931798e+01
2.74587275e-01 6.32333663e+00 1.84961988e-01 2.06890270e+01
2.75806132e-01 6.11365877e+00 1.85783010e-01 2.00029919e+01
2.77030399e-01 5.90942662e+00 1.86607677e-01 1.93347744e+01
2.78260101e-01 5.71054869e+00 1.87436004e-01 1.86840751e+01
2.79495262e-01 5.51693376e+00 1.88268008e-01 1.80505955e+01
2.80735905e-01 5.32849096e+00 1.89103705e-01 1.74340384e+01
2.81982055e-01 5.14512981e+00 1.89943112e-01 1.68341077e+01
2.83233737e-01 4.96676008e+00 1.90786245e-01 1.62505082e+01
2.84490974e-01 4.79329189e+00 1.91633120e-01 1.56829458e+01
2.85753793e-01 4.62463567e+00 1.92483755e-01 1.51311274e+01
2.87022217e-01 4.46070219e+00 1.93338165e-01 1.45947612e+01
2.88296271e-01 4.30140265e+00 1.94196368e-01 1.40735566e+01
2.89575981e-01 4.14664862e+00 1.95058381e-01 1.35672241e+01
2.90861371e-01 3.99635209e+00 1.95924219e-01 1.30754760e+01
2.92152467e-01 3.85042557e+00 1.96793902e-01 1.25980259e+01
2.93449293e-01 3.70878217e+00 1.97667444e-01 1.21345895e+01
2.94751877e-01 3.57133564e+00 1.98544864e-01 1.16848847e+01
2.96060242e-01 3.43800021e+00 1.99426179e-01 1.12486308e+01
2.97374415e-01 3.30869066e+00 2.00311406e-01 1.08255490e+01
2.98694421e-01 3.18332227e+00 2.01200562e-01 1.04153621e+01
3.00020287e-01 3.06181093e+00 2.02093665e-01 1.00177948e+01
3.01352038e-01 2.94407312e+00 2.02990733e-01 9.63257407e+00
3.02689701e-01 2.83002598e+00 2.03891782e-01 9.25942859e+00
3.04033301e-01 2.71958727e+00 2.04796831e-01 8.89808939e+00
3.05382865e-01 2.61267534e+00 2.05705898e-01 8.54828927e+00
3.06738420e-01 2.50920672e+00 2.06619000e-01 8.20975519e+00
3.08099992e-01 2.40909698e+00 2.07536154e-01 7.88221085e+00
3.09467608e-01 2.31226310e+00 2.08457380e-01 7.56538462e+00
3.10841294e-01 2.21862353e+00 2.09382696e-01 7.25900973e+00
3.12221078e-01 2.12809818e+00 2.10312118e-01 6.96282412e+00
3.13606987e-01 2.04060839e+00 2.11245666e-01 6.67657039e+00
3.14999048e-01 1.95607685e+00 2.12183358e-01 6.39999563e+00
3.16397287e-01 1.87442762e+00 2.13125213e-01 6.13285138e+00
3.17801734e-01 1.79558610e+00 2.14071248e-01 5.87489352e+00
3.19212414e-01 1.71947907e+00 2.15021482e-01 5.62588250e+00
3.20629357e-01 1.64603657e+00 2.15975935e-01 5.38558945e+00
3.22052589e-01 1.57519148e+00 2.16934624e-01 5.15379476e+00
3.23482138e-01 1.50687736e+00 2.17897568e-01 4.93028101e+00
3.24918033e-01 1.44102835e+00 2.18864787e-01 4.71483272e+00
3.26360302e-01 1.37757923e+00 2.19836300e-01 4.50723656e+00
3.27808973e-01 1.31646551e+00 2.20812124e-01 4.30728144e+00
3.29264075e-01 1.25762338e+00 2.21792281e-01 4.11475865e+00
3.30725635e-01 1.20098981e+00 2.22776788e-01 3.92946196e+00
3.32193683e-01 1.14650258e+00 2.23765665e-01 3.75118776e+00
3.33668248e-01 1.09410023e+00 2.24758932e-01 3.57973495e+00
3.35149358e-01 1.04372070e+00 2.25756607e-01 3.41490057e+00
3.36637042e-01 9.95301586e-01 2.26758712e-01 3.25648034e+00
3.38131330e-01 9.48781809e-01 2.27765264e-01 3.10427447e+00
3.39632251e-01 9.04101743e-01 2.28776284e-01 2.95808787e+00
3.41139835e-01 8.61203164e-01 2.29791793e-01 2.81773004e+00
3.42654110e-01 8.20029221e-01 2.30811809e-01 2.68301495e+00
3.44175107e-01 7.80524411e-01 2.31836352e-01 2.55376103e+00
3.45702856e-01 7.42634552e-01 2.32865444e-01 2.42979098e+00
3.47237386e-01 7.06306755e-01 2.33899103e-01 2.31093178e+00
3.48778727e-01 6.71489421e-01 2.34937351e-01 2.19701458e+00
3.50326911e-01 6.38132753e-01 2.35980207e-01 2.08787647e+00
3.51881966e-01 6.06188743e-01 2.37027692e-01 1.98336037e+00
3.53443925e-01 5.75610390e-01 2.38079828e-01 1.88331250e+00
3.55012816e-01 5.46351655e-01 2.39136633e-01 1.78758222e+00
3.56588672e-01 5.18367469e-01 2.40198129e-01 1.69602209e+00
3.58171523e-01 4.91613735e-01 2.41264338e-01 1.60848780e+00
3.59761399e-01 4.66047331e-01 2.42335279e-01 1.52483829e+00
3.61358334e-01 4.41626115e-01 2.43410973e-01 1.44493567e+00
3.62962356e-01 4.18308924e-01 2.44491443e-01 1.36864525e+00
3.64573499e-01 3.96055567e-01 2.45576709e-01 1.29583554e+00
3.66191793e-01 3.74826575e-01 2.46666792e-01 1.22637740e+00
3.67817271e-01 3.54583162e-01 2.47761714e-01 1.16014393e+00
3.69449964e-01 3.35287614e-01 2.48861496e-01 1.09701174e+00
3.71089904e-01 3.16903304e-01 2.49966160e-01 1.03686098e+00
3.72737124e-01 2.99394671e-01 2.51075727e-01 9.79575309e-01
3.74391656e-01 2.82727201e-01 2.52190219e-01 9.25041801e-01
3.76053532e-01 2.66867408e-01 2.53309659e-01 8.73150893e-01
3.77722784e-01 2.51782816e-01 2.54434068e-01 8.23796326e-01
3.79399447e-01 2.37441936e-01 2.55563467e-01 7.76875079e-01
