# k[h/Mpc]  P(k)[(Mpc/h)^3]  k[1/Mpc]  P(k)[Mpc^3]
7.01841569e-02 1.26426736e+03 4.72760481e-02 4.13649679e+03
7.04956952e-02 1.27155517e+03 4.74859003e-02 4.16034143e+03
7.08086165e-02 1.27869213e+03 4.76966840e-02 4.18369249e+03
7.11229267e-02 1.28564443e+03 4.79084034e-02 4.20643941e+03
7.14386321e-02 1.29238040e+03 4.81210626e-02 4.22847852e+03
7.17557389e-02 1.29889868e+03 4.83346657e-02 4.24980535e+03
7.20742533e-02 1.30521765e+03 4.85492170e-02 4.27048011e+03
7.23941816e-02 1.31135658e+03 4.87647207e-02 4.29056578e+03
7.27155299e-02 1.31733210e+03 4.89811810e-02 4.31011679e+03
7.30383047e-02 1.32312502e+03 4.91986020e-02 4.32907039e+03
7.33625122e-02 1.32869254e+03 4.94169882e-02 4.34728647e+03
7.36881589e-02 1.33399085e+03 4.96363438e-02 4.36462178e+03
7.40152510e-02 1.33898087e+03 4.98566731e-02 4.38094839e+03
7.43437951e-02 1.34368488e+03 5.00779804e-02 4.39633922e+03
7.46737976e-02 1.34816624e+03 5.03002700e-02 4.41100157e+03
7.50052648e-02 1.35249003e+03 5.05235464e-02 4.42514838e+03
7.53382035e-02 1.35671684e+03 5.07478138e-02 4.43897787e+03
7.56726199e-02 1.36084192e+03 5.09730768e-02 4.45247451e+03
7.60085209e-02 1.36481640e+03 5.11993397e-02 4.46547846e+03
7.63459128e-02 1.36859013e+03 5.14266069e-02 4.47782553e+03
7.66848024e-02 1.37211742e+03 5.16548829e-02 4.48936629e+03
7.70251962e-02 1.37541386e+03 5.18841722e-02 4.50015177e+03
7.73671011e-02 1.37853707e+03 5.21144793e-02 4.51037046e+03
7.77105236e-02 1.38154608e+03 5.23458087e-02 4.52021548e+03
7.80554705e-02 1.38449471e+03 5.25781649e-02 4.52986297e+03
7.84019486e-02 1.38736435e+03 5.28115526e-02 4.53925202e+03
7.87499646e-02 1.39008606e+03 5.30459762e-02 4.54815706e+03
7.90995255e-02 1.39258943e+03 5.32814404e-02 4.55634770e+03
7.94506380e-02 1.39480982e+03 5.35179497e-02 4.56361251e+03
7.98033090e-02 1.39676322e+03 5.37555090e-02 4.57000373e+03
8.01575456e-02 1.39852228e+03 5.39941227e-02 4.57575913e+03
8.05133545e-02 1.40016132e+03 5.42337956e-02 4.58112183e+03
8.08707428e-02 1.40174938e+03 5.44745323e-02 4.58631771e+03
8.12297175e-02 1.40328052e+03 5.47163377e-02 4.59132738e+03
8.15902856e-02 1.40469539e+03 5.49592164e-02 4.59595664e+03
8.19524543e-02 1.40593330e+03 5.52031732e-02 4.60000688e+03
8.23162306e-02 1.40693682e+03 5.54482129e-02 4.60329025e+03
8.26816216e-02 1.40769526e+03 5.56943403e-02 4.60577175e+03
8.30486346e-02 1.40823174e+03 5.59415603e-02 4.60752704e+03
8.34172767e-02 1.40857027e+03 5.61898776e-02 4.60863468e+03
8.37875552e-02 1.40873399e+03 5.64392971e-02 4.60917035e+03
8.41594772e-02 1.40873237e+03 5.66898239e-02 4.60916505e+03
8.45330502e-02 1.40856489e+03 5.69414626e-02 4.60861706e+03
8.49082814e-02 1.40823084e+03 5.71942184e-02 4.60752412e+03
8.52851782e-02 1.40772975e+03 5.74480961e-02 4.60588461e+03
8.56637480e-02 1.40706325e+03 5.77031007e-02 4.60370390e+03
8.60439983e-02 1.40623457e+03 5.79592372e-02 4.60099260e+03
8.64259364e-02 1.40524704e+03 5.82165108e-02 4.59776156e+03
8.68095699e-02 1.40410440e+03 5.84749263e-02 4.59402299e+03
8.71949063e-02 1.40281567e+03 5.87344889e-02 4.58980645e+03
8.75819531e-02 1.40139386e+03 5.89952036e-02 4.58515451e+03
8.79707180e-02 1.39985208e+03 5.92570757e-02 4.58011003e+03
8.83612086e-02 1.39820333e+03 5.95201101e-02 4.57471556e+03
8.87534325e-02 1.39645936e+03 5.97843122e-02 4.56900954e+03
8.91473975e-02 1.39463097e+03 6.00496869e-02 4.56302732e+03
8.95431112e-02 1.39272889e+03 6.03162397e-02 4.55680401e+03
8.99405814e-02 1.39076156e+03 6.05839756e-02 4.55036719e+03
9.03398160e-02 1.38870294e+03 6.08529000e-02 4.54363168e+03
9.07408227e-02 1.38650036e+03 6.11230181e-02 4.53642517e+03
9.11436094e-02 1.38410083e+03 6.13943353e-02 4.52857427e+03
9.15481840e-02 1.38145572e+03 6.16668567e-02 4.51991986e+03
9.19545545e-02 1.37857811e+03 6.19405879e-02 4.51050472e+03
9.23627288e-02 1.37552946e+03 6.22155341e-02 4.50052998e+03
9.27727149e-02 1.37237212e+03 6.24917008e-02 4.49019963e+03
9.31845210e-02 1.36916526e+03 6.27690933e-02 4.47970727e+03
9.35981549e-02 1.36592526e+03 6.30477172e-02 4.46910645e+03
9.40136250e-02 1.36263439e+03 6.33275778e-02 4.45833922e+03
9.44309392e-02 1.35927417e+03 6.36086807e-02 4.44734509e+03
9.48501059e-02 1.35582546e+03 6.38910313e-02 4.43606141e+03
9.52711332e-02 1.35225549e+03 6.41746353e-02 4.42438098e+03
9.56940293e-02 1.34852057e+03 6.44594982e-02 4.41216087e+03
9.61188027e-02 1.34457725e+03 6.47456255e-02 4.39925890e+03
9.65454616e-02 1.34038706e+03 6.50330229e-02 4.38554924e+03
9.69740143e-02 1.33598578e+03 6.53216960e-02 4.37114888e+03
9.74044693e-02 1.33146973e+03 6.56116506e-02 4.35637305e+03
9.78368351e-02 1.32693588e+03 6.59028921e-02 4.34153897e+03
9.82711201e-02 1.32247453e+03 6.61954265e-02 4.32694206e+03
9.87073328e-02 1.31808257e+03 6.64892594e-02 4.31257223e+03
9.91454818e-02 1.31367947e+03 6.67843966e-02 4.29816592e+03
9.95855758e-02 1.30918332e+03 6.70808438e-02 4.28345520e+03
1.00027623e-01 1.30451664e+03 6.73786070e-02 4.26818651e+03
1.00471633e-01 1.29966039e+03 6.76776918e-02 4.25229756e+03
1.00917613e-01 1.29464483e+03 6.79781043e-02 4.23588738e+03
1.01365573e-01 1.28950143e+03 6.82798503e-02 4.21905894e+03
1.01815522e-01 1.28426047e+03 6.85829357e-02 4.20191131e+03
1.02267468e-01 1.27893798e+03 6.88873664e-02 4.18449688e+03
1.02721420e-01 1.27353773e+03 6.91931485e-02 4.16682808e+03
1.03177387e-01 1.26806312e+03 6.95002878e-02 4.14891594e+03
1.03635378e-01 1.26251720e+03 6.98087906e-02 4.13077052e+03
1.04095402e-01 1.25689814e+03 7.01186627e-02 4.11238576e+03
1.04557468e-01 1.25119981e+03 7.04299104e-02 4.09374167e+03
1.05021585e-01 1.24541611e+03 7.07425396e-02 4.07481825e+03
1.05487762e-01 1.23954179e+03 7.10565565e-02 4.05559835e+03
1.05956008e-01 1.23358550e+03 7.13719673e-02 4.03611025e+03
1.06426333e-01 1.22756804e+03 7.16887782e-02 4.01642201e+03
1.06898746e-01 1.22151027e+03 7.20069954e-02 3.99660188e+03
1.07373256e-01 1.21543144e+03 7.23266251e-02 3.97671282e+03
1.07849872e-01 1.20932618e+03 7.26476735e-02 3.95673731e+03
1.08328603e-01 1.20316727e+03 7.29701471e-02 3.93658627e+03
1.08809460e-01 1.19692727e+03 7.32940521e-02 3.91616991e+03
1.09292451e-01 1.19058046e+03 7.36193949e-02 3.89540408e+03
1.09777586e-01 1.18412431e+03 7.39461818e-02 3.87428049e+03
1.10264874e-01 1.17757721e+03 7.42744193e-02 3.85285937e+03
1.10754326e-01 1.17095803e+03 7.46041138e-02 3.83120237e+03
1.11245950e-01 1.16428472e+03 7.49352717e-02 3.80936829e+03
1.11739756e-01 1.15756429e+03 7.52678997e-02 3.78738003e+03
1.12235754e-01 1.15079370e+03 7.56020041e-02 3.76522767e+03
1.12733954e-01 1.14396965e+03 7.59375915e-02 3.74290038e+03
1.13234366e-01 1.13708898e+03 7.62746686e-02 3.72038784e+03
1.13736998e-01 1.13014959e+03 7.66132420e-02 3.69768318e+03
1.14241862e-01 1.12315037e+03 7.69533182e-02 3.67478276e+03
1.14748967e-01 1.11609032e+03 7.72949040e-02 3.65168331e+03
1.15258322e-01 1.10896846e+03 7.76380060e-02 3.62838163e+03
1.15769939e-01 1.10178296e+03 7.79826310e-02 3.60487172e+03
1.16283827e-01 1.09453116e+03 7.83287858e-02 3.58114490e+03
1.16799996e-01 1.08721050e+03 7.86764771e-02 3.55719280e+03
1.17318456e-01 1.07981909e+03 7.90257117e-02 3.53300917e+03
1.17839217e-01 1.07236665e+03 7.93764966e-02 3.50862589e+03
1.18362290e-01 1.06487404e+03 7.97288385e-02 3.48411118e+03
1.18887685e-01 1.05736206e+03 8.00827445e-02 3.45953309e+03
1.19415412e-01 1.04985038e+03 8.04382214e-02 3.43495595e+03
1.19945481e-01 1.04234462e+03 8.07952762e-02 3.41039823e+03
1.20477904e-01 1.03483688e+03 8.11539159e-02 3.38583399e+03
1.21012689e-01 1.02731888e+03 8.15141476e-02 3.36123622e+03
1.21549849e-01 1.01978221e+03 8.18759783e-02 3.33657734e+03
1.22089393e-01 1.01220871e+03 8.22394151e-02 3.31179795e+03
1.22631332e-01 1.00457067e+03 8.26044652e-02 3.28680742e+03
1.23175676e-01 9.96840848e+02 8.29711356e-02 3.26151658e+03
1.23722437e-01 9.88994472e+02 8.33394337e-02 3.23584439e+03
1.24271625e-01 9.81045378e+02 8.37093666e-02 3.20983612e+03
1.24823251e-01 9.73045782e+02 8.40809416e-02 3.18366262e+03
1.25377325e-01 9.65048077e+02 8.44541660e-02 3.15749531e+03
1.25933858e-01 9.57101549e+02 8.48290470e-02 3.13149544e+03
1.26492862e-01 9.49217886e+02 8.52055922e-02 3.10570125e+03
1.27054348e-01 9.41370879e+02 8.55838087e-02 3.08002700e+03
1.27618326e-01 9.33533408e+02 8.59637041e-02 3.05438395e+03
1.28184807e-01 9.25679784e+02 8.63452858e-02 3.02868805e+03
1.28753802e-01 9.17798536e+02 8.67285613e-02 3.00290176e+03
1.29325324e-01 9.09892743e+02 8.71135381e-02 2.97703517e+03
1.29899382e-01 9.01966117e+02 8.75002238e-02 2.95110042e+03
1.30475989e-01 8.94022161e+02 8.78886259e-02 2.92510896e+03
1.31055155e-01 8.86060884e+02 8.82787521e-02 2.89906084e+03
1.31636891e-01 8.78078671e+02 8.86706100e-02 2.87294421e+03
1.32221210e-01 8.70071902e+02 8.90642073e-02 2.84674724e+03
1.32808123e-01 8.62037383e+02 8.94595517e-02 2.82045948e+03
1.33397641e-01 8.53978388e+02 8.98566510e-02 2.79409163e+03
1.33989776e-01 8.45904996e+02 9.02555130e-02 2.76767668e+03
1.34584539e-01 8.37827316e+02 9.06561455e-02 2.74124770e+03
1.35181942e-01 8.29754949e+02 9.10585564e-02 2.71483610e+03
1.35781997e-01 8.21692122e+02 9.14627534e-02 2.68845572e+03
1.36384716e-01 8.13637346e+02 9.18687447e-02 2.66210168e+03
1.36990110e-01 8.05588932e+02 9.22765381e-02 2.63576845e+03
1.37598191e-01 7.97545310e+02 9.26861417e-02 2.60945090e+03
1.38208972e-01 7.89505425e+02 9.30975634e-02 2.58314558e+03
1.38822463e-01 7.81468771e+02 9.35108114e-02 2.55685083e+03
1.39438678e-01 7.73434935e+02 9.39258937e-02 2.53056531e+03
1.40057628e-01 7.65403708e+02 9.43428185e-02 2.50428831e+03
1.40679326e-01 7.57379156e+02 9.47615941e-02 2.47803316e+03
1.41303783e-01 7.49370039e+02 9.51822284e-02 2.45182851e+03
1.41931012e-01 7.41385059e+02 9.56047300e-02 2.42570283e+03
1.42561026e-01 7.33432380e+02 9.60291069e-02 2.39968283e+03
1.43193836e-01 7.25513731e+02 9.64553677e-02 2.37377418e+03
1.43829454e-01 7.17623690e+02 9.68835205e-02 2.34795912e+03
1.44467895e-01 7.09756691e+02 9.73135738e-02 2.32221946e+03
1.45109169e-01 7.01907459e+02 9.77455361e-02 2.29653793e+03
1.45753290e-01 6.94071739e+02 9.81794159e-02 2.27090061e+03
1.46400269e-01 6.86246394e+02 9.86152215e-02 2.24529723e+03
1.47050121e-01 6.78428523e+02 9.90529617e-02 2.21971830e+03
1.47702858e-01 6.70615600e+02 9.94926449e-02 2.19415557e+03
1.48358491e-01 6.62811380e+02 9.99342798e-02 2.16862131e+03
1.49017035e-01 6.55026806e+02 1.00377875e-01 2.14315133e+03
1.49678503e-01 6.47272800e+02 1.00823439e-01 2.11778136e+03
1.50342906e-01 6.39559628e+02 1.01270982e-01 2.09254500e+03
1.51010259e-01 6.31891136e+02 1.01720510e-01 2.06745482e+03
1.51680574e-01 6.24263761e+02 1.02172034e-01 2.04249917e+03
1.52353864e-01 6.16673685e+02 1.02625563e-01 2.01766556e+03
1.53030143e-01 6.09117313e+02 1.03081104e-01 1.99294222e+03
1.53709424e-01 6.01591985e+02 1.03538668e-01 1.96832046e+03
1.54391720e-01 5.94096104e+02 1.03998263e-01 1.94379504e+03
1.55077045e-01 5.86628243e+02 1.04459897e-01 1.91936129e+03
1.55765412e-01 5.79187135e+02 1.04923581e-01 1.89501508e+03
1.56456834e-01 5.71773496e+02 1.05389323e-01 1.87075875e+03
1.57151326e-01 5.64390393e+02 1.05857133e-01 1.84660232e+03
1.57848900e-01 5.57040930e+02 1.06327019e-01 1.82255596e+03
1.58549571e-01 5.49728111e+02 1.06798991e-01 1.79862949e+03
1.59253352e-01 5.42455842e+02 1.07273058e-01 1.77483570e+03
1.59960256e-01 5.35229146e+02 1.07749229e-01 1.75119101e+03
1.60670299e-01 5.28052889e+02 1.08227514e-01 1.72771135e+03
1.61383494e-01 5.20931557e+02 1.08707921e-01 1.70441140e+03
1.62099854e-01 5.13864208e+02 1.09190462e-01 1.68128808e+03
1.62819394e-01 5.06843246e+02 1.09675144e-01 1.65831652e+03
1.63542128e-01 4.99861044e+02 1.10161978e-01 1.63547179e+03
1.64268071e-01 4.92910482e+02 1.10650972e-01 1.61273057e+03
1.64997235e-01 4.85987480e+02 1.11142138e-01 1.59007953e+03
1.65729637e-01 4.79091654e+02 1.11635483e-01 1.56751740e+03
1.66465289e-01 4.72222934e+02 1.12131019e-01 1.54504396e+03
1.67204207e-01 4.65381496e+02 1.12628754e-01 1.52265978e+03
1.67946404e-01 4.58575310e+02 1.13128698e-01 1.50039094e+03
1.68691897e-01 4.51822253e+02 1.13630862e-01 1.47829593e+03
1.69440698e-01 4.45139909e+02 1.14135254e-01 1.45643228e+03
1.70192823e-01 4.38544492e+02 1.14641886e-01 1.43485305e+03
1.70948287e-01 4.32036656e+02 1.15150766e-01 1.41356037e+03
1.71707104e-01 4.25597248e+02 1.15661905e-01 1.39249157e+03
1.72469290e-01 4.19206795e+02 1.16175314e-01 1.37158295e+03
1.73234859e-01 4.12847217e+02 1.16691001e-01 1.35077535e+03
1.74003826e-01 4.06512247e+02 1.17208977e-01 1.33004826e+03
1.74776206e-01 4.00210755e+02 1.17729252e-01 1.30943070e+03
1.75552015e-01 3.93952199e+02 1.18251837e-01 1.28895363e+03
1.76331267e-01 3.87745426e+02 1.18776742e-01 1.26864598e+03
1.77113979e-01 3.81595455e+02 1.19303976e-01 1.24852418e+03
1.77900165e-01 3.75502390e+02 1.19833551e-01 1.22858857e+03
1.78689840e-01 3.69465988e+02 1.20365477e-01 1.20883835e+03
1.79483021e-01 3.63485993e+02 1.20899763e-01 1.18927269e+03
1.80279723e-01 3.57560804e+02 1.21436422e-01 1.16988634e+03
1.81079962e-01 3.51686987e+02 1.21975462e-01 1.15066808e+03
1.81883752e-01 3.45861196e+02 1.22516895e-01 1.13160694e+03
1.82691110e-01 3.40080387e+02 1.23060732e-01 1.11269299e+03
1.83502052e-01 3.34345158e+02 1.23606982e-01 1.09392816e+03
1.84316594e-01 3.28661020e+02 1.24155658e-01 1.07533050e+03
1.85134751e-01 3.23033517e+02 1.24706769e-01 1.05691814e+03
1.85956541e-01 3.17467752e+02 1.25260326e-01 1.03870777e+03
1.86781977e-01 3.11964721e+02 1.25816340e-01 1.02070266e+03
1.87611078e-01 3.06519840e+02 1.26374822e-01 1.00288782e+03
1.88443860e-01 3.01128396e+02 1.26935784e-01 9.85247805e+02
1.89280337e-01 2.95786066e+02 1.27499235e-01 9.67768485e+02
1.90120528e-01 2.90492294e+02 1.28065188e-01 9.50448043e+02
1.90964448e-01 2.85251712e+02 1.28633652e-01 9.33301630e+02
1.91812115e-01 2.80069053e+02 1.29204641e-01 9.16344732e+02
1.92663544e-01 2.74948646e+02 1.29778163e-01 8.99591512e+02
1.93518752e-01 2.69890800e+02 1.30354232e-01 8.83042987e+02
1.94377757e-01 2.64890216e+02 1.30932857e-01 8.66681810e+02
1.95240574e-01 2.59941501e+02 1.31514051e-01 8.50490342e+02
1.96107222e-01 2.55039727e+02 1.32097825e-01 8.34452459e+02
1.96977716e-01 2.50184244e+02 1.32684190e-01 8.18566035e+02
1.97852075e-01 2.45380441e+02 1.33273158e-01 8.02848697e+02
1.98730314e-01 2.40633821e+02 1.33864740e-01 7.87318456e+02
1.99612453e-01 2.35949420e+02 1.34458948e-01 7.71991784e+02
2.00498506e-01 2.31328762e+02 1.35055794e-01 7.56873671e+02
2.01388493e-01 2.26768399e+02 1.35655289e-01 7.41952833e+02
2.02282430e-01 2.22264702e+02 1.36257445e-01 7.27217401e+02
2.03180336e-01 2.17814347e+02 1.36862274e-01 7.12656493e+02
2.04082227e-01 2.13416530e+02 1.37469788e-01 6.98267483e+02
2.04988121e-01 2.09074092e+02 1.38079999e-01 6.84059665e+02
2.05898037e-01 2.04789958e+02 1.38692918e-01 6.70042609e+02
2.06811992e-01 2.00566772e+02 1.39308558e-01 6.56224967e+02
2.07730003e-01 1.96404976e+02 1.39926930e-01 6.42608181e+02
2.08652090e-01 1.92301791e+02 1.40548048e-01 6.29183166e+02
2.09578269e-01 1.88254355e+02 1.41171922e-01 6.15940550e+02
2.10508560e-01 1.84260040e+02 1.41798566e-01 6.02871738e+02
2.11442980e-01 1.80318074e+02 1.42427991e-01 5.89974206e+02
2.12381548e-01 1.76430432e+02 1.43060211e-01 5.77254412e+02
2.13324282e-01 1.72599154e+02 1.43695236e-01 5.64719035e+02
2.14271201e-01 1.68826070e+02 1.44333081e-01 5.52374058e+02
2.15222323e-01 1.65111613e+02 1.44973756e-01 5.40220904e+02
2.16177666e-01 1.61454152e+02 1.45617276e-01 5.28254227e+02
2.17137251e-01 1.57851967e+02 1.46263652e-01 5.16468410e+02
2.18101095e-01 1.54303469e+02 1.46912898e-01 5.04858247e+02
2.19069217e-01 1.50807861e+02 1.47565025e-01 4.93421131e+02
2.20041637e-01 1.47365533e+02 1.48220047e-01 4.82158342e+02
2.21018373e-01 1.43976927e+02 1.48877976e-01 4.71071319e+02
2.21999445e-01 1.40642410e+02 1.49538826e-01 4.60161273e+02
2.22984872e-01 1.37362223e+02 1.50202610e-01 4.49428981e+02
2.23974673e-01 1.34136434e+02 1.50869340e-01 4.38874674e+02
2.24968867e-01 1.30965056e+02 1.51539029e-01 4.28498392e+02
2.25967475e-01 1.27848052e+02 1.52211691e-01 4.18300014e+02
2.26970515e-01 1.24784864e+02 1.52887339e-01 4.08277713e+02
2.27978008e-01 1.21774105e+02 1.53565986e-01 3.98426954e+02
2.28989972e-01 1.18814394e+02 1.54247645e-01 3.88743213e+02
2.30006429e-01 1.15904442e+02 1.54932331e-01 3.79222279e+02
2.31027398e-01 1.13043426e+02 1.55620055e-01 3.69861455e+02
2.32052898e-01 1.10231229e+02 1.56310832e-01 3.60660362e+02
2.33082951e-01 1.07467781e+02 1.57004676e-01 3.51618767e+02
2.34117576e-01 1.04752980e+02 1.57701599e-01 3.42736336e+02
2.35156793e-01 1.02086669e+02 1.58401616e-01 3.34012559e+02
2.36200624e-01 9.94686231e+01 1.59104740e-01 3.25446699e+02
2.37249088e-01 9.68985921e+01 1.59810985e-01 3.17037936e+02
2.38302205e-01 9.43763061e+01 1.60520366e-01 3.08785387e+02
2.39359998e-01 9.19014728e+01 1.61232895e-01 3.00688097e+02
2.40422486e-01 8.94737752e+01 1.61948586e-01 2.92745027e+02
2.41489690e-01 8.70928795e+01 1.62667455e-01 2.84955087e+02
2.42561631e-01 8.47584357e+01 1.63389515e-01 2.77317130e+02
2.43638331e-01 8.24700243e+01 1.64114780e-01 2.69829785e+02
2.44719810e-01 8.02271166e+01 1.64843264e-01 2.62491321e+02
2.45806089e-01 7.80291756e+01 1.65574982e-01 2.55299981e+02
2.46897190e-01 7.58756696e+01 1.66309947e-01 2.48254027e+02
2.47993135e-01 7.37661839e+01 1.67048176e-01 2.41352100e+02
2.49093944e-01 7.17005079e+01 1.67789681e-01 2.34593512e+02
2.50199640e-01 6.96784213e+01 1.68534477e-01 2.27977542e+02
2.51310244e-01 6.76996669e+01 1.69282580e-01 2.21503349e+02
2.52425777e-01 6.57636773e+01 1.70034003e-01 2.15169076e+02
2.53546262e-01 6.38693570e+01 1.70788762e-01 2.08971138e+02
2.54671721e-01 6.20156131e+01 1.71546871e-01 2.02905961e+02
2.55802176e-01 6.02014232e+01 1.72308346e-01 1.96970199e+02
2.56937648e-01 5.84263000e+01 1.73073200e-01 1.91162257e+02
2.58078161e-01 5.66906739e+01 1.73841449e-01 1.85483544e+02
2.59223737e-01 5.49949733e+01 1.74613109e-01 1.79935461e+02
2.60374397e-01 5.33395079e+01 1.75388194e-01 1.74519021e+02
2.61530165e-01 5.17238193e+01 1.76166719e-01 1.69232726e+02
2.62691064e-01 5.01461303e+01 1.76948700e-01 1.64070760e+02
2.63857115e-01 4.86046529e+01 1.77734153e-01 1.59027273e+02
2.65028342e-01 4.70977556e+01 1.78523091e-01 1.54096926e+02
2.66204769e-01 4.56245715e+01 1.79315532e-01 1.49276885e+02
2.67386417e-01 4.41855302e+01 1.80111491e-01 1.44568553e+02
2.68573311e-01 4.27811047e+01 1.80910982e-01 1.39973480e+02
2.69765473e-01 4.14116485e+01 1.81714022e-01 1.35492821e+02
2.70962927e-01 4.00771242e+01 1.82520627e-01 1.31126453e+02
2.72165696e-01 3.87768583e+01 1.83330813e-01 1.26872175e+02
2.73373804e-01 3.75101200e+01 1.84144594e-01 1.22727593e+02
2.74587275e-01 3.62761992e+01 1.84961988e-01 1.18690386e+02
2.75806132e-01 3.50743726e+01 1.85783010e-01 1.14758186e+02
2.77030399e-01 3.39038715e+01 1.86607677e-01 1.10928479e+02
2.78260101e-01 3.27639501e+01 1.87436004e-01 1.07198824e+02
2.79495262e-01 3.16538934e+01 1.88268008e-01 1.03566882e+02
2.80735905e-01 3.05730916e+01 1.89103705e-01 1.00030657e+02
2.81982055e-01 2.95211111e+01 1.89943112e-01 9.65887317e+01
2.83233737e-01 2.84975319e+01 1.90786245e-01 9.32397311e+01
2.84490974e-01 2.75019251e+01 1.91633120e-01 8.99822523e+01
2.85753793e-01 2.65338932e+01 1.92483755e-01 8.68149945e+01
2.87022217e-01 2.55931096e+01 1.93338165e-01 8.37368889e+01
2.88296271e-01 2.46792346e+01 1.94196368e-01 8.07468243e+01
2.89575981e-01 2.37919043e+01 1.95058381e-01 7.78436100e+01
2.90861371e-01 2.29305698e+01 1.95924219e-01 7.50254503e+01
2.92152467e-01 2.20943334e+01 1.96793902e-01 7.22894079e+01
2.93449293e-01 2.12823077e+01 1.97667444e-01 6.96325793e+01
2.94751877e-01 2.04936661e+01 1.98544864e-01 6.70522601e+01
2.96060242e-01 1.97278541e+01 1.99426179e-01 6.45466359e+01
2.97374415e-01 1.89848114e+01 2.00311406e-01 6.21155094e+01
2.98694421e-01 1.82644867e+01 2.01200562e-01 5.97587131e+01
3.00020287e-01 1.75667688e+01 2.02093665e-01 5.74758828e+01
3.01352038e-01 1.68913174e+01 2.02990733e-01 5.52659052e+01
3.02689701e-01 1.62373805e+01 2.03891782e-01 5.31263200e+01
3.04033301e-01 1.56041940e+01 2.04796831e-01 5.10546266e+01
3.05382865e-01 1.49910399e+01 2.05705898e-01 4.90484768e+01
3.06738420e-01 1.43973316e+01 2.06619000e-01 4.71059507e+01
3.08099992e-01 1.38227074e+01 2.07536154e-01 4.52258648e+01
3.09467608e-01 1.32668254e+01 2.08457380e-01 4.34071007e+01
3.10841294e-01 1.27293325e+01 2.09382696e-01 4.16485031e+01
3.12221078e-01 1.22098361e+01 2.10312118e-01 3.99487873e+01
3.13606987e-01 1.17078712e+01 2.11245666e-01 3.83064320e+01
3.14999048e-01 1.12229719e+01 2.12183358e-01 3.67199129e+01
3.16397287e-01 1.07546825e+01 2.13125213e-01 3.51877386e+01
3.17801734e-01 1.03025385e+01 2.14071248e-01 3.37083902e+01
3.19212414e-01 9.86604570e+00 2.15021482e-01 3.22802498e+01
3.20629357e-01 9.44472280e+00 2.15975935e-01 3.09017433e+01
3.22052589e-01 9.03810816e+00 2.16934624e-01 2.95713600e+01
3.23482138e-01 8.64581635e+00 2.17897568e-01 2.82878390e+01
3.24918033e-01 8.26760685e+00 2.18864787e-01 2.70503931e+01
3.26360302e-01 7.90324152e+00 2.19836300e-01 2.58582434e+01
3.27808973e-01 7.55246293e+00 2.20812124e-01 2.47105474e+01
3.29264075e-01 7.21494809e+00 2.21792281e-01 2.36062485e+01
3.30725635e-01 6.89025065e+00 2.22776788e-01 2.25438863e+01
3.32193683e-01 6.57792359e+00 2.23765665e-01 2.15219981e+01
3.33668248e-01 6.27753892e+00 2.24758932e-01 2.05391837e+01
3.35149358e-01 5.98869666e+00 2.25756607e-01 1.95941343e+01
3.36637042e-01 5.71103654e+00 2.26758712e-01 1.86856712e+01
3.38131330e-01 5.44421152e+00 2.27765264e-01 1.78126590e+01
3.39632251e-01 5.18788307e+00 2.28776284e-01 1.69739901e+01
3.41139835e-01 4.94172420e+00 2.29791793e-01 1.61685945e+01
3.42654110e-01 4.70542360e+00 2.30811809e-01 1.53954537e+01
3.44175107e-01 4.47867689e+00 2.31836352e-01 1.46535718e+01
3.45702856e-01 4.26118515e+00 2.32865444e-01 1.39419708e+01
3.47237386e-01 4.05265880e+00 2.33899103e-01 1.32597033e+01
3.48778727e-01 3.85282271e+00 2.34937351e-01 1.26058690e+01
3.50326911e-01 3.66140626e+00 2.35980207e-01 1.19795825e+01
3.51881966e-01 3.47814182e+00 2.37027692e-01 1.13799683e+01
3.53443925e-01 3.30275465e+00 2.38079828e-01 1.08061273e+01
3.55012816e-01 3.13494892e+00 2.39136633e-01 1.02570916e+01
3.56588672e-01 2.97443582e+00 2.40198129e-01 9.73191633e+00
3.58171523e-01 2.82093814e+00 2.41264338e-01 9.22969453e+00
3.59761399e-01 2.67420371e+00 2.42335279e-01 8.74960106e+00
3.61358334e-01 2.53402441e+00 2.43410973e-01 8.29095502e+00
3.62962356e-01 2.40019749e+00 2.44491443e-01 7.85309302e+00
3.64573499e-01 2.27251901e+00 2.45576709e-01 7.43534782e+00
3.66191793e-01 2.15076976e+00 2.46666792e-01 7.03700220e+00
3.67817271e-01 2.03469464e+00 2.47761714e-01 6.65722147e+00
3.69449964e-01 1.92404439e+00 2.48861496e-01 6.29519015e+00
3.71089904e-01 1.81858279e+00 2.49966160e-01 5.95013530e+00
3.72737124e-01 1.71809629e+00 2.51075727e-01 5.62135827e+00
3.74391656e-01 1.62240884e+00 2.52190219e-01 5.30828302e+00
3.76053532e-01 1.53135115e+00 2.53309659e-01 5.01035564e+00
3.77722784e-01 1.44475514e+00 2.54434068e-01 4.72702625e+00
3.79399447e-01 1.36244831e+00 2.55563467e-01 4.45773039e+00
3.81083552e-01 1.28424486e+00 2.56697880e-01 4.20186021e+00
3.82775132e-01 1.20996367e+00 2.57837329e-01 3.95882308e+00
3.84474221e-01 1.13943142e+00 2.58981835e-01 3.72805195e+00
3.86180852e-01 1.07248637e+00 2.60131422e-01 3.50901761e+00
3.87895059e-01 1.00898439e+00 2.61286111e-01 3.30124847e+00
