# ell  Dl_CLASS  Dl_mlx_final  residual_pct
  1675  3.734926e+02  3.907862e+02  +4.6302
  1676  3.740410e+02  3.983798e+02  +6.5070
  1677  3.745988e+02  4.049997e+02  +8.1156
  1678  3.751653e+02  4.102013e+02  +9.3388
  1679  3.757400e+02  4.135398e+02  +10.0601
  1680  3.763223e+02  4.145703e+02  +10.1636
  1681  3.769118e+02  4.129989e+02  +9.5744
  1682  3.775077e+02  4.091345e+02  +8.3778
  1683  3.781096e+02  4.034367e+02  +6.6983
  1684  3.787169e+02  3.963652e+02  +4.6600
  1685  3.793290e+02  3.883797e+02  +2.3860
  1686  3.799453e+02  3.799398e+02  -0.0014
  1687  3.805652e+02  3.715051e+02  -2.3807
  1688  3.811881e+02  3.635354e+02  -4.6310
  1689  3.818136e+02  3.564904e+02  -6.6323
  1690  3.824409e+02  3.508296e+02  -8.2657
  1691  3.830695e+02  3.470127e+02  -9.4126
  1692  3.836988e+02  3.454994e+02  -9.9556
  1693  3.843282e+02  3.466030e+02  -9.8159
  1694  3.849570e+02  3.500508e+02  -9.0676
  1695  3.855848e+02  3.554240e+02  -7.8221
  1696  3.862108e+02  3.623036e+02  -6.1902
  1697  3.868345e+02  3.702705e+02  -4.2819
  1698  3.874553e+02  3.789059e+02  -2.2065
  1699  3.880725e+02  3.877907e+02  -0.0726
  1700  3.886855e+02  3.965061e+02  +2.0121
  1701  3.892937e+02  4.046330e+02  +3.9403
  1702  3.898965e+02  4.117524e+02  +5.6056
  1703  3.904933e+02  4.174455e+02  +6.9021
  1704  3.910834e+02  4.212932e+02  +7.7247
  1705  3.916662e+02  4.229919e+02  +7.9981
  1706  3.922410e+02  4.226988e+02  +7.7651
  1707  3.928073e+02  4.206864e+02  +7.0974
  1708  3.933643e+02  4.172275e+02  +6.0664
  1709  3.939115e+02  4.125944e+02  +4.7429
  1710  3.944481e+02  4.070598e+02  +3.1973
  1711  3.949736e+02  4.008962e+02  +1.4995
  1712  3.954873e+02  3.943762e+02  -0.2810
  1713  3.959885e+02  3.877723e+02  -2.0749
  1714  3.964767e+02  3.813571e+02  -3.8135
  1715  3.969515e+02  3.754032e+02  -5.4284
  1716  3.974126e+02  3.701831e+02  -6.8517
  1717  3.978599e+02  3.659171e+02  -8.0286
  1718  3.982930e+02  3.626172e+02  -8.9572
  1719  3.987117e+02  3.602430e+02  -9.6483
  1720  3.991158e+02  3.587540e+02  -10.1128
  1721  3.995049e+02  3.581099e+02  -10.3616
  1722  3.998789e+02  3.582704e+02  -10.4053
  1723  4.002375e+02  3.591951e+02  -10.2545
  1724  4.005803e+02  3.608437e+02  -9.9198
  1725  4.009073e+02  3.631757e+02  -9.4115
  1726  4.012180e+02  3.661508e+02  -8.7402
  1727  4.015122e+02  3.697287e+02  -7.9159
  1728  4.017897e+02  3.738691e+02  -6.9491
  1729  4.020502e+02  3.785050e+02  -5.8563
  1730  4.022934e+02  3.834641e+02  -4.6805
  1731  4.025191e+02  3.885475e+02  -3.4710
  1732  4.027269e+02  3.935563e+02  -2.2771
  1733  4.029167e+02  3.982916e+02  -1.1479
  1734  4.030881e+02  4.025546e+02  -0.1324
  1735  4.032410e+02  4.061464e+02  +0.7205
  1736  4.033749e+02  4.088681e+02  +1.3618
  1737  4.034896e+02  4.105207e+02  +1.7426
  1738  4.035849e+02  4.109056e+02  +1.8139
  1739  4.036605e+02  4.098237e+02  +1.5268
  1740  4.037160e+02  4.070762e+02  +0.8323
  1741  4.037513e+02  4.025667e+02  -0.2934
  1742  4.037661e+02  3.966095e+02  -1.7725
  1743  4.037600e+02  3.896210e+02  -3.5018
  1744  4.037328e+02  3.820180e+02  -5.3785
  1745  4.036842e+02  3.742170e+02  -7.2996
  1746  4.036139e+02  3.666347e+02  -9.1620
  1747  4.035216e+02  3.596878e+02  -10.8628
  1748  4.034071e+02  3.537929e+02  -12.2988
  1749  4.032700e+02  3.493666e+02  -13.3666
  1750  4.031102e+02  3.468256e+02  -13.9626
  1751  4.029272e+02  3.465865e+02  -13.9828
  1752  4.027207e+02  3.490660e+02  -13.3231
  1753  4.024907e+02  3.545043e+02  -11.9224
  1754  4.022371e+02  3.624364e+02  -9.8948
  1755  4.019601e+02  3.722210e+02  -7.3985
  1756  4.016597e+02  3.832165e+02  -4.5917
  1757  4.013361e+02  3.947817e+02  -1.6332
  1758  4.009895e+02  4.062752e+02  +1.3181
  1759  4.006200e+02  4.170554e+02  +4.1025
  1760  4.002276e+02  4.264812e+02  +6.5597
  1761  3.998126e+02  4.339111e+02  +8.5286
  1762  3.993751e+02  4.387036e+02  +9.8475
  1763  3.989151e+02  4.402174e+02  +10.3537
  1764  3.984329e+02  4.378111e+02  +9.8833
  1765  3.979285e+02  4.310863e+02  +8.3326
  1766  3.974022e+02  4.206161e+02  +5.8414
  1767  3.968540e+02  4.072168e+02  +2.6112
  1768  3.962840e+02  3.917045e+02  -1.1556
  1769  3.956925e+02  3.748953e+02  -5.2559
  1770  3.950795e+02  3.576053e+02  -9.4852
  1771  3.944452e+02  3.406508e+02  -13.6380
  1772  3.937898e+02  3.248480e+02  -17.5073
  1773  3.931133e+02  3.110128e+02  -20.8847
  1774  3.924160e+02  2.999616e+02  -23.5603
  1775  3.916979e+02  2.925104e+02  -25.3224
  1776  3.909592e+02  2.894755e+02  -25.9576
  1777  3.902001e+02  2.913936e+02  -25.3220
  1778  3.894206e+02  2.976846e+02  -23.5571
  1779  3.886210e+02  3.074889e+02  -20.8769
  1780  3.878014e+02  3.199470e+02  -17.4972
  1781  3.869620e+02  3.341995e+02  -13.6351
  1782  3.861028e+02  3.493867e+02  -9.5094
  1783  3.852241e+02  3.646493e+02  -5.3410
  1784  3.843259e+02  3.791276e+02  -1.3526
  1785  3.834085e+02  3.919621e+02  +2.2309
  1786  3.824720e+02  4.022934e+02  +5.1824
  1787  3.815166e+02  4.092619e+02  +7.2724
  1788  3.805423e+02  4.120081e+02  +8.2687
  1789  3.795495e+02  4.099544e+02  +8.0108
  1790  3.785381e+02  4.036506e+02  +6.6341
  1791  3.775084e+02  3.939286e+02  +4.3496
  1792  3.764606e+02  3.816202e+02  +1.3705
  1793  3.753950e+02  3.675570e+02  -2.0879
  1794  3.743119e+02  3.525709e+02  -5.8083
  1795  3.732118e+02  3.374936e+02  -9.5705
  1796  3.720950e+02  3.231570e+02  -13.1520
  1797  3.709618e+02  3.103928e+02  -16.3276
  1798  3.698127e+02  3.000327e+02  -18.8690
  1799  3.686479e+02  2.929086e+02  -20.5452
  1800  3.674680e+02  2.898523e+02  -21.1218
  1801  3.662732e+02  2.914239e+02  -20.4354
  1802  3.650639e+02  2.970977e+02  -18.6176
  1803  3.638405e+02  3.060763e+02  -15.8763
  1804  3.626035e+02  3.175623e+02  -12.4216
  1805  3.613531e+02  3.307584e+02  -8.4667
  1806  3.600898e+02  3.448673e+02  -4.2274
  1807  3.588139e+02  3.590915e+02  +0.0774
  1808  3.575259e+02  3.726338e+02  +4.2257
  1809  3.562261e+02  3.846968e+02  +7.9923
  1810  3.549149e+02  3.944831e+02  +11.1486
  1811  3.535928e+02  4.011954e+02  +13.4626
  1812  3.522600e+02  4.040363e+02  +14.6983
  1813  3.509171e+02  4.024593e+02  +14.6879
  1814  3.495644e+02  3.969212e+02  +13.5474
  1815  3.482023e+02  3.881297e+02  +11.4667
  1816  3.468312e+02  3.767923e+02  +8.6385
  1817  3.454516e+02  3.636166e+02  +5.2583
  1818  3.440638e+02  3.493104e+02  +1.5249
  1819  3.426682e+02  3.345812e+02  -2.3600
  1820  3.412653e+02  3.201367e+02  -6.1912
  1821  3.398554e+02  3.066845e+02  -9.7603
  1822  3.384390e+02  2.949323e+02  -12.8551
  1823  3.370166e+02  2.855875e+02  -15.2601
  1824  3.355884e+02  2.793580e+02  -16.7558
  1825  3.341550e+02  2.767410e+02  -17.1818
  1826  3.327167e+02  2.773926e+02  -16.6280
  1827  3.312740e+02  2.807588e+02  -15.2488
  1828  3.298273e+02  2.862853e+02  -13.2015
  1829  3.283771e+02  2.934181e+02  -10.6460
  1830  3.269237e+02  3.016029e+02  -7.7452
  1831  3.254676e+02  3.102856e+02  -4.6647
  1832  3.240092e+02  3.189122e+02  -1.5731
  1833  3.225488e+02  3.269283e+02  +1.3578
  1834  3.210867e+02  3.337800e+02  +3.9532
  1835  3.196233e+02  3.389130e+02  +6.0351
  1836  3.181591e+02  3.417732e+02  +7.4221
  1837  3.166942e+02  3.419658e+02  +7.9798
  1838  3.152292e+02  3.397334e+02  +7.7735
  1839  3.137643e+02  3.354780e+02  +6.9204
  1840  3.123000e+02  3.296016e+02  +5.5401
  1841  3.108365e+02  3.225062e+02  +3.7543
  1842  3.093743e+02  3.145937e+02  +1.6871
  1843  3.079138e+02  3.062662e+02  -0.5351
  1844  3.064552e+02  2.979256e+02  -2.7833
  1845  3.049990e+02  2.899739e+02  -4.9263
  1846  3.035456e+02  2.828130e+02  -6.8301
  1847  3.020953e+02  2.768451e+02  -8.3584
  1848  3.006485e+02  2.724719e+02  -9.3719
  1849  2.992056e+02  2.699846e+02  -9.7662
  1850  2.977669e+02  2.692301e+02  -9.5836
  1851  2.963329e+02  2.699444e+02  -8.9050
  1852  2.949039e+02  2.718635e+02  -7.8128
  1853  2.934804e+02  2.747234e+02  -6.3912
  1854  2.920626e+02  2.782601e+02  -4.7259
  1855  2.906510e+02  2.822095e+02  -2.9044
  1856  2.892460e+02  2.863076e+02  -1.0159
  1857  2.878480e+02  2.902904e+02  +0.8485
  1858  2.864573e+02  2.938940e+02  +2.5961
  1859  2.850744e+02  2.968543e+02  +4.1322
  1860  2.836997e+02  2.989072e+02  +5.3605
  1861  2.823335e+02  2.998596e+02  +6.2076
  1862  2.809762e+02  2.998008e+02  +6.6997
  1863  2.796283e+02  2.988911e+02  +6.8887
  1864  2.782902e+02  2.972908e+02  +6.8276
  1865  2.769622e+02  2.951599e+02  +6.5705
  1866  2.756448e+02  2.926588e+02  +6.1724
  1867  2.743384e+02  2.899476e+02  +5.6898
  1868  2.730434e+02  2.871866e+02  +5.1798
  1869  2.717601e+02  2.845359e+02  +4.7011
  1870  2.704891e+02  2.821558e+02  +4.3132
  1871  2.692303e+02  2.802065e+02  +4.0769
  1872  2.679841e+02  2.788482e+02  +4.0540
  1873  2.667506e+02  2.781920e+02  +4.2892
  1874  2.655298e+02  2.781528e+02  +4.7539
  1875  2.643220e+02  2.785967e+02  +5.4005
  1876  2.631272e+02  2.793893e+02  +6.1803
  1877  2.619457e+02  2.803967e+02  +7.0438
  1878  2.607777e+02  2.814846e+02  +7.9405
  1879  2.596231e+02  2.825190e+02  +8.8189
  1880  2.584823e+02  2.833657e+02  +9.6268
  1881  2.573553e+02  2.838907e+02  +10.3108
  1882  2.562423e+02  2.839597e+02  +10.8169
  1883  2.551434e+02  2.834386e+02  +11.0899
  1884  2.540589e+02  2.821934e+02  +11.0740
  1885  2.529888e+02  2.801389e+02  +10.7317
  1886  2.519333e+02  2.773860e+02  +10.1029
  1887  2.508926e+02  2.740945e+02  +9.2477
  1888  2.498668e+02  2.704243e+02  +8.2274
  1889  2.488561e+02  2.665354e+02  +7.1042
  1890  2.478606e+02  2.625875e+02  +5.9416
  1891  2.468805e+02  2.587406e+02  +4.8040
  1892  2.459159e+02  2.551545e+02  +3.7568
  1893  2.449671e+02  2.519891e+02  +2.8665
  1894  2.440341e+02  2.494043e+02  +2.2006
  1895  2.431171e+02  2.475599e+02  +1.8274
  1896  2.422163e+02  2.466158e+02  +1.8164
  1897  2.413319e+02  2.466737e+02  +2.2135
  1898  2.404639e+02  2.476017e+02  +2.9684
  1899  2.396126e+02  2.492101e+02  +4.0054
  1900  2.387781e+02  2.513088e+02  +5.2479
  1901  2.379605e+02  2.537079e+02  +6.6176
  1902  2.371602e+02  2.562175e+02  +8.0356
  1903  2.363771e+02  2.586476e+02  +9.4216
  1904  2.356115e+02  2.608082e+02  +10.6942
  1905  2.348635e+02  2.625094e+02  +11.7711
  1906  2.341333e+02  2.635614e+02  +12.5690
  1907  2.334210e+02  2.637740e+02  +13.0035
  1908  2.327269e+02  2.629574e+02  +12.9897
  1909  2.320510e+02  2.609926e+02  +12.4721
  1910  2.313933e+02  2.580444e+02  +11.5177
  1911  2.307536e+02  2.543488e+02  +10.2253
  1912  2.301319e+02  2.501415e+02  +8.6948
  1913  2.295281e+02  2.456585e+02  +7.0276
  1914  2.289420e+02  2.411355e+02  +5.3260
  1915  2.283735e+02  2.368084e+02  +3.6935
  1916  2.278225e+02  2.329131e+02  +2.2344
  1917  2.272889e+02  2.296854e+02  +1.0544
  1918  2.267726e+02  2.273611e+02  +0.2595
  1919  2.262735e+02  2.261762e+02  -0.0430
  1920  2.257914e+02  2.263664e+02  +0.2546
  1921  2.253263e+02  2.280793e+02  +1.2218
  1922  2.248780e+02  2.311095e+02  +2.7711
  1923  2.244464e+02  2.351634e+02  +4.7749
  1924  2.240314e+02  2.399471e+02  +7.1042
  1925  2.236328e+02  2.451671e+02  +9.6293
  1926  2.232507e+02  2.505295e+02  +12.2189
  1927  2.228847e+02  2.557407e+02  +14.7413
  1928  2.225348e+02  2.605070e+02  +17.0635
  1929  2.222010e+02  2.645347e+02  +19.0520
  1930  2.218830e+02  2.675300e+02  +20.5726
  1931  2.215808e+02  2.691994e+02  +21.4904
  1932  2.212942e+02  2.692490e+02  +21.6702
  1933  2.210230e+02  2.674881e+02  +21.0227
  1934  2.207673e+02  2.641373e+02  +19.6451
  1935  2.205268e+02  2.595203e+02  +17.6820
  1936  2.203015e+02  2.539607e+02  +15.2787
  1937  2.200911e+02  2.477820e+02  +12.5816
  1938  2.198956e+02  2.413079e+02  +9.7375
  1939  2.197149e+02  2.348619e+02  +6.8940
  1940  2.195487e+02  2.287677e+02  +4.1990
  1941  2.193971e+02  2.233488e+02  +1.8012
  1942  2.192598e+02  2.189288e+02  -0.1510
  1943  2.191368e+02  2.158314e+02  -1.5084
  1944  2.190278e+02  2.143801e+02  -2.1220
  1945  2.189328e+02  2.147895e+02  -1.8925
  1946  2.188517e+02  2.168389e+02  -0.9197
  1947  2.187842e+02  2.201983e+02  +0.6463
  1948  2.187303e+02  2.245379e+02  +2.6551
  1949  2.186897e+02  2.295278e+02  +4.9559
  1950  2.186621e+02  2.348382e+02  +7.3977
  1951  2.186473e+02  2.401392e+02  +9.8295
  1952  2.186450e+02  2.451011e+02  +12.1000
  1953  2.186550e+02  2.493940e+02  +14.0582
  1954  2.186769e+02  2.526879e+02  +15.5531
  1955  2.187105e+02  2.546532e+02  +16.4339
  1956  2.187555e+02  2.549598e+02  +16.5501
  1957  2.188117e+02  2.533924e+02  +15.8039
  1958  2.188788e+02  2.501929e+02  +14.3066
  1959  2.189564e+02  2.457176e+02  +12.2221
  1960  2.190444e+02  2.403227e+02  +9.7141
  1961  2.191425e+02  2.343645e+02  +6.9462
  1962  2.192503e+02  2.281994e+02  +4.0817
  1963  2.193676e+02  2.221835e+02  +1.2837
  1964  2.194941e+02  2.166733e+02  -1.2851
  1965  2.196295e+02  2.120249e+02  -3.4625
  1966  2.197736e+02  2.085947e+02  -5.0866
  1967  2.199260e+02  2.067389e+02  -5.9962
  1968  2.200865e+02  2.068138e+02  -6.0307
  1969  2.202547e+02  2.090448e+02  -5.0895
  1970  2.204305e+02  2.131334e+02  -3.3104
  1971  2.206134e+02  2.186503e+02  -0.8898
  1972  2.208033e+02  2.251661e+02  +1.9759
  1973  2.209998e+02  2.322513e+02  +5.0912
  1974  2.212026e+02  2.394766e+02  +8.2612
  1975  2.214114e+02  2.464127e+02  +11.2918
  1976  2.216259e+02  2.526300e+02  +13.9894
  1977  2.218459e+02  2.576994e+02  +16.1614
  1978  2.220710e+02  2.611912e+02  +17.6161
  1979  2.223009e+02  2.626763e+02  +18.1625
  1980  2.225354e+02  2.617252e+02  +17.6106
  1981  2.227741e+02  2.580727e+02  +15.8450
  1982  2.230167e+02  2.521107e+02  +13.0457
  1983  2.232629e+02  2.443953e+02  +9.4652
  1984  2.235125e+02  2.354825e+02  +5.3554
  1985  2.237650e+02  2.259283e+02  +0.9668
  1986  2.240202e+02  2.162888e+02  -3.4512
  1987  2.242779e+02  2.071202e+02  -7.6502
  1988  2.245376e+02  1.989783e+02  -11.3831
  1989  2.247993e+02  1.924194e+02  -14.4039
  1990  2.250625e+02  1.879995e+02  -16.4679
  1991  2.253271e+02  1.862746e+02  -17.3315
  1992  2.255929e+02  1.878008e+02  -16.7523
  1993  2.258595e+02  1.929222e+02  -14.5831
  1994  2.261267e+02  2.011350e+02  -11.0521
  1995  2.263943e+02  2.117236e+02  -6.4802
  1996  2.266620e+02  2.239720e+02  -1.1868
  1997  2.269295e+02  2.371648e+02  +4.5103
  1998  2.271966e+02  2.505860e+02  +10.2948
  1999  2.274630e+02  2.635199e+02  +15.8518
  2000  2.277284e+02  2.752510e+02  +20.8681
  2001  2.279926e+02  2.850633e+02  +25.0318
  2002  2.282553e+02  2.922412e+02  +28.0326
  2003  2.285163e+02  2.960690e+02  +29.5614
  2004  2.287753e+02  2.958308e+02  +29.3107
  2005  2.290320e+02  2.910620e+02  +27.0835
  2006  2.292861e+02  2.823009e+02  +23.1217
  2007  2.295374e+02  2.703371e+02  +17.7747
  2008  2.297857e+02  2.559600e+02  +11.3907
  2009  2.300305e+02  2.399590e+02  +4.3161
  2010  2.302718e+02  2.231235e+02  -3.1043
  2011  2.305091e+02  2.062431e+02  -10.5271
  2012  2.307422e+02  1.901071e+02  -17.6106
  2013  2.309709e+02  1.755050e+02  -24.0142
  2014  2.311948e+02  1.632262e+02  -29.3988
  2015  2.314137e+02  1.540602e+02  -33.4265
  2016  2.316273e+02  1.487963e+02  -35.7605
  2017  2.318354e+02  1.479789e+02  -36.1707
  2018  2.320375e+02  1.511712e+02  -34.8505
  2019  2.322336e+02  1.576916e+02  -32.0979
  2020  2.324232e+02  1.668580e+02  -28.2094
  2021  2.326061e+02  1.779887e+02  -23.4806
  2022  2.327820e+02  1.904019e+02  -18.2059
  2023  2.329506e+02  2.034158e+02  -12.6786
  2024  2.331116e+02  2.163484e+02  -7.1910
  2025  2.332648e+02  2.285181e+02  -2.0349
  2026  2.334098e+02  2.392429e+02  +2.4991
  2027  2.335466e+02  2.478410e+02  +6.1206
  2028  2.336751e+02  2.536306e+02  +8.5398
  2029  2.337951e+02  2.561252e+02  +9.5512
  2030  2.339065e+02  2.556197e+02  +9.2829
  2031  2.340092e+02  2.526045e+02  +7.9464
  2032  2.341032e+02  2.475698e+02  +5.7524
  2033  2.341882e+02  2.410059e+02  +2.9112
  2034  2.342643e+02  2.334031e+02  -0.3676
  2035  2.343313e+02  2.252516e+02  -3.8747
  2036  2.343891e+02  2.170418e+02  -7.4011
  2037  2.344376e+02  2.092639e+02  -10.7379
  2038  2.344766e+02  2.024083e+02  -13.6766
  2039  2.345061e+02  1.969651e+02  -16.0085
  2040  2.345260e+02  1.934248e+02  -17.5252
  2041  2.345362e+02  1.921397e+02  -18.0767
  2042  2.345365e+02  1.929114e+02  -17.7478
  2043  2.345268e+02  1.954034e+02  -16.6818
  2044  2.345071e+02  1.992795e+02  -15.0220
  2045  2.344772e+02  2.042032e+02  -12.9113
  2046  2.344370e+02  2.098382e+02  -10.4927
  2047  2.343864e+02  2.158482e+02  -7.9093
  2048  2.343253e+02  2.218967e+02  -5.3040
  2049  2.342536e+02  2.276475e+02  -2.8201
  2050  2.341712e+02  2.327642e+02  -0.6008
  2051  2.340779e+02  2.369104e+02  +1.2101
  2052  2.339736e+02  2.397498e+02  +2.4687
  2053  2.338583e+02  2.410386e+02  +3.0704
  2054  2.337318e+02  2.409041e+02  +3.0686
  2055  2.335940e+02  2.395658e+02  +2.5565
  2056  2.334448e+02  2.372436e+02  +1.6273
  2057  2.332840e+02  2.341573e+02  +0.3743
  2058  2.331117e+02  2.305264e+02  -1.1090
  2059  2.329275e+02  2.265709e+02  -2.7290
  2060  2.327315e+02  2.225104e+02  -4.3918
  2061  2.325236e+02  2.185646e+02  -6.0032
  2062  2.323035e+02  2.149534e+02  -7.4687
  2063  2.320712e+02  2.118965e+02  -8.6933
  2064  2.318266e+02  2.096136e+02  -9.5817
  2065  2.315696e+02  2.082654e+02  -10.0636
  2066  2.313002e+02  2.077760e+02  -10.1704
  2067  2.310185e+02  2.080105e+02  -9.9594
  2068  2.307246e+02  2.088341e+02  -9.4877
  2069  2.304185e+02  2.101117e+02  -8.8130
  2070  2.301004e+02  2.117084e+02  -7.9930
  2071  2.297703e+02  2.134894e+02  -7.0857
  2072  2.294282e+02  2.153198e+02  -6.1494
  2073  2.290744e+02  2.170645e+02  -5.2428
  2074  2.287087e+02  2.185887e+02  -4.4249
  2075  2.283314e+02  2.197574e+02  -3.7551
  2076  2.279425e+02  2.204358e+02  -3.2933
  2077  2.275420e+02  2.205201e+02  -3.0860
  2078  2.271301e+02  2.200321e+02  -3.1251
  2079  2.267069e+02  2.190245e+02  -3.3887
  2080  2.262723e+02  2.175504e+02  -3.8546
  2081  2.258265e+02  2.156625e+02  -4.5008
  2082  2.253697e+02  2.134138e+02  -5.3050
  2083  2.249017e+02  2.108572e+02  -6.2448
  2084  2.244228e+02  2.080455e+02  -7.2975
  2085  2.239331e+02  2.050317e+02  -8.4406
  2086  2.234325e+02  2.018686e+02  -9.6512
  2087  2.229212e+02  1.986092e+02  -10.9061
  2088  2.223993e+02  1.953063e+02  -12.1822
  2089  2.218668e+02  1.920247e+02  -13.4504
  2090  2.213239e+02  1.888772e+02  -14.6603
  2091  2.207706e+02  1.859881e+02  -15.7550
  2092  2.202070e+02  1.834820e+02  -16.6775
  2093  2.196331e+02  1.814834e+02  -17.3697
  2094  2.190492e+02  1.801169e+02  -17.7733
  2095  2.184552e+02  1.795070e+02  -17.8289
  2096  2.178513e+02  1.797781e+02  -17.4767
  2097  2.172375e+02  1.810549e+02  -16.6558
  2098  2.166139e+02  1.834618e+02  -15.3047
  2099  2.159807e+02  1.871234e+02  -13.3610
  2100  2.153378e+02  1.921642e+02  -10.7615
  2101  2.146854e+02  1.986196e+02  -7.4834
  2102  2.140236e+02  2.061684e+02  -3.6702
  2103  2.133525e+02  2.144006e+02  +0.4912
  2104  2.126721e+02  2.229058e+02  +4.8119
  2105  2.119827e+02  2.312739e+02  +9.1003
  2106  2.112844e+02  2.390945e+02  +13.1624
  2107  2.105774e+02  2.459576e+02  +16.8015
  2108  2.098619e+02  2.514529e+02  +19.8183
  2109  2.091381e+02  2.551701e+02  +22.0103
  2110  2.084062e+02  2.566991e+02  +23.1725
  2111  2.076663e+02  2.556296e+02  +23.0964
  2112  2.069187e+02  2.515515e+02  +21.5702
  2113  2.061635e+02  2.442289e+02  +18.4637
  2114  2.054009e+02  2.341246e+02  +13.9842
  2115  2.046312e+02  2.218755e+02  +8.4270
  2116  2.038544e+02  2.081189e+02  +2.0919
  2117  2.030709e+02  1.934916e+02  -4.7172
  2118  2.022808e+02  1.786310e+02  -11.6916
  2119  2.014843e+02  1.641740e+02  -18.5177
  2120  2.006816e+02  1.507578e+02  -24.8771
  2121  1.998728e+02  1.390195e+02  -30.4460
  2122  1.990583e+02  1.295960e+02  -34.8954
  2123  1.982381e+02  1.231247e+02  -37.8905
  2124  1.974125e+02  1.202425e+02  -39.0908
  2125  1.965817e+02  1.213709e+02  -38.2593
  2126  1.957459e+02  1.260689e+02  -35.5956
  2127  1.949053e+02  1.336801e+02  -31.4128
  2128  1.940601e+02  1.435478e+02  -26.0292
  2129  1.932104e+02  1.550156e+02  -19.7685
  2130  1.923565e+02  1.674267e+02  -12.9602
  2131  1.914987e+02  1.801247e+02  -5.9394
  2132  1.906370e+02  1.924530e+02  +0.9526
  2133  1.897718e+02  2.037551e+02  +7.3685
  2134  1.889031e+02  2.133743e+02  +12.9543
  2135  1.880313e+02  2.206541e+02  +17.3497
  2136  1.871565e+02  2.249380e+02  +20.1871
  2137  1.862790e+02  2.257682e+02  +21.1990
  2138  1.853989e+02  2.234828e+02  +20.5416
  2139  1.845164e+02  2.186184e+02  +18.4818
  2140  1.836319e+02  2.117118e+02  +15.2914
  2141  1.827454e+02  2.032999e+02  +11.2476
  2142  1.818572e+02  1.939193e+02  +6.6327
  2143  1.809675e+02  1.841070e+02  +1.7348
  2144  1.800766e+02  1.743997e+02  -3.1525
  2145  1.791844e+02  1.653341e+02  -7.7296
  2146  1.782914e+02  1.574471e+02  -11.6911
  2147  1.773975e+02  1.512754e+02  -14.7252
  2148  1.765031e+02  1.473559e+02  -16.5137
  2149  1.756083e+02  1.460658e+02  -16.8229
  2150  1.747132e+02  1.471450e+02  -15.7791
  2151  1.738181e+02  1.501737e+02  -13.6030
  2152  1.729231e+02  1.547321e+02  -10.5197
  2153  1.720285e+02  1.604006e+02  -6.7593
  2154  1.711344e+02  1.667595e+02  -2.5564
  2155  1.702410e+02  1.733891e+02  +1.8492
  2156  1.693484e+02  1.798696e+02  +6.2128
  2157  1.684570e+02  1.857814e+02  +10.2842
  2158  1.675668e+02  1.907048e+02  +13.8082
  2159  1.666780e+02  1.942199e+02  +16.5240
  2160  1.657909e+02  1.959072e+02  +18.1653
  2161  1.649056e+02  1.954744e+02  +18.5372
  2162  1.640223e+02  1.931389e+02  +17.7516
  2163  1.631413e+02  1.892457e+02  +16.0011
  2164  1.622626e+02  1.841396e+02  +13.4824
  2165  1.613866e+02  1.781655e+02  +10.3968
  2166  1.605133e+02  1.716685e+02  +6.9497
  2167  1.596430e+02  1.649934e+02  +3.3514
  2168  1.587759e+02  1.584850e+02  -0.1832
  2169  1.579122e+02  1.524884e+02  -3.4347
  2170  1.570520e+02  1.473484e+02  -6.1786
  2171  1.561956e+02  1.434099e+02  -8.1857
  2172  1.553432e+02  1.410179e+02  -9.2217
  2173  1.544949e+02  1.404128e+02  -9.1149
  2174  1.536510e+02  1.414177e+02  -7.9618
  2175  1.528117e+02  1.437509e+02  -5.9294
  2176  1.519771e+02  1.471312e+02  -3.1886
  2177  1.511475e+02  1.512769e+02  +0.0856
  2178  1.503230e+02  1.559066e+02  +3.7144
  2179  1.495039e+02  1.607390e+02  +7.5149
  2180  1.486904e+02  1.654924e+02  +11.3000
  2181  1.478827e+02  1.698855e+02  +14.8785
  2182  1.470809e+02  1.736367e+02  +18.0552
  2183  1.462852e+02  1.764646e+02  +20.6306
  2184  1.454956e+02  1.780878e+02  +22.4008
  2185  1.447122e+02  1.782997e+02  +23.2098
  2186  1.439352e+02  1.771936e+02  +23.1065
  2187  1.431645e+02  1.749375e+02  +22.1933
  2188  1.424003e+02  1.716997e+02  +20.5753
  2189  1.416427e+02  1.676483e+02  +18.3600
  2190  1.408917e+02  1.629514e+02  +15.6572
  2191  1.401474e+02  1.577773e+02  +12.5796
  2192  1.394099e+02  1.522941e+02  +9.2420
  2193  1.386793e+02  1.466700e+02  +5.7620
  2194  1.379557e+02  1.410731e+02  +2.2597
  2195  1.372391e+02  1.356715e+02  -1.1422
  2196  1.365297e+02  1.306335e+02  -4.3186
  2197  1.358274e+02  1.261021e+02  -7.1601
  2198  1.351325e+02  1.221204e+02  -9.6292
  2199  1.344450e+02  1.187064e+02  -11.7064
  2200  1.337650e+02  1.158780e+02  -13.3719
  2201  1.330925e+02  1.136533e+02  -14.6057
  2202  1.324277e+02  1.120503e+02  -15.3875
  2203  1.317706e+02  1.110869e+02  -15.6967
  2204  1.311213e+02  1.107811e+02  -15.5125
  2205  1.304799e+02  1.111509e+02  -14.8138
  2206  1.298466e+02  1.122144e+02  -13.5792
  2207  1.292213e+02  1.139894e+02  -11.7874
  2208  1.286042e+02  1.164941e+02  -9.4165
  2209  1.279953e+02  1.197164e+02  -6.4682
  2210  1.273948e+02  1.235244e+02  -3.0381
  2211  1.268027e+02  1.277564e+02  +0.7521
