# ell  D_l_CLASS[muK2]  D_l_mlx[muK2]  residual_pct
  1646  3.645045e+02  3.470461e+02  -4.7896
  1647  3.645060e+02  3.460020e+02  -5.0765
  1648  3.645350e+02  3.448787e+02  -5.3922
  1649  3.645910e+02  3.437163e+02  -5.7255
  1650  3.646733e+02  3.425548e+02  -6.0653
  1651  3.647814e+02  3.414339e+02  -6.4004
  1652  3.649146e+02  3.403938e+02  -6.7196
  1653  3.650724e+02  3.394744e+02  -7.0118
  1654  3.652542e+02  3.387156e+02  -7.2658
  1655  3.654593e+02  3.381574e+02  -7.4706
  1656  3.656871e+02  3.378398e+02  -7.6151
  1657  3.659370e+02  3.377886e+02  -7.6922
  1658  3.662085e+02  3.379732e+02  -7.7102
  1659  3.665008e+02  3.383492e+02  -7.6812
  1660  3.668133e+02  3.388719e+02  -7.6173
  1661  3.671454e+02  3.394967e+02  -7.5307
  1662  3.674965e+02  3.401790e+02  -7.4334
  1663  3.678659e+02  3.408742e+02  -7.3374
  1664  3.682530e+02  3.415378e+02  -7.2546
  1665  3.686572e+02  3.421250e+02  -7.1970
  1666  3.690778e+02  3.425914e+02  -7.1764
  1667  3.695141e+02  3.428923e+02  -7.2045
  1668  3.699655e+02  3.429831e+02  -7.2932
  1669  3.704314e+02  3.428339e+02  -7.4501
  1670  3.709110e+02  3.424732e+02  -7.6670
  1671  3.714038e+02  3.419444e+02  -7.9319
  1672  3.719090e+02  3.412908e+02  -8.2327
  1673  3.724260e+02  3.405556e+02  -8.5575
  1674  3.729541e+02  3.397821e+02  -8.8944
  1675  3.734926e+02  3.390136e+02  -9.2315
  1676  3.740410e+02  3.382933e+02  -9.5572
  1677  3.745988e+02  3.376645e+02  -9.8597
  1678  3.751653e+02  3.371705e+02  -10.1275
  1679  3.757400e+02  3.368546e+02  -10.3490
  1680  3.763223e+02  3.367601e+02  -10.5129
  1681  3.769118e+02  3.369166e+02  -10.6113
  1682  3.775077e+02  3.372997e+02  -10.6509
  1683  3.781096e+02  3.378714e+02  -10.6420
  1684  3.787169e+02  3.385937e+02  -10.5945
  1685  3.793290e+02  3.394285e+02  -10.5187
  1686  3.799453e+02  3.403379e+02  -10.4245
  1687  3.805652e+02  3.412837e+02  -10.3219
  1688  3.811881e+02  3.422281e+02  -10.2207
  1689  3.818136e+02  3.431330e+02  -10.1308
  1690  3.824409e+02  3.439603e+02  -10.0619
  1691  3.830695e+02  3.446720e+02  -10.0236
  1692  3.836988e+02  3.452302e+02  -10.0257
  1693  3.843282e+02  3.456072e+02  -10.0750
  1694  3.849570e+02  3.458173e+02  -10.1673
  1695  3.855848e+02  3.458851e+02  -10.2960
  1696  3.862108e+02  3.458353e+02  -10.4543
  1697  3.868345e+02  3.456926e+02  -10.6355
  1698  3.874553e+02  3.454816e+02  -10.8332
  1699  3.880725e+02  3.452270e+02  -11.0406
  1700  3.886855e+02  3.449534e+02  -11.2513
  1701  3.892937e+02  3.446856e+02  -11.4587
  1702  3.898965e+02  3.444481e+02  -11.6565
  1703  3.904933e+02  3.442656e+02  -11.8383
  1704  3.910834e+02  3.441629e+02  -11.9976
  1705  3.916662e+02  3.441591e+02  -12.1295
  1706  3.922410e+02  3.442512e+02  -12.2348
  1707  3.928073e+02  3.444310e+02  -12.3155
  1708  3.933643e+02  3.446901e+02  -12.3738
  1709  3.939115e+02  3.450202e+02  -12.4117
  1710  3.944481e+02  3.454128e+02  -12.4314
  1711  3.949736e+02  3.458597e+02  -12.4347
  1712  3.954873e+02  3.463525e+02  -12.4239
  1713  3.959885e+02  3.468828e+02  -12.4008
  1714  3.964767e+02  3.474422e+02  -12.3675
  1715  3.969515e+02  3.480225e+02  -12.3262
  1716  3.974126e+02  3.486152e+02  -12.2788
  1717  3.978599e+02  3.492116e+02  -12.2275
  1718  3.982930e+02  3.498008e+02  -12.1750
  1719  3.987117e+02  3.503717e+02  -12.1241
  1720  3.991158e+02  3.509130e+02  -12.0774
  1721  3.995049e+02  3.514134e+02  -12.0378
  1722  3.998789e+02  3.518618e+02  -12.0079
  1723  4.002375e+02  3.522470e+02  -11.9905
  1724  4.005803e+02  3.525576e+02  -11.9883
  1725  4.009073e+02  3.527825e+02  -12.0040
  1726  4.012180e+02  3.529105e+02  -12.0402
  1727  4.015122e+02  3.529302e+02  -12.0998
  1728  4.017897e+02  3.528305e+02  -12.1853
  1729  4.020502e+02  3.526067e+02  -12.2978
  1730  4.022934e+02  3.522800e+02  -12.4321
  1731  4.025191e+02  3.518782e+02  -12.5810
  1732  4.027269e+02  3.514292e+02  -12.7376
  1733  4.029167e+02  3.509605e+02  -12.8950
  1734  4.030881e+02  3.505002e+02  -13.0463
  1735  4.032410e+02  3.500758e+02  -13.1845
  1736  4.033749e+02  3.497153e+02  -13.3027
  1737  4.034896e+02  3.494463e+02  -13.3940
  1738  4.035849e+02  3.492968e+02  -13.4515
  1739  4.036605e+02  3.492944e+02  -13.4683
  1740  4.037160e+02  3.494669e+02  -13.4375
  1741  4.037513e+02  3.498304e+02  -13.3550
  1742  4.037661e+02  3.503544e+02  -13.2284
  1743  4.037600e+02  3.509964e+02  -13.0681
  1744  4.037328e+02  3.517142e+02  -12.8844
  1745  4.036842e+02  3.524654e+02  -12.6878
  1746  4.036139e+02  3.532077e+02  -12.4887
  1747  4.035216e+02  3.538989e+02  -12.2974
  1748  4.034071e+02  3.544965e+02  -12.1244
  1749  4.032700e+02  3.549582e+02  -11.9800
  1750  4.031102e+02  3.552419e+02  -11.8747
  1751  4.029272e+02  3.553050e+02  -11.8190
  1752  4.027207e+02  3.551053e+02  -11.8234
  1753  4.024907e+02  3.546161e+02  -11.8946
  1754  4.022371e+02  3.538723e+02  -12.0240
  1755  4.019601e+02  3.529246e+02  -12.1991
  1756  4.016597e+02  3.518237e+02  -12.4075
  1757  4.013361e+02  3.506201e+02  -12.6368
  1758  4.009895e+02  3.493645e+02  -12.8744
  1759  4.006200e+02  3.481075e+02  -13.1078
  1760  4.002276e+02  3.468996e+02  -13.3244
  1761  3.998126e+02  3.457916e+02  -13.5116
  1762  3.993751e+02  3.448340e+02  -13.6566
  1763  3.989151e+02  3.440774e+02  -13.7467
  1764  3.984329e+02  3.435724e+02  -13.7691
  1765  3.979285e+02  3.433524e+02  -13.7151
  1766  3.974022e+02  3.433808e+02  -13.5936
  1767  3.968540e+02  3.436040e+02  -13.4180
  1768  3.962840e+02  3.439680e+02  -13.2016
  1769  3.956925e+02  3.444192e+02  -12.9579
  1770  3.950795e+02  3.449038e+02  -12.7002
  1771  3.944452e+02  3.453679e+02  -12.4421
  1772  3.937898e+02  3.457579e+02  -12.1973
  1773  3.931133e+02  3.460198e+02  -11.9796
  1774  3.924160e+02  3.461000e+02  -11.8028
  1775  3.916979e+02  3.459447e+02  -11.6807
  1776  3.909592e+02  3.455000e+02  -11.6276
  1777  3.902001e+02  3.447299e+02  -11.6530
  1778  3.894206e+02  3.436687e+02  -11.7487
  1779  3.886210e+02  3.423686e+02  -11.9017
  1780  3.878014e+02  3.408816e+02  -12.0989
  1781  3.869620e+02  3.392598e+02  -12.3274
  1782  3.861028e+02  3.375552e+02  -12.5737
  1783  3.852241e+02  3.358200e+02  -12.8248
  1784  3.843259e+02  3.341061e+02  -13.0670
  1785  3.834085e+02  3.324658e+02  -13.2868
  1786  3.824720e+02  3.309510e+02  -13.4705
  1787  3.815166e+02  3.296138e+02  -13.6043
  1788  3.805423e+02  3.285064e+02  -13.6742
  1789  3.795495e+02  3.276644e+02  -13.6702
  1790  3.785381e+02  3.270584e+02  -13.5996
  1791  3.775084e+02  3.266426e+02  -13.4741
  1792  3.764606e+02  3.263712e+02  -13.3054
  1793  3.753950e+02  3.261984e+02  -13.1053
  1794  3.743119e+02  3.260785e+02  -12.8859
  1795  3.732118e+02  3.259657e+02  -12.6593
  1796  3.720950e+02  3.258141e+02  -12.4379
  1797  3.709618e+02  3.255780e+02  -12.2341
  1798  3.698127e+02  3.252117e+02  -12.0604
  1799  3.686479e+02  3.246692e+02  -11.9297
  1800  3.674680e+02  3.239049e+02  -11.8549
  1801  3.662732e+02  3.228869e+02  -11.8453
  1802  3.650639e+02  3.216395e+02  -11.8950
  1803  3.638405e+02  3.202007e+02  -11.9942
  1804  3.626035e+02  3.186088e+02  -12.1330
  1805  3.613531e+02  3.169020e+02  -12.3013
  1806  3.600898e+02  3.151184e+02  -12.4889
  1807  3.588139e+02  3.132962e+02  -12.6856
  1808  3.575259e+02  3.114735e+02  -12.8808
  1809  3.562261e+02  3.096886e+02  -13.0640
  1810  3.549149e+02  3.079796e+02  -13.2244
  1811  3.535928e+02  3.063847e+02  -13.3510
  1812  3.522600e+02  3.049421e+02  -13.4327
  1813  3.509171e+02  3.036788e+02  -13.4614
  1814  3.495644e+02  3.025771e+02  -13.4417
  1815  3.482023e+02  3.016084e+02  -13.3813
  1816  3.468312e+02  3.007437e+02  -13.2882
  1817  3.454516e+02  2.999544e+02  -13.1704
  1818  3.440638e+02  2.992117e+02  -13.0360
  1819  3.426682e+02  2.984867e+02  -12.8934
  1820  3.412653e+02  2.977508e+02  -12.7509
  1821  3.398554e+02  2.969751e+02  -12.6172
  1822  3.384390e+02  2.961309e+02  -12.5010
  1823  3.370166e+02  2.951894e+02  -12.4110
  1824  3.355884e+02  2.941218e+02  -12.3564
  1825  3.341550e+02  2.929077e+02  -12.3437
  1826  3.327167e+02  2.915599e+02  -12.3699
  1827  3.312740e+02  2.900993e+02  -12.4292
  1828  3.298273e+02  2.885472e+02  -12.5157
  1829  3.283771e+02  2.869246e+02  -12.6234
  1830  3.269237e+02  2.852526e+02  -12.7464
  1831  3.254676e+02  2.835523e+02  -12.8785
  1832  3.240092e+02  2.818447e+02  -13.0133
  1833  3.225488e+02  2.801511e+02  -13.1446
  1834  3.210867e+02  2.784924e+02  -13.2657
  1835  3.196233e+02  2.768898e+02  -13.3700
  1836  3.181591e+02  2.753644e+02  -13.4507
  1837  3.166942e+02  2.739315e+02  -13.5028
  1838  3.152292e+02  2.725843e+02  -13.5282
  1839  3.137643e+02  2.713101e+02  -13.5306
  1840  3.123000e+02  2.700962e+02  -13.5139
  1841  3.108365e+02  2.689301e+02  -13.4818
  1842  3.093743e+02  2.677991e+02  -13.4385
  1843  3.079138e+02  2.666905e+02  -13.3879
  1844  3.064552e+02  2.655918e+02  -13.3342
  1845  3.049990e+02  2.644904e+02  -13.2816
  1846  3.035456e+02  2.633735e+02  -13.2343
  1847  3.020953e+02  2.622286e+02  -13.1967
  1848  3.006485e+02  2.610431e+02  -13.1733
  1849  2.992056e+02  2.598074e+02  -13.1676
  1850  2.977669e+02  2.585248e+02  -13.1788
  1851  2.963329e+02  2.572013e+02  -13.2053
  1852  2.949039e+02  2.558434e+02  -13.2452
  1853  2.934804e+02  2.544573e+02  -13.2967
  1854  2.920626e+02  2.530491e+02  -13.3579
  1855  2.906510e+02  2.516253e+02  -13.4270
  1856  2.892460e+02  2.501921e+02  -13.5020
  1857  2.878480e+02  2.487557e+02  -13.5809
  1858  2.864573e+02  2.473224e+02  -13.6617
  1859  2.850744e+02  2.458985e+02  -13.7424
  1860  2.836997e+02  2.444902e+02  -13.8208
  1861  2.823335e+02  2.431027e+02  -13.8952
  1862  2.809762e+02  2.417372e+02  -13.9653
  1863  2.796283e+02  2.403935e+02  -14.0311
  1864  2.782902e+02  2.390718e+02  -14.0926
  1865  2.769622e+02  2.377720e+02  -14.1500
  1866  2.756448e+02  2.364942e+02  -14.2033
  1867  2.743384e+02  2.352383e+02  -14.2525
  1868  2.730434e+02  2.340045e+02  -14.2977
  1869  2.717601e+02  2.327926e+02  -14.3390
  1870  2.704891e+02  2.316027e+02  -14.3763
  1871  2.692303e+02  2.304348e+02  -14.4098
  1872  2.679841e+02  2.292890e+02  -14.4393
  1873  2.667506e+02  2.281647e+02  -14.4651
  1874  2.655298e+02  2.270599e+02  -14.4880
  1875  2.643220e+02  2.259717e+02  -14.5089
  1876  2.631272e+02  2.248975e+02  -14.5290
  1877  2.619457e+02  2.238346e+02  -14.5492
  1878  2.607777e+02  2.227805e+02  -14.5707
  1879  2.596231e+02  2.217323e+02  -14.5946
  1880  2.584823e+02  2.206874e+02  -14.6219
  1881  2.573553e+02  2.196431e+02  -14.6537
  1882  2.562423e+02  2.185968e+02  -14.6913
  1883  2.551434e+02  2.175458e+02  -14.7359
  1884  2.540589e+02  2.164874e+02  -14.7885
  1885  2.529888e+02  2.154199e+02  -14.8500
  1886  2.519333e+02  2.143447e+02  -14.9200
  1887  2.508926e+02  2.132646e+02  -14.9977
  1888  2.498668e+02  2.121819e+02  -15.0820
  1889  2.488561e+02  2.110993e+02  -15.1721
  1890  2.478606e+02  2.100193e+02  -15.2672
  1891  2.468805e+02  2.089443e+02  -15.3662
  1892  2.459159e+02  2.078769e+02  -15.4683
  1893  2.449671e+02  2.068197e+02  -15.5725
  1894  2.440341e+02  2.057751e+02  -15.6777
  1895  2.431171e+02  2.047457e+02  -15.7831
  1896  2.422163e+02  2.037340e+02  -15.8876
  1897  2.413319e+02  2.027423e+02  -15.9903
  1898  2.404639e+02  2.017720e+02  -16.0905
  1899  2.396126e+02  2.008242e+02  -16.1880
  1900  2.387781e+02  1.999002e+02  -16.2820
  1901  2.379605e+02  1.990010e+02  -16.3723
  1902  2.371602e+02  1.981279e+02  -16.4582
  1903  2.363771e+02  1.972820e+02  -16.5393
  1904  2.356115e+02  1.964645e+02  -16.6150
  1905  2.348635e+02  1.956766e+02  -16.6850
  1906  2.341333e+02  1.949194e+02  -16.7485
  1907  2.334210e+02  1.941940e+02  -16.8053
  1908  2.327269e+02  1.935017e+02  -16.8546
  1909  2.320510e+02  1.928425e+02  -16.8965
  1910  2.313933e+02  1.922118e+02  -16.9328
  1911  2.307536e+02  1.916042e+02  -16.9659
  1912  2.301319e+02  1.910140e+02  -16.9980
  1913  2.295281e+02  1.904356e+02  -17.0317
  1914  2.289420e+02  1.898634e+02  -17.0692
  1915  2.283735e+02  1.892917e+02  -17.1131
  1916  2.278225e+02  1.887151e+02  -17.1657
  1917  2.272889e+02  1.881279e+02  -17.2296
  1918  2.267726e+02  1.875245e+02  -17.3073
  1919  2.262735e+02  1.868992e+02  -17.4012
  1920  2.257914e+02  1.862466e+02  -17.5139
  1921  2.253263e+02  1.855635e+02  -17.6468
  1922  2.248780e+02  1.848568e+02  -17.7968
  1923  2.244464e+02  1.841362e+02  -17.9598
  1924  2.240314e+02  1.834111e+02  -18.1315
  1925  2.236328e+02  1.826910e+02  -18.3076
  1926  2.232507e+02  1.819854e+02  -18.4838
  1927  2.228847e+02  1.813038e+02  -18.6558
  1928  2.225348e+02  1.806558e+02  -18.8191
  1929  2.222010e+02  1.800508e+02  -18.9694
  1930  2.218830e+02  1.794984e+02  -19.1022
  1931  2.215808e+02  1.790081e+02  -19.2132
  1932  2.212942e+02  1.785893e+02  -19.2978
  1933  2.210230e+02  1.782479e+02  -19.3532
  1934  2.207673e+02  1.779754e+02  -19.3833
  1935  2.205268e+02  1.777592e+02  -19.3934
  1936  2.203015e+02  1.775871e+02  -19.3890
  1937  2.200911e+02  1.774469e+02  -19.3757
  1938  2.198956e+02  1.773261e+02  -19.3590
  1939  2.197149e+02  1.772125e+02  -19.3443
  1940  2.195487e+02  1.770937e+02  -19.3374
  1941  2.193971e+02  1.769574e+02  -19.3438
  1942  2.192598e+02  1.767913e+02  -19.3690
  1943  2.191368e+02  1.765831e+02  -19.4188
  1944  2.190278e+02  1.763205e+02  -19.4986
  1945  2.189328e+02  1.759952e+02  -19.6122
  1946  2.188517e+02  1.756154e+02  -19.7560
  1947  2.187842e+02  1.751934e+02  -19.9241
  1948  2.187303e+02  1.747416e+02  -20.1109
  1949  2.186897e+02  1.742722e+02  -20.3107
  1950  2.186621e+02  1.737975e+02  -20.5178
  1951  2.186473e+02  1.733299e+02  -20.7263
  1952  2.186450e+02  1.728815e+02  -20.9305
  1953  2.186550e+02  1.724648e+02  -21.1247
  1954  2.186769e+02  1.720920e+02  -21.3031
  1955  2.187105e+02  1.717753e+02  -21.4599
  1956  2.187555e+02  1.715272e+02  -21.5895
  1957  2.188117e+02  1.713560e+02  -21.6879
  1958  2.188788e+02  1.712545e+02  -21.7583
  1959  2.189564e+02  1.712116e+02  -21.8056
  1960  2.190444e+02  1.712162e+02  -21.8349
  1961  2.191425e+02  1.712572e+02  -21.8512
  1962  2.192503e+02  1.713236e+02  -21.8593
  1963  2.193676e+02  1.714042e+02  -21.8644
  1964  2.194941e+02  1.714880e+02  -21.8713
  1965  2.196295e+02  1.715638e+02  -21.8849
  1966  2.197736e+02  1.716205e+02  -21.9103
  1967  2.199260e+02  1.716472e+02  -21.9523
  1968  2.200865e+02  1.716325e+02  -22.0159
  1969  2.202547e+02  1.715692e+02  -22.1042
  1970  2.204305e+02  1.714639e+02  -22.2141
  1971  2.206134e+02  1.713270e+02  -22.3406
  1972  2.208033e+02  1.711690e+02  -22.4790
  1973  2.209998e+02  1.710002e+02  -22.6243
  1974  2.212026e+02  1.708310e+02  -22.7717
  1975  2.214114e+02  1.706718e+02  -22.9164
  1976  2.216259e+02  1.705329e+02  -23.0537
  1977  2.218459e+02  1.704248e+02  -23.1787
  1978  2.220710e+02  1.703578e+02  -23.2868
  1979  2.223009e+02  1.703424e+02  -23.3731
  1980  2.225354e+02  1.703889e+02  -23.4329
  1981  2.227741e+02  1.705036e+02  -23.4635
  1982  2.230167e+02  1.706769e+02  -23.4690
  1983  2.232629e+02  1.708952e+02  -23.4556
  1984  2.235125e+02  1.711447e+02  -23.4295
  1985  2.237650e+02  1.714117e+02  -23.3966
  1986  2.240202e+02  1.716826e+02  -23.3629
  1987  2.242779e+02  1.719436e+02  -23.3346
  1988  2.245376e+02  1.721810e+02  -23.3175
  1989  2.247993e+02  1.723813e+02  -23.3177
  1990  2.250625e+02  1.725306e+02  -23.3410
  1991  2.253271e+02  1.726154e+02  -23.3934
  1992  2.255929e+02  1.726218e+02  -23.4808
  1993  2.258595e+02  1.725416e+02  -23.6067
  1994  2.261267e+02  1.723874e+02  -23.7651
  1995  2.263943e+02  1.721773e+02  -23.9480
  1996  2.266620e+02  1.719294e+02  -24.1472
  1997  2.269295e+02  1.716616e+02  -24.3546
  1998  2.271966e+02  1.713922e+02  -24.5622
  1999  2.274630e+02  1.711389e+02  -24.7618
  2000  2.277284e+02  1.709201e+02  -24.9456
  2001  2.279926e+02  1.707535e+02  -25.1057
  2002  2.282553e+02  1.706575e+02  -25.2340
  2003  2.285163e+02  1.706498e+02  -25.3227
  2004  2.287753e+02  1.707487e+02  -25.3640
  2005  2.290320e+02  1.709653e+02  -25.3531
  2006  2.292861e+02  1.712832e+02  -25.2972
  2007  2.295374e+02  1.716793e+02  -25.2064
  2008  2.297857e+02  1.721303e+02  -25.0909
  2009  2.300305e+02  1.726132e+02  -24.9608
  2010  2.302718e+02  1.731046e+02  -24.8259
  2011  2.305091e+02  1.735815e+02  -24.6965
  2012  2.307422e+02  1.740205e+02  -24.5823
  2013  2.309709e+02  1.743986e+02  -24.4932
  2014  2.311948e+02  1.746925e+02  -24.4392
  2015  2.314137e+02  1.748791e+02  -24.4301
  2016  2.316273e+02  1.749351e+02  -24.4756
  2017  2.318354e+02  1.748455e+02  -24.5820
  2018  2.320375e+02  1.746277e+02  -24.7416
  2019  2.322336e+02  1.743074e+02  -24.9431
  2020  2.324232e+02  1.739100e+02  -25.1753
  2021  2.326061e+02  1.734611e+02  -25.4271
  2022  2.327820e+02  1.729864e+02  -25.6874
  2023  2.329506e+02  1.725113e+02  -25.9451
  2024  2.331116e+02  1.720615e+02  -26.1892
  2025  2.332648e+02  1.716625e+02  -26.4087
  2026  2.334098e+02  1.713400e+02  -26.5927
  2027  2.335466e+02  1.711194e+02  -26.7301
  2028  2.336751e+02  1.710263e+02  -26.8102
  2029  2.337951e+02  1.710780e+02  -26.8257
  2030  2.339065e+02  1.712583e+02  -26.7834
  2031  2.340092e+02  1.715428e+02  -26.6940
  2032  2.341032e+02  1.719069e+02  -26.5679
  2033  2.341882e+02  1.723262e+02  -26.4155
  2034  2.342643e+02  1.727761e+02  -26.2474
  2035  2.343313e+02  1.732322e+02  -26.0738
  2036  2.343891e+02  1.736701e+02  -25.9052
  2037  2.344376e+02  1.740651e+02  -25.7521
  2038  2.344766e+02  1.743928e+02  -25.6247
  2039  2.345061e+02  1.746287e+02  -25.5334
  2040  2.345260e+02  1.747484e+02  -25.4887
  2041  2.345362e+02  1.747345e+02  -25.4978
  2042  2.345365e+02  1.745985e+02  -25.5560
  2043  2.345268e+02  1.743588e+02  -25.6551
  2044  2.345071e+02  1.740342e+02  -25.7872
  2045  2.344772e+02  1.736432e+02  -25.9445
  2046  2.344370e+02  1.732045e+02  -26.1190
  2047  2.343864e+02  1.727365e+02  -26.3027
  2048  2.343253e+02  1.722579e+02  -26.4877
  2049  2.342536e+02  1.717873e+02  -26.6661
  2050  2.341712e+02  1.713432e+02  -26.8299
  2051  2.340779e+02  1.709444e+02  -26.9711
  2052  2.339736e+02  1.706093e+02  -27.0818
  2053  2.338583e+02  1.703513e+02  -27.1562
  2054  2.337318e+02  1.701628e+02  -27.1974
  2055  2.335940e+02  1.700310e+02  -27.2109
  2056  2.334448e+02  1.699430e+02  -27.2021
  2057  2.332840e+02  1.698860e+02  -27.1763
  2058  2.331117e+02  1.698472e+02  -27.1391
  2059  2.329275e+02  1.698137e+02  -27.0959
  2060  2.327315e+02  1.697727e+02  -27.0521
  2061  2.325236e+02  1.697114e+02  -27.0133
  2062  2.323035e+02  1.696169e+02  -26.9848
  2063  2.320712e+02  1.694763e+02  -26.9723
  2064  2.318266e+02  1.692769e+02  -26.9812
  2065  2.315696e+02  1.690096e+02  -27.0156
  2066  2.313002e+02  1.686809e+02  -27.0727
  2067  2.310185e+02  1.683009e+02  -27.1483
  2068  2.307246e+02  1.678798e+02  -27.2380
  2069  2.304185e+02  1.674279e+02  -27.3375
  2070  2.301004e+02  1.669554e+02  -27.4424
  2071  2.297703e+02  1.664724e+02  -27.5483
  2072  2.294282e+02  1.659893e+02  -27.6509
  2073  2.290744e+02  1.655162e+02  -27.7456
  2074  2.287087e+02  1.650634e+02  -27.8281
  2075  2.283314e+02  1.646411e+02  -27.8938
  2076  2.279425e+02  1.642594e+02  -27.9382
  2077  2.275420e+02  1.639254e+02  -27.9582
  2078  2.271301e+02  1.636334e+02  -27.9561
  2079  2.267069e+02  1.633746e+02  -27.9357
  2080  2.262723e+02  1.631401e+02  -27.9010
  2081  2.258265e+02  1.629210e+02  -27.8557
  2082  2.253697e+02  1.627084e+02  -27.8038
  2083  2.249017e+02  1.624934e+02  -27.7492
  2084  2.244228e+02  1.622672e+02  -27.6958
  2085  2.239331e+02  1.620209e+02  -27.6476
  2086  2.234325e+02  1.617457e+02  -27.6087
  2087  2.229212e+02  1.614325e+02  -27.5831
  2088  2.223993e+02  1.610727e+02  -27.5750
  2089  2.218668e+02  1.606596e+02  -27.5874
  2090  2.213239e+02  1.601961e+02  -27.6191
  2091  2.207706e+02  1.596874e+02  -27.6682
  2092  2.202070e+02  1.591386e+02  -27.7322
  2093  2.196331e+02  1.585550e+02  -27.8092
  2094  2.190492e+02  1.579418e+02  -27.8967
  2095  2.184552e+02  1.573041e+02  -27.9925
  2096  2.178513e+02  1.566471e+02  -28.0945
  2097  2.172375e+02  1.559760e+02  -28.2002
  2098  2.166139e+02  1.552960e+02  -28.3075
  2099  2.159807e+02  1.546124e+02  -28.4138
  2100  2.153378e+02  1.539302e+02  -28.5169
  2101  2.146854e+02  1.532542e+02  -28.6145
  2102  2.140236e+02  1.525873e+02  -28.7054
  2103  2.133525e+02  1.519320e+02  -28.7883
  2104  2.126721e+02  1.512905e+02  -28.8621
  2105  2.119827e+02  1.506654e+02  -28.9256
  2106  2.112844e+02  1.500590e+02  -28.9777
  2107  2.105774e+02  1.494738e+02  -29.0172
  2108  2.098619e+02  1.489123e+02  -29.0427
  2109  2.091381e+02  1.483767e+02  -29.0533
  2110  2.084062e+02  1.478695e+02  -29.0474
  2111  2.076663e+02  1.473932e+02  -29.0240
  2112  2.069187e+02  1.469501e+02  -28.9817
  2113  2.061635e+02  1.465407e+02  -28.9201
  2114  2.054009e+02  1.461575e+02  -28.8428
  2115  2.046312e+02  1.457909e+02  -28.7543
  2116  2.038544e+02  1.454314e+02  -28.6592
  2117  2.030709e+02  1.450695e+02  -28.5622
  2118  2.022808e+02  1.446956e+02  -28.4679
  2119  2.014843e+02  1.443004e+02  -28.3813
  2120  2.006816e+02  1.438741e+02  -28.3073
  2121  1.998728e+02  1.434074e+02  -28.2507
  2122  1.990583e+02  1.428906e+02  -28.2167
  2123  1.982381e+02  1.423143e+02  -28.2104
  2124  1.974125e+02  1.416690e+02  -28.2371
  2125  1.965817e+02  1.409489e+02  -28.3001
  2126  1.957459e+02  1.401641e+02  -28.3949
  2127  1.949053e+02  1.393283e+02  -28.5148
  2128  1.940601e+02  1.384554e+02  -28.6533
  2129  1.932104e+02  1.375590e+02  -28.8035
  2130  1.923565e+02  1.366530e+02  -28.9585
  2131  1.914987e+02  1.357512e+02  -29.1111
  2132  1.906370e+02  1.348674e+02  -29.2543
  2133  1.897718e+02  1.340154e+02  -29.3807
  2134  1.889031e+02  1.332090e+02  -29.4829
  2135  1.880313e+02  1.324619e+02  -29.5533
  2136  1.871565e+02  1.317880e+02  -29.5841
  2137  1.862790e+02  1.311962e+02  -29.5701
  2138  1.853989e+02  1.306761e+02  -29.5162
  2139  1.845164e+02  1.302126e+02  -29.4303
  2140  1.836319e+02  1.297904e+02  -29.3203
  2141  1.827454e+02  1.293944e+02  -29.1942
  2142  1.818572e+02  1.290092e+02  -29.0602
  2143  1.809675e+02  1.286197e+02  -28.9266
  2144  1.800766e+02  1.282108e+02  -28.8021
  2145  1.791844e+02  1.277670e+02  -28.6952
  2146  1.782914e+02  1.272734e+02  -28.6149
  2147  1.773975e+02  1.267146e+02  -28.5703
  2148  1.765031e+02  1.260754e+02  -28.5704
  2149  1.756083e+02  1.253460e+02  -28.6218
  2150  1.747132e+02  1.245374e+02  -28.7189
  2151  1.738181e+02  1.236663e+02  -28.8531
  2152  1.729231e+02  1.227489e+02  -29.0153
  2153  1.720285e+02  1.218019e+02  -29.1966
  2154  1.711344e+02  1.208418e+02  -29.3878
  2155  1.702410e+02  1.198848e+02  -29.5793
  2156  1.693484e+02  1.189477e+02  -29.7616
  2157  1.684570e+02  1.180467e+02  -29.9247
  2158  1.675668e+02  1.171984e+02  -30.0587
  2159  1.666780e+02  1.164194e+02  -30.1531
  2160  1.657909e+02  1.157259e+02  -30.1977
  2161  1.649056e+02  1.151293e+02  -30.1847
  2162  1.640223e+02  1.146193e+02  -30.1197
  2163  1.631413e+02  1.141806e+02  -30.0112
  2164  1.622626e+02  1.137978e+02  -29.8681
  2165  1.613866e+02  1.134554e+02  -29.6996
  2166  1.605133e+02  1.131380e+02  -29.5149
  2167  1.596430e+02  1.128302e+02  -29.3235
  2168  1.587759e+02  1.125165e+02  -29.1350
  2169  1.579122e+02  1.121816e+02  -28.9595
  2170  1.570520e+02  1.118099e+02  -28.8071
  2171  1.561956e+02  1.113862e+02  -28.6880
  2172  1.553432e+02  1.108950e+02  -28.6129
  2173  1.544949e+02  1.103253e+02  -28.5897
  2174  1.536510e+02  1.096849e+02  -28.6143
  2175  1.528117e+02  1.089859e+02  -28.6796
  2176  1.519771e+02  1.082404e+02  -28.7785
  2177  1.511475e+02  1.074606e+02  -28.9035
  2178  1.503230e+02  1.066588e+02  -29.0470
  2179  1.495039e+02  1.058469e+02  -29.2013
  2180  1.486904e+02  1.050373e+02  -29.3584
  2181  1.478827e+02  1.042421e+02  -29.5103
  2182  1.470809e+02  1.034734e+02  -29.6487
