# ell  D_l_CLASS[muK2]  D_l_mlx[muK2]  residual_pct
   560  2.549089e+03  1.520599e+03  -40.3474
   561  2.544079e+03  1.527009e+03  -39.9779
   562  2.538882e+03  1.536564e+03  -39.4787
   563  2.533502e+03  1.548648e+03  -38.8732
   564  2.527942e+03  1.562647e+03  -38.1850
   565  2.522206e+03  1.577946e+03  -37.4379
   566  2.516297e+03  1.593929e+03  -36.6558
   567  2.510219e+03  1.609980e+03  -35.8630
   568  2.503976e+03  1.625486e+03  -35.0838
   569  2.497572e+03  1.639829e+03  -34.3431
   570  2.491011e+03  1.652397e+03  -33.6656
   571  2.484296e+03  1.662572e+03  -33.0767
   572  2.477431e+03  1.669740e+03  -32.6020
   573  2.470422e+03  1.673438e+03  -32.2610
   574  2.463271e+03  1.673811e+03  -32.0492
   575  2.455983e+03  1.671158e+03  -31.9557
   576  2.448563e+03  1.665776e+03  -31.9693
   577  2.441015e+03  1.657962e+03  -32.0790
   578  2.433343e+03  1.648015e+03  -32.2736
   579  2.425552e+03  1.636233e+03  -32.5418
   580  2.417646e+03  1.622913e+03  -32.8722
   581  2.409631e+03  1.608353e+03  -33.2531
   582  2.401510e+03  1.592851e+03  -33.6729
   583  2.393288e+03  1.576705e+03  -34.1197
   584  2.384970e+03  1.560212e+03  -34.5815
   585  2.376559e+03  1.543667e+03  -35.0461
   586  2.368059e+03  1.527353e+03  -35.5019
   587  2.359474e+03  1.511549e+03  -35.9371
   588  2.350808e+03  1.496533e+03  -36.3397
   589  2.342066e+03  1.482584e+03  -36.6976
   590  2.333250e+03  1.469983e+03  -36.9985
   591  2.324366e+03  1.459008e+03  -37.2298
   592  2.315418e+03  1.449939e+03  -37.3790
   593  2.306410e+03  1.443054e+03  -37.4329
   594  2.297346e+03  1.438632e+03  -37.3785
   595  2.288231e+03  1.436953e+03  -37.2025
   596  2.279070e+03  1.438296e+03  -36.8911
   597  2.269866e+03  1.442661e+03  -36.4429
   598  2.260625e+03  1.448926e+03  -35.9060
   599  2.251350e+03  1.455692e+03  -35.3414
   600  2.242048e+03  1.461558e+03  -34.8115
   601  2.232722e+03  1.465383e+03  -34.3679
   602  2.223377e+03  1.467057e+03  -34.0167
   603  2.214019e+03  1.466729e+03  -33.7527
   604  2.204652e+03  1.464547e+03  -33.5702
   605  2.195282e+03  1.460659e+03  -33.4637
   606  2.185913e+03  1.455214e+03  -33.4276
   607  2.176550e+03  1.448361e+03  -33.4561
   608  2.167199e+03  1.440248e+03  -33.5433
   609  2.157865e+03  1.431024e+03  -33.6834
   610  2.148554e+03  1.420837e+03  -33.8701
   611  2.139270e+03  1.409835e+03  -34.0974
   612  2.130019e+03  1.398168e+03  -34.3589
   613  2.120807e+03  1.385984e+03  -34.6483
   614  2.111639e+03  1.373430e+03  -34.9590
   615  2.102522e+03  1.360657e+03  -35.2845
   616  2.093459e+03  1.347812e+03  -35.6180
   617  2.084459e+03  1.335044e+03  -35.9525
   618  2.075525e+03  1.322501e+03  -36.2811
   619  2.066665e+03  1.310332e+03  -36.5968
   620  2.057883e+03  1.298686e+03  -36.8922
   621  2.049187e+03  1.287676e+03  -37.1616
   622  2.040581e+03  1.277282e+03  -37.4060
   623  2.032069e+03  1.267448e+03  -37.6277
   624  2.023654e+03  1.258119e+03  -37.8293
   625  2.015337e+03  1.249240e+03  -38.0133
   626  2.007122e+03  1.240755e+03  -38.1824
   627  1.999011e+03  1.232609e+03  -38.3390
   628  1.991006e+03  1.224747e+03  -38.4860
   629  1.983112e+03  1.217113e+03  -38.6261
   630  1.975329e+03  1.209651e+03  -38.7620
   631  1.967661e+03  1.202308e+03  -38.8966
   632  1.960110e+03  1.195026e+03  -39.0327
   633  1.952680e+03  1.187752e+03  -39.1733
   634  1.945373e+03  1.180429e+03  -39.3212
   635  1.938191e+03  1.173002e+03  -39.4796
   636  1.931139e+03  1.165416e+03  -39.6513
   637  1.924217e+03  1.157616e+03  -39.8396
   638  1.917430e+03  1.149546e+03  -40.0476
   639  1.910780e+03  1.141151e+03  -40.2783
   640  1.904270e+03  1.132375e+03  -40.5349
   641  1.897903e+03  1.123179e+03  -40.8200
   642  1.891681e+03  1.113585e+03  -41.1325
   643  1.885608e+03  1.103631e+03  -41.4708
   644  1.879687e+03  1.093355e+03  -41.8332
   645  1.873921e+03  1.082794e+03  -42.2177
   646  1.868312e+03  1.071986e+03  -42.6228
   647  1.862864e+03  1.060969e+03  -43.0464
   648  1.857580e+03  1.049780e+03  -43.4867
   649  1.852462e+03  1.038459e+03  -43.9417
   650  1.847515e+03  1.027041e+03  -44.4096
   651  1.842740e+03  1.015566e+03  -44.8883
   652  1.838141e+03  1.004070e+03  -45.3758
   653  1.833722e+03  9.925926e+02  -45.8701
   654  1.829485e+03  9.811702e+02  -46.3690
   655  1.825433e+03  9.698410e+02  -46.8706
   656  1.821571e+03  9.586429e+02  -47.3727
   657  1.817900e+03  9.476135e+02  -47.8732
   658  1.814424e+03  9.367908e+02  -48.3698
   659  1.811147e+03  9.262124e+02  -48.8605
   660  1.808072e+03  9.159163e+02  -49.3429
   661  1.805202e+03  9.059308e+02  -49.8155
   662  1.802536e+03  8.962478e+02  -50.2785
   663  1.800074e+03  8.868499e+02  -50.7326
   664  1.797816e+03  8.777196e+02  -51.1786
   665  1.795763e+03  8.688393e+02  -51.6172
   666  1.793912e+03  8.601918e+02  -52.0494
   667  1.792264e+03  8.517594e+02  -52.4758
   668  1.790818e+03  8.435247e+02  -52.8972
   669  1.789574e+03  8.354703e+02  -53.3146
   670  1.788532e+03  8.275787e+02  -53.7286
   671  1.787690e+03  8.198325e+02  -54.1401
   672  1.787048e+03  8.122142e+02  -54.5499
   673  1.786605e+03  8.047063e+02  -54.9589
   674  1.786362e+03  7.972914e+02  -55.3679
   675  1.786317e+03  7.899520e+02  -55.7776
   676  1.786469e+03  7.826707e+02  -56.1890
   677  1.786819e+03  7.754299e+02  -56.6028
   678  1.787364e+03  7.682123e+02  -57.0198
   679  1.788105e+03  7.610004e+02  -57.4410
   680  1.789041e+03  7.537766e+02  -57.8670
   681  1.790171e+03  7.465289e+02  -58.2985
   682  1.791494e+03  7.392660e+02  -58.7347
   683  1.793009e+03  7.320018e+02  -59.1747
   684  1.794715e+03  7.247505e+02  -59.6175
   685  1.796612e+03  7.175261e+02  -60.0623
   686  1.798698e+03  7.103426e+02  -60.5080
   687  1.800973e+03  7.032140e+02  -60.9537
   688  1.803436e+03  6.961544e+02  -61.3984
   689  1.806086e+03  6.891778e+02  -61.8414
   690  1.808921e+03  6.822982e+02  -62.2815
   691  1.811940e+03  6.755296e+02  -62.7179
   692  1.815143e+03  6.688861e+02  -63.1497
   693  1.818529e+03  6.623817e+02  -63.5760
   694  1.822096e+03  6.560305e+02  -63.9958
   695  1.825843e+03  6.498464e+02  -64.4084
   696  1.829769e+03  6.438435e+02  -64.8128
   697  1.833872e+03  6.380358e+02  -65.2083
   698  1.838152e+03  6.324374e+02  -65.5939
   699  1.842608e+03  6.270623e+02  -65.9688
   700  1.847237e+03  6.219244e+02  -66.3322
   701  1.852037e+03  6.170366e+02  -66.6834
   702  1.857005e+03  6.124060e+02  -67.0218
   703  1.862139e+03  6.080386e+02  -67.3473
   704  1.867435e+03  6.039403e+02  -67.6594
   705  1.872890e+03  6.001170e+02  -67.9577
   706  1.878501e+03  5.965746e+02  -68.2420
   707  1.884265e+03  5.933190e+02  -68.5119
   708  1.890179e+03  5.903562e+02  -68.7672
   709  1.896240e+03  5.876921e+02  -69.0075
   710  1.902444e+03  5.853325e+02  -69.2326
   711  1.908787e+03  5.832835e+02  -69.4422
   712  1.915268e+03  5.815509e+02  -69.6361
   713  1.921882e+03  5.801406e+02  -69.8139
   714  1.928625e+03  5.790586e+02  -69.9756
   715  1.935495e+03  5.783107e+02  -70.1208
   716  1.942487e+03  5.779030e+02  -70.2493
   717  1.949599e+03  5.778412e+02  -70.3610
   718  1.956826e+03  5.781314e+02  -70.4557
   719  1.964165e+03  5.787794e+02  -70.5331
   720  1.971612e+03  5.797911e+02  -70.5930
   721  1.979163e+03  5.811638e+02  -70.6359
   722  1.986815e+03  5.828597e+02  -70.6636
   723  1.994563e+03  5.848321e+02  -70.6787
   724  2.002403e+03  5.870347e+02  -70.6835
   725  2.010332e+03  5.894209e+02  -70.6804
   726  2.018346e+03  5.919442e+02  -70.6718
   727  2.026440e+03  5.945581e+02  -70.6600
   728  2.034611e+03  5.972160e+02  -70.6472
   729  2.042853e+03  5.998714e+02  -70.6356
   730  2.051164e+03  6.024779e+02  -70.6275
   731  2.059538e+03  6.049888e+02  -70.6250
   732  2.067971e+03  6.073578e+02  -70.6303
   733  2.076459e+03  6.095382e+02  -70.6453
   734  2.084998e+03  6.114835e+02  -70.6722
   735  2.093583e+03  6.131473e+02  -70.7130
   736  2.102209e+03  6.144830e+02  -70.7697
   737  2.110872e+03  6.154441e+02  -70.8441
   738  2.119567e+03  6.159841e+02  -70.9382
   739  2.128290e+03  6.160565e+02  -71.0539
   740  2.137037e+03  6.156147e+02  -71.1931
   741  2.145804e+03  6.146352e+02  -71.3564
   742  2.154589e+03  6.131868e+02  -71.5404
   743  2.163387e+03  6.113610e+02  -71.7406
   744  2.172195e+03  6.092497e+02  -71.9523
   745  2.181009e+03  6.069443e+02  -72.1714
   746  2.189826e+03  6.045367e+02  -72.3934
   747  2.198641e+03  6.021185e+02  -72.6141
   748  2.207452e+03  5.997814e+02  -72.8292
   749  2.216254e+03  5.976170e+02  -73.0348
   750  2.225044e+03  5.957171e+02  -73.2267
   751  2.233818e+03  5.941733e+02  -73.4010
   752  2.242571e+03  5.930773e+02  -73.5537
   753  2.251300e+03  5.925207e+02  -73.6809
   754  2.260001e+03  5.925953e+02  -73.7790
   755  2.268669e+03  5.933927e+02  -73.8440
   756  2.277302e+03  5.950047e+02  -73.8724
   757  2.285894e+03  5.975228e+02  -73.8604
   758  2.294441e+03  6.010388e+02  -73.8046
   759  2.302940e+03  6.056443e+02  -73.7013
   760  2.311386e+03  6.114311e+02  -73.5470
   761  2.319775e+03  6.184545e+02  -73.3399
   762  2.328103e+03  6.266254e+02  -73.0843
   763  2.336364e+03  6.358180e+02  -72.7860
   764  2.344556e+03  6.459070e+02  -72.4508
   765  2.352672e+03  6.567668e+02  -72.0842
   766  2.360710e+03  6.682718e+02  -71.6919
   767  2.368664e+03  6.802965e+02  -71.2793
   768  2.376530e+03  6.927155e+02  -70.8518
   769  2.384304e+03  7.054031e+02  -70.4147
   770  2.391979e+03  7.182338e+02  -69.9732
   771  2.399553e+03  7.310822e+02  -69.5326
   772  2.407020e+03  7.438227e+02  -69.0978
   773  2.414376e+03  7.563296e+02  -68.6739
   774  2.421615e+03  7.684777e+02  -68.2659
   775  2.428734e+03  7.801412e+02  -67.8787
   776  2.435726e+03  7.911947e+02  -67.5171
   777  2.442587e+03  8.015126e+02  -67.1859
   778  2.449313e+03  8.109694e+02  -66.8899
   779  2.455901e+03  8.194396e+02  -66.6339
   780  2.462349e+03  8.267976e+02  -66.4224
   781  2.468656e+03  8.329573e+02  -66.2587
   782  2.474819e+03  8.379891e+02  -66.1394
   783  2.480837e+03  8.420033e+02  -66.0597
   784  2.486707e+03  8.451095e+02  -66.0149
   785  2.492428e+03  8.474179e+02  -66.0003
   786  2.497997e+03  8.490384e+02  -66.0112
   787  2.503413e+03  8.500809e+02  -66.0431
   788  2.508674e+03  8.506554e+02  -66.0914
   789  2.513777e+03  8.508718e+02  -66.1517
   790  2.518721e+03  8.508401e+02  -66.2194
   791  2.523504e+03  8.506702e+02  -66.2901
   792  2.528123e+03  8.504721e+02  -66.3595
   793  2.532577e+03  8.503557e+02  -66.4233
   794  2.536864e+03  8.504310e+02  -66.4771
   795  2.540980e+03  8.508080e+02  -66.5165
   796  2.544925e+03  8.515965e+02  -66.5375
   797  2.548697e+03  8.529065e+02  -66.5356
   798  2.552292e+03  8.548480e+02  -66.5067
   799  2.555710e+03  8.575310e+02  -66.4465
   800  2.558947e+03  8.610653e+02  -66.3508
   801  2.562002e+03  8.655292e+02  -66.2167
   802  2.564873e+03  8.708736e+02  -66.0461
   803  2.567557e+03  8.770177e+02  -65.8423
   804  2.570053e+03  8.838807e+02  -65.6085
   805  2.572358e+03  8.913818e+02  -65.3477
   806  2.574469e+03  8.994401e+02  -65.0631
   807  2.576385e+03  9.079749e+02  -64.7578
   808  2.578104e+03  9.169053e+02  -64.4349
   809  2.579623e+03  9.261505e+02  -64.0975
   810  2.580940e+03  9.356297e+02  -63.7485
   811  2.582053e+03  9.452620e+02  -63.3911
   812  2.582960e+03  9.549668e+02  -63.0282
   813  2.583657e+03  9.646631e+02  -62.6629
   814  2.584144e+03  9.742701e+02  -62.2982
   815  2.584417e+03  9.837070e+02  -61.9370
   816  2.584475e+03  9.928930e+02  -61.5824
   817  2.584315e+03  1.001747e+03  -61.2374
   818  2.583938e+03  1.010189e+03  -60.9051
   819  2.583345e+03  1.018138e+03  -60.5884
   820  2.582535e+03  1.025512e+03  -60.2905
   821  2.581511e+03  1.032251e+03  -60.0137
   822  2.580272e+03  1.038376e+03  -59.7571
   823  2.578820e+03  1.043924e+03  -59.5193
   824  2.577155e+03  1.048938e+03  -59.2986
   825  2.575278e+03  1.053456e+03  -59.0935
   826  2.573190e+03  1.057517e+03  -58.9025
   827  2.570892e+03  1.061163e+03  -58.7239
   828  2.568384e+03  1.064433e+03  -58.5563
   829  2.565668e+03  1.067366e+03  -58.3981
   830  2.562745e+03  1.070002e+03  -58.2478
   831  2.559615e+03  1.072382e+03  -58.1038
   832  2.556279e+03  1.074545e+03  -57.9645
   833  2.552739e+03  1.076530e+03  -57.8284
   834  2.548995e+03  1.078378e+03  -57.6940
   835  2.545049e+03  1.080129e+03  -57.5596
   836  2.540901e+03  1.081822e+03  -57.4237
   837  2.536552e+03  1.083498e+03  -57.2846
   838  2.532004e+03  1.085195e+03  -57.1409
   839  2.527257e+03  1.086954e+03  -56.9908
   840  2.522313e+03  1.088814e+03  -56.8327
   841  2.517173e+03  1.090805e+03  -56.6655
   842  2.511837e+03  1.092910e+03  -56.4896
   843  2.506308e+03  1.095102e+03  -56.3062
   844  2.500586e+03  1.097353e+03  -56.1162
   845  2.494673e+03  1.099636e+03  -55.9206
   846  2.488569e+03  1.101925e+03  -55.7205
   847  2.482276e+03  1.104191e+03  -55.5170
   848  2.475796e+03  1.106407e+03  -55.3110
   849  2.469129e+03  1.108547e+03  -55.1037
   850  2.462276e+03  1.110582e+03  -54.8961
   851  2.455240e+03  1.112491e+03  -54.6891
   852  2.448021e+03  1.114267e+03  -54.4830
   853  2.440621e+03  1.115910e+03  -54.2776
   854  2.433041e+03  1.117420e+03  -54.0731
   855  2.425283e+03  1.118795e+03  -53.8695
   856  2.417348e+03  1.120035e+03  -53.6668
   857  2.409239e+03  1.121140e+03  -53.4650
   858  2.400958e+03  1.122108e+03  -53.2642
   859  2.392508e+03  1.122939e+03  -53.0644
   860  2.383892e+03  1.123631e+03  -52.8657
   861  2.375113e+03  1.124186e+03  -52.6681
   862  2.366173e+03  1.124601e+03  -52.4718
   863  2.357077e+03  1.124875e+03  -52.2767
   864  2.347825e+03  1.125009e+03  -52.0829
   865  2.338422e+03  1.125002e+03  -51.8905
   866  2.328870e+03  1.124852e+03  -51.6997
   867  2.319173e+03  1.124560e+03  -51.5103
   868  2.309333e+03  1.124124e+03  -51.3226
   869  2.299354e+03  1.123543e+03  -51.1366
   870  2.289238e+03  1.122818e+03  -50.9523
   871  2.278989e+03  1.121946e+03  -50.7700
   872  2.268610e+03  1.120928e+03  -50.5896
   873  2.258105e+03  1.119763e+03  -50.4114
   874  2.247476e+03  1.118450e+03  -50.2353
   875  2.236726e+03  1.116989e+03  -50.0614
   876  2.225860e+03  1.115378e+03  -49.8900
   877  2.214880e+03  1.113617e+03  -49.7211
   878  2.203789e+03  1.111705e+03  -49.5548
   879  2.192592e+03  1.109642e+03  -49.3913
   880  2.181292e+03  1.107427e+03  -49.2307
   881  2.169892e+03  1.105059e+03  -49.0731
   882  2.158395e+03  1.102540e+03  -48.9185
   883  2.146806e+03  1.099872e+03  -48.7671
   884  2.135128e+03  1.097056e+03  -48.6187
   885  2.123364e+03  1.094096e+03  -48.4735
   886  2.111518e+03  1.090991e+03  -48.3314
   887  2.099594e+03  1.087746e+03  -48.1926
   888  2.087596e+03  1.084360e+03  -48.0570
   889  2.075527e+03  1.080837e+03  -47.9247
   890  2.063391e+03  1.077178e+03  -47.7957
   891  2.051192e+03  1.073385e+03  -47.6702
   892  2.038934e+03  1.069460e+03  -47.5481
   893  2.026620e+03  1.065404e+03  -47.4295
   894  2.014256e+03  1.061220e+03  -47.3145
   895  2.001844e+03  1.056910e+03  -47.2032
   896  1.989387e+03  1.052475e+03  -47.0955
   897  1.976890e+03  1.047918e+03  -46.9916
   898  1.964354e+03  1.043240e+03  -46.8915
   899  1.951783e+03  1.038443e+03  -46.7952
   900  1.939180e+03  1.033529e+03  -46.7028
   901  1.926548e+03  1.028499e+03  -46.6144
   902  1.913891e+03  1.023357e+03  -46.5300
   903  1.901211e+03  1.018103e+03  -46.4498
   904  1.888512e+03  1.012740e+03  -46.3737
   905  1.875797e+03  1.007269e+03  -46.3018
   906  1.863070e+03  1.001693e+03  -46.2343
   907  1.850333e+03  9.960131e+02  -46.1711
   908  1.837590e+03  9.902312e+02  -46.1125
   909  1.824844e+03  9.843493e+02  -46.0584
   910  1.812099e+03  9.783693e+02  -46.0091
   911  1.799359e+03  9.722940e+02  -45.9644
   912  1.786626e+03  9.661294e+02  -45.9244
   913  1.773904e+03  9.598825e+02  -45.8887
   914  1.761197e+03  9.535601e+02  -45.8573
   915  1.748507e+03  9.471693e+02  -45.8298
   916  1.735840e+03  9.407168e+02  -45.8063
   917  1.723198e+03  9.342097e+02  -45.7863
   918  1.710585e+03  9.276549e+02  -45.7697
   919  1.698005e+03  9.210593e+02  -45.7564
   920  1.685460e+03  9.144298e+02  -45.7460
   921  1.672956e+03  9.077733e+02  -45.7384
   922  1.660496e+03  9.010968e+02  -45.7333
   923  1.648083e+03  8.944071e+02  -45.7305
   924  1.635721e+03  8.877112e+02  -45.7297
   925  1.623415e+03  8.810161e+02  -45.7307
   926  1.611168e+03  8.743286e+02  -45.7332
   927  1.598983e+03  8.676557e+02  -45.7370
   928  1.586865e+03  8.610043e+02  -45.7418
   929  1.574818e+03  8.543812e+02  -45.7473
   930  1.562846e+03  8.477936e+02  -45.7532
   931  1.550952e+03  8.412481e+02  -45.7592
   932  1.539141e+03  8.347519e+02  -45.7651
   933  1.527417e+03  8.283117e+02  -45.7704
   934  1.515784e+03  8.219346e+02  -45.7749
   935  1.504242e+03  8.156274e+02  -45.7782
   936  1.492796e+03  8.093971e+02  -45.7798
   937  1.481445e+03  8.032505e+02  -45.7792
   938  1.470191e+03  7.971947e+02  -45.7761
   939  1.459037e+03  7.912365e+02  -45.7700
   940  1.447984e+03  7.853829e+02  -45.7603
   941  1.437034e+03  7.796381e+02  -45.7467
   942  1.426188e+03  7.739963e+02  -45.7297
   943  1.415448e+03  7.684487e+02  -45.7099
   944  1.404816e+03  7.629868e+02  -45.6878
   945  1.394294e+03  7.576019e+02  -45.6641
   946  1.383883e+03  7.522856e+02  -45.6395
   947  1.373585e+03  7.470291e+02  -45.6147
   948  1.363403e+03  7.418239e+02  -45.5903
   949  1.353337e+03  7.366614e+02  -45.5670
   950  1.343389e+03  7.315330e+02  -45.5457
   951  1.333562e+03  7.264301e+02  -45.5271
   952  1.323857e+03  7.213440e+02  -45.5119
   953  1.314276e+03  7.162662e+02  -45.5011
   954  1.304821e+03  7.111882e+02  -45.4954
   955  1.295494e+03  7.061011e+02  -45.4956
   956  1.286296e+03  7.009966e+02  -45.5027
   957  1.277229e+03  6.958660e+02  -45.5175
   958  1.268295e+03  6.907007e+02  -45.5410
   959  1.259497e+03  6.854920e+02  -45.5742
   960  1.250836e+03  6.802314e+02  -45.6178
   961  1.242313e+03  6.749103e+02  -45.6731
   962  1.233932e+03  6.695201e+02  -45.7409
   963  1.225693e+03  6.640522e+02  -45.8223
   964  1.217598e+03  6.584980e+02  -45.9183
   965  1.209651e+03  6.528489e+02  -46.0300
   966  1.201851e+03  6.470963e+02  -46.1584
   967  1.194203e+03  6.412315e+02  -46.3046
   968  1.186706e+03  6.352461e+02  -46.4698
   969  1.179364e+03  6.291313e+02  -46.6550
   970  1.172179e+03  6.228787e+02  -46.8615
   971  1.165152e+03  6.164834e+02  -47.0899
   972  1.158285e+03  6.099567e+02  -47.3397
   973  1.151580e+03  6.033135e+02  -47.6099
   974  1.145037e+03  5.965689e+02  -47.8996
   975  1.138656e+03  5.897379e+02  -48.2075
   976  1.132435e+03  5.828355e+02  -48.5326
   977  1.126376e+03  5.758767e+02  -48.8735
   978  1.120477e+03  5.688766e+02  -49.2291
   979  1.114738e+03  5.618501e+02  -49.5980
   980  1.109158e+03  5.548123e+02  -49.9789
   981  1.103737e+03  5.477783e+02  -50.3706
   982  1.098474e+03  5.407630e+02  -50.7714
   983  1.093370e+03  5.337815e+02  -51.1801
   984  1.088422e+03  5.268488e+02  -51.5952
   985  1.083632e+03  5.199799e+02  -52.0151
   986  1.078999e+03  5.131898e+02  -52.4383
   987  1.074521e+03  5.064936e+02  -52.8633
   988  1.070198e+03  4.999063e+02  -53.2884
   989  1.066030e+03  4.934429e+02  -53.7121
   990  1.062017e+03  4.871184e+02  -54.1327
   991  1.058157e+03  4.809478e+02  -54.5485
   992  1.054450e+03  4.749463e+02  -54.9579
   993  1.050896e+03  4.691287e+02  -55.3592
   994  1.047494e+03  4.635102e+02  -55.7505
   995  1.044242e+03  4.581057e+02  -56.1303
   996  1.041142e+03  4.529303e+02  -56.4968
   997  1.038191e+03  4.479989e+02  -56.8481
   998  1.035390e+03  4.433267e+02  -57.1826
   999  1.032738e+03  4.389287e+02  -57.4985
  1000  1.030233e+03  4.348197e+02  -57.7940
  1001  1.027876e+03  4.310110e+02  -58.0678
  1002  1.025665e+03  4.274975e+02  -58.3200
  1003  1.023600e+03  4.242704e+02  -58.5512
  1004  1.021681e+03  4.213207e+02  -58.7620
  1005  1.019906e+03  4.186395e+02  -58.9531
  1006  1.018274e+03  4.162179e+02  -59.1252
  1007  1.016786e+03  4.140469e+02  -59.2789
  1008  1.015440e+03  4.121176e+02  -59.4149
  1009  1.014235e+03  4.104211e+02  -59.5339
  1010  1.013171e+03  4.089485e+02  -59.6368
  1011  1.012246e+03  4.076909e+02  -59.7241
  1012  1.011461e+03  4.066393e+02  -59.7968
  1013  1.010812e+03  4.057849e+02  -59.8556
  1014  1.010299e+03  4.051186e+02  -59.9011
  1015  1.009919e+03  4.046316e+02  -59.9343
  1016  1.009671e+03  4.043149e+02  -59.9558
  1017  1.009551e+03  4.041597e+02  -59.9664
  1018  1.009559e+03  4.041570e+02  -59.9670
  1019  1.009692e+03  4.042978e+02  -59.9583
  1020  1.009949e+03  4.045734e+02  -59.9412
  1021  1.010326e+03  4.049746e+02  -59.9164
  1022  1.010823e+03  4.054927e+02  -59.8849
  1023  1.011436e+03  4.061186e+02  -59.8473
  1024  1.012164e+03  4.068435e+02  -59.8046
  1025  1.013005e+03  4.076585e+02  -59.7575
  1026  1.013956e+03  4.085546e+02  -59.7069
  1027  1.015015e+03  4.095229e+02  -59.6535
  1028  1.016180e+03  4.105545e+02  -59.5983
  1029  1.017449e+03  4.116404e+02  -59.5419
  1030  1.018820e+03  4.127718e+02  -59.4853
  1031  1.020290e+03  4.139412e+02  -59.4290
  1032  1.021856e+03  4.151473e+02  -59.3732
  1033  1.023518e+03  4.163901e+02  -59.3177
  1034  1.025271e+03  4.176699e+02  -59.2625
  1035  1.027115e+03  4.189868e+02  -59.2074
  1036  1.029046e+03  4.203410e+02  -59.1524
  1037  1.031062e+03  4.217325e+02  -59.0973
  1038  1.033160e+03  4.231615e+02  -59.0420
  1039  1.035339e+03  4.246282e+02  -58.9866
  1040  1.037596e+03  4.261326e+02  -58.9308
  1041  1.039928e+03  4.276751e+02  -58.8745
  1042  1.042332e+03  4.292556e+02  -58.8178
  1043  1.044807e+03  4.308744e+02  -58.7604
  1044  1.047349e+03  4.325316e+02  -58.7023
  1045  1.049956e+03  4.342272e+02  -58.6433
  1046  1.052626e+03  4.359616e+02  -58.5834
  1047  1.055356e+03  4.377348e+02  -58.5225
  1048  1.058142e+03  4.395469e+02  -58.4605
  1049  1.060983e+03  4.413981e+02  -58.3973
  1050  1.063876e+03  4.432886e+02  -58.3327
  1051  1.066818e+03  4.452185e+02  -58.2667
  1052  1.069807e+03  4.471879e+02  -58.1992
  1053  1.072841e+03  4.491970e+02  -58.1301
  1054  1.075917e+03  4.512459e+02  -58.0594
  1055  1.079034e+03  4.533347e+02  -57.9870
  1056  1.082189e+03  4.554637e+02  -57.9128
  1057  1.085381e+03  4.576329e+02  -57.8366
  1058  1.088606e+03  4.598425e+02  -57.7586
  1059  1.091862e+03  4.620927e+02  -57.6785
  1060  1.095148e+03  4.643835e+02  -57.5963
  1061  1.098461e+03  4.667155e+02  -57.5119
  1062  1.101799e+03  4.690901e+02  -57.4251
  1063  1.105159e+03  4.715090e+02  -57.3356
  1064  1.108539e+03  4.739742e+02  -57.2433
  1065  1.111936e+03  4.764874e+02  -57.1480
  1066  1.115349e+03  4.790504e+02  -57.0493
  1067  1.118775e+03  4.816650e+02  -56.9471
  1068  1.122212e+03  4.843330e+02  -56.8412
  1069  1.125657e+03  4.870562e+02  -56.7314
  1070  1.129107e+03  4.898363e+02  -56.6174
  1071  1.132560e+03  4.926752e+02  -56.4990
  1072  1.136014e+03  4.955747e+02  -56.3760
  1073  1.139467e+03  4.985365e+02  -56.2483
  1074  1.142915e+03  5.015625e+02  -56.1155
  1075  1.146356e+03  5.046544e+02  -55.9775
  1076  1.149787e+03  5.078141e+02  -55.8341
  1077  1.153207e+03  5.110433e+02  -55.6850
  1078  1.156612e+03  5.143438e+02  -55.5301
  1079  1.160000e+03  5.177174e+02  -55.3692
  1080  1.163368e+03  5.211660e+02  -55.2020
  1081  1.166713e+03  5.246913e+02  -55.0283
  1082  1.170033e+03  5.282951e+02  -54.8479
  1083  1.173326e+03  5.319791e+02  -54.6606
  1084  1.176587e+03  5.357453e+02  -54.4662
  1085  1.179816e+03  5.395954e+02  -54.2644
  1086  1.183008e+03  5.435311e+02  -54.0552
  1087  1.186162e+03  5.475544e+02  -53.8381
  1088  1.189274e+03  5.516669e+02  -53.6131
  1089  1.192341e+03  5.558704e+02  -53.3799
  1090  1.195362e+03  5.601668e+02  -53.1383
  1091  1.198334e+03  5.645560e+02  -52.8883
  1092  1.201257e+03  5.690304e+02  -52.6304
  1093  1.204129e+03  5.735804e+02  -52.3655
  1094  1.206949e+03  5.781967e+02  -52.0944
  1095  1.209717e+03  5.828696e+02  -51.8177
  1096  1.212430e+03  5.875897e+02  -51.5362
  1097  1.215089e+03  5.923476e+02  -51.2507
  1098  1.217691e+03  5.971337e+02  -50.9618
  1099  1.220235e+03  6.019386e+02  -50.6703
  1100  1.222721e+03  6.067527e+02  -50.3769
  1101  1.225147e+03  6.115667e+02  -50.0822
  1102  1.227512e+03  6.163709e+02  -49.7870
  1103  1.229815e+03  6.211559e+02  -49.4919
  1104  1.232055e+03  6.259122e+02  -49.1977
  1105  1.234230e+03  6.306304e+02  -48.9049
  1106  1.236339e+03  6.353009e+02  -48.6143
  1107  1.238381e+03  6.399143e+02  -48.3265
  1108  1.240355e+03  6.444610e+02  -48.0422
  1109  1.242259e+03  6.489316e+02  -47.7620
  1110  1.244093e+03  6.533166e+02  -47.4865
  1111  1.245854e+03  6.576065e+02  -47.2164
  1112  1.247543e+03  6.617919e+02  -46.9524
