channel,state,eps,p,D_before,D_after,Sigma,F_petz,bound,tau_petz,tau_JRSWW,gap,holds
Amplitude Damping,|+>,0.5,0.95,0.6931471805599452,0.051819104072092115,0.6413280764878531,0.580064076902543,0.725667006403396,0.419935923097457,0.274332993596604,-0.14560292950085296,False
Amplitude Damping,|+>,0.5,1.0,0.6931471805599452,0.0,0.6931471805599452,0.4999999999999998,0.7071067811865476,0.5000000000000002,0.2928932188134524,-0.2071067811865478,False
Amplitude Damping,Singh,0.5,0.0,0.6931471805599452,0.6931471805599452,0.0,0.9999999999999998,1.0,2.220446049250313e-16,0.0,-2.220446049250313e-16,True
Amplitude Damping,Singh,0.5,0.05,0.6931471805599452,0.6502355804854829,0.042911600074462264,0.9636236449803285,0.9787727382316675,0.036376355019671514,0.02122726176833245,-0.015149093251339063,False
Amplitude Damping,Singh,0.5,0.1,0.6931471805599452,0.6101740279450901,0.08297315261485505,0.9300014540184095,0.9593622134384552,0.0699985459815905,0.04063778656154482,-0.02936075942004568,False
Amplitude Damping,Singh,0.5,0.15,0.6931471805599452,0.571888746554062,0.12125843400588321,0.8987681702589152,0.941172145716754,0.1012318297410848,0.058827854283245995,-0.042403975457838805,False
Amplitude Damping,Singh,0.5,0.2,0.6931471805599452,0.5350316281027606,0.15811555245718456,0.8696152646495243,0.9239865384454193,0.13038473535047568,0.07601346155458066,-0.054371273795895014,False
Amplitude Damping,Singh,0.5,0.25,0.6931471805599452,0.4993743887486028,0.19377279181134238,0.8422793098507091,0.907659114068033,0.1577206901492909,0.09234088593196699,-0.06537980421732392,False
Amplitude Damping,Singh,0.5,0.3,0.6931471805599452,0.46474001007279925,0.22840717048714593,0.8165326340960438,0.8920763238185614,0.18346736590395618,0.10792367618143861,-0.07554368972251757,False
Amplitude Damping,Singh,0.5,0.35,0.6931471805599452,0.430979608891877,0.2621675716680682,0.792176016102843,0.877144279047164,0.20782398389715695,0.12285572095283603,-0.08496826294432092,False
Amplitude Damping,Singh,0.5,0.4,0.6931471805599452,0.39796134620733264,0.29518583435261253,0.769032467830339,0.8627822673047557,0.23096753216966104,0.1372177326952443,-0.09374979947441675,False
Amplitude Damping,Singh,0.5,0.45,0.6931471805599452,0.36556370138729594,0.32758347917264924,0.7469419162087245,0.8489187996520542,0.2530580837912755,0.1510812003479458,-0.10197688344332967,False
Amplitude Damping,Singh,0.5,0.5,0.6931471805599452,0.33367050628591227,0.3594766742740329,0.7257563821325458,0.8354887992030613,0.2742436178674542,0.1645112007969387,-0.10973241707051551,False
Amplitude Damping,Singh,0.5,0.55,0.6931471805599452,0.3021665372501915,0.3909806433097537,0.7053349733313126,0.8224313032996572,0.29466502666868744,0.1775686967003428,-0.11709632996834463,False
Amplitude Damping,Singh,0.5,0.6,0.6931471805599452,0.27093286175543585,0.4222143188045093,0.6855385304649084,0.8096872966255154,0.3144614695350916,0.19031270337448458,-0.124148766160607,False
Amplitude Damping,Singh,0.5,0.65,0.6931471805599452,0.23984110543297749,0.4533060751269677,0.6662225806549211,0.7971973318398519,0.3337774193450789,0.20280266816014814,-0.13097475118493074,False
Amplitude Damping,Singh,0.5,0.7,0.6931471805599452,0.2087453938230793,0.48440178673686585,0.647227295919287,0.784898480812557,0.35277270408071304,0.21510151918744302,-0.13767118489327002,False
Amplitude Damping,Singh,0.5,0.75,0.6931471805599452,0.1774696384006087,0.5156775421593365,0.6283607805043123,0.7727198068443094,0.3716392194956877,0.2272801931556906,-0.1443590263399971,False
Amplitude Damping,Singh,0.5,0.8,0.6931471805599452,0.14578506791304333,0.5473621126469018,0.6093675826354742,0.760574617044892,0.3906324173645258,0.23942538295510796,-0.15120703440941785,False
Amplitude Damping,Singh,0.5,0.85,0.6931471805599452,0.11336494797268158,0.5797822325872636,0.5898591812418013,0.7483450457248843,0.41014081875819874,0.25165495427511575,-0.158485864483083,False
Amplitude Damping,Singh,0.5,0.9,0.6931471805599452,0.07967515095026874,0.6134720296096764,0.5691248078003265,0.7358448274100374,0.4308751921996735,0.2641551725899626,-0.16672001960971095,False
Amplitude Damping,Singh,0.5,0.95,0.6931471805599452,0.04361315689393185,0.6495340236660133,0.5453871252425052,0.7226957135779747,0.4546128747574948,0.2773042864220253,-0.17730858833546947,False
Amplitude Damping,Singh,0.5,1.0,0.6931471805599452,0.0,0.6931471805599452,0.4999999999999999,0.7071067811865476,0.5000000000000001,0.2928932188134524,-0.20710678118654768,False
Amplitude Damping,|0>,0.8,0.0,1.6094379124341005,1.6094379124341005,0.0,1.0,1.0,0.0,0.0,0.0,True
Amplitude Damping,|0>,0.8,0.05,1.6094379124341005,1.4271163556401458,0.18232155679395468,0.8333333333333333,0.9128709291752768,0.16666666666666674,0.08712907082472321,-0.07953759584194353,False
Amplitude Damping,|0>,0.8,0.1,1.6094379124341005,1.2729656758128876,0.33647223662121295,0.7142857142857143,0.8451542547285166,0.2857142857142857,0.15484574527148343,-0.13086854044280227,False
Amplitude Damping,|0>,0.8,0.15,1.6094379124341005,1.139434283188365,0.47000362924573547,0.6250000000000001,0.7905694150420949,0.3749999999999999,0.20943058495790512,-0.16556941504209477,False
Amplitude Damping,|0>,0.8,0.2,1.6094379124341005,1.0216512475319814,0.5877866649021191,0.5555555555555554,0.7453559924999299,0.44444444444444464,0.2546440075000701,-0.18980043694437454,False
Amplitude Damping,|0>,0.8,0.25,1.6094379124341005,0.9162907318741551,0.6931471805599454,0.5000000000000001,0.7071067811865475,0.4999999999999999,0.29289321881345254,-0.20710678118654735,False
Amplitude Damping,|0>,0.8,0.3,1.6094379124341005,0.8209805520698303,0.7884573603642702,0.4545454545454545,0.674199862463242,0.5454545454545455,0.32580013753675796,-0.21965440791778756,False
Amplitude Damping,|0>,0.8,0.35,1.6094379124341005,0.7339691750802004,0.8754687373539001,0.41666666666666663,0.6454972243679028,0.5833333333333334,0.3545027756320972,-0.22883055770123617,False
Amplitude Damping,|0>,0.8,0.4,1.6094379124341005,0.6539264674066639,0.9555114450274366,0.3846153846153845,0.6201736729460422,0.6153846153846154,0.3798263270539578,-0.23555828833065767,False
Amplitude Damping,|0>,0.8,0.45,1.6094379124341005,0.579818495252942,1.0296194171811583,0.3571428571428571,0.5976143046671968,0.6428571428571429,0.4023856953328032,-0.2404714475243397,False
Amplitude Damping,|0>,0.8,0.5,1.6094379124341005,0.5108256237659907,1.0986122886681098,0.3333333333333333,0.5773502691896257,0.6666666666666667,0.42264973081037427,-0.24401693585629242,False
Amplitude Damping,|0>,0.8,0.55,1.6094379124341005,0.4462871026284195,1.163150809805681,0.3124999999999999,0.5590169943749473,0.6875000000000001,0.44098300562505266,-0.24651699437494745,False
Amplitude Damping,|0>,0.8,0.6,1.6094379124341005,0.3856624808119846,1.2237754316221159,0.2941176470588235,0.5423261445466404,0.7058823529411765,0.4576738554533596,-0.24820849748781693,False
Amplitude Damping,|0>,0.8,0.65,1.6094379124341005,0.32850406697203594,1.2809338454620645,0.2777777777777777,0.5270462766947298,0.7222222222222223,0.4729537233052702,-0.24926849891695213,False
Amplitude Damping,|0>,0.8,0.7,1.6094379124341005,0.2744368457017603,1.3350010667323402,0.26315789473684204,0.512989176042577,0.736842105263158,0.487010823957423,-0.24983128130573495,False
Amplitude Damping,|0>,0.8,0.75,1.6094379124341005,0.22314355131420985,1.3862943611198906,0.24999999999999994,0.5,0.75,0.5,-0.25000000000000006,False
Amplitude Damping,|0>,0.8,0.8,1.6094379124341005,0.1743533871447778,1.4350845252893227,0.23809523809523805,0.48795003647426655,0.761904761904762,0.5120499635257334,-0.2498547983790285,False
Amplitude Damping,|0>,0.8,0.85,1.6094379124341005,0.12783337150988477,1.4816045409242158,0.22727272727272718,0.47673129462279606,0.7727272727272728,0.5232687053772039,-0.24945856735006888,False
Amplitude Damping,|0>,0.8,0.9,1.6094379124341005,0.08338160893905101,1.5260563034950494,0.21739130434782605,0.46625240412015684,0.782608695652174,0.5337475958798432,-0.24886109977233078,False
Amplitude Damping,|0>,0.8,0.95,1.6094379124341005,0.040821994520255284,1.5686159179138452,0.20833333333333331,0.45643546458763845,0.7916666666666667,0.5435645354123615,-0.24810213125430514,False
Amplitude Damping,|0>,0.8,1.0,1.6094379124341005,0.0,1.6094379124341005,0.19999999999999993,0.4472135954999579,0.8,0.5527864045000421,-0.247213595499958,False
Amplitude Damping,|1>,0.8,0.0,0.2231435513142097,0.2231435513142097,0.0,1.0,1.0,0.0,0.0,0.0,True
Amplitude Damping,|1>,0.8,0.05,0.2231435513142097,0.1335555778528072,0.08958797346140251,0.9583333333333334,0.9561944502881348,0.04166666666666663,0.04380554971186523,0.002138883045198603,True
Amplitude Damping,|1>,0.8,0.1,0.2231435513142097,0.09786725446467279,0.12527629684953692,0.9285714285714285,0.9392832933425715,0.07142857142857151,0.060716706657428454,-0.010711864771143054,False
Amplitude Damping,|1>,0.8,0.15,0.2231435513142097,0.07601916336245079,0.14712438795175892,0.9062500000000001,0.9290783609174333,0.09374999999999989,0.07092163908256666,-0.022828360917433232,False
Amplitude Damping,|1>,0.8,0.2,0.2231435513142097,0.0609575080709439,0.1621860432432658,0.8888888888888888,0.9221079114817278,0.11111111111111116,0.07789208851827223,-0.03321902259283893,False
Amplitude Damping,|1>,0.8,0.25,0.2231435513142097,0.04985675617422353,0.17328679513998618,0.875,0.9170040432046713,0.125,0.08299595679532867,-0.042004043204671326,False
Amplitude Damping,|1>,0.8,0.3,0.2231435513142097,0.041302810243115134,0.18184074107109457,0.8636363636363638,0.9130904169053523,0.13636363636363624,0.08690958309464769,-0.04945405326898855,False
Amplitude Damping,|1>,0.8,0.35,0.2231435513142097,0.034494776057769225,0.18864877525644047,0.8541666666666667,0.9099875256626495,0.14583333333333326,0.09001247433735049,-0.05582085899598277,False
Amplitude Damping,|1>,0.8,0.4,0.2231435513142097,0.02894042500152942,0.19420312631268027,0.8461538461538461,0.9074638365613299,0.15384615384615385,0.0925361634386701,-0.06130999040748375,False
Amplitude Damping,|1>,0.8,0.45,0.2231435513142097,0.024318812788642036,0.19882473852556767,0.8392857142857144,0.9053692845702377,0.1607142857142856,0.09463071542976231,-0.06608357028452327,False
Amplitude Damping,|1>,0.8,0.5,0.2231435513142097,0.020410997260127628,0.20273255405408208,0.8333333333333333,0.9036020036098449,0.16666666666666674,0.09639799639015512,-0.07026867027651162,False
Amplitude Damping,|1>,0.8,0.55,0.2231435513142097,0.017062154121433803,0.2060813971927759,0.8281250000000001,0.9020902589270525,0.1718749999999999,0.09790974107294748,-0.07396525892705241,False
Amplitude Damping,|1>,0.8,0.6,0.2231435513142097,0.014159534753280315,0.2089840165609294,0.823529411764706,0.9007819961751937,0.17647058823529405,0.09921800382480628,-0.07725258441048777,False
Amplitude Damping,|1>,0.8,0.65,0.2231435513142097,0.011618991031701512,0.2115245602825082,0.8194444444444443,0.8996384845918034,0.1805555555555557,0.1003615154081966,-0.08019404014735909,False
Amplitude Damping,|1>,0.8,0.7,0.2231435513142097,0.009376396628382355,0.21376715468582735,0.8157894736842105,0.8986302878262658,0.1842105263157895,0.10136971217373425,-0.08284081414205524,False
Amplitude Damping,|1>,0.8,0.75,0.2231435513142097,0.007381996975374207,0.2157615543388355,0.8124999999999999,0.8977346205130203,0.1875000000000001,0.10226537948697967,-0.08523462051302044,False
Amplitude Damping,|1>,0.8,0.8,0.2231435513142097,0.005596578927296286,0.21754697238691342,0.8095238095238095,0.8969335623252316,0.19047619047619047,0.10306643767476842,-0.08740975280142205,False
Amplitude Damping,|1>,0.8,0.85,0.2231435513142097,0.003988808407424972,0.21915474290678474,0.806818181818182,0.8962128203910591,0.193181818181818,0.1037871796089409,-0.0893946385728771,False
Amplitude Damping,|1>,0.8,0.9,0.2231435513142097,0.0025333390845231098,0.2206102122296866,0.8043478260869563,0.8955608525162075,0.19565217391304368,0.10443914748379246,-0.09121302642925122,False
Amplitude Damping,|1>,0.8,0.95,0.2231435513142097,0.0012094426917798554,0.22193410862242985,0.8020833333333334,0.8949682337882318,0.19791666666666663,0.10503176621176824,-0.09288490045489839,False
Amplitude Damping,|1>,0.8,1.0,0.2231435513142097,0.0,0.2231435513142097,0.7999999999999999,0.8944271909999159,0.20000000000000007,0.10557280900008414,-0.09442719099991592,False
Amplitude Damping,|+>,0.8,0.0,0.9162907318741549,0.9162907318741549,0.0,0.9999999999999996,1.0,4.440892098500626e-16,0.0,-4.440892098500626e-16,True
Amplitude Damping,|+>,0.8,0.05,0.9162907318741549,0.8145058433539738,0.10178488852018108,0.9448782605013043,0.9503808839546778,0.0551217394986957,0.04961911604532221,-0.00550262345337349,False
Amplitude Damping,|+>,0.8,0.1,0.9162907318741549,0.738348552704132,0.17794217917002286,0.900891862868636,0.9148720225219577,0.09910813713136402,0.08512797747804235,-0.013980159653321667,False
Amplitude Damping,|+>,0.8,0.15,0.9162907318741549,0.6741908901126079,0.24209984176154697,0.8644344934278311,0.8859897291012392,0.13556550657216893,0.11401027089876081,-0.021555235673408113,False
Amplitude Damping,|+>,0.8,0.2,0.9162907318741549,0.618062897581482,0.29822783429267286,0.833333333333333,0.8614709729941464,0.16666666666666696,0.13852902700585357,-0.028137639660813396,False
Amplitude Damping,|+>,0.8,0.25,0.9162907318741549,0.5677743378688955,0.34851639400525936,0.8061862178478971,0.8400799635252136,0.19381378215210288,0.15992003647478636,-0.03389374567731651,False
Amplitude Damping,|+>,0.8,0.3,0.9162907318741549,0.5219163091887036,0.3943744226854513,0.7820380374088828,0.821036911501244,0.21796196259111722,0.17896308849875597,-0.038998874092361246,False
Amplitude Damping,|+>,0.8,0.35,0.9162907318741549,0.4795042356273512,0.43678649624680366,0.7602082499332661,0.8038092830141174,0.23979175006673392,0.19619071698588264,-0.04360103308085128,False
Amplitude Damping,|+>,0.8,0.4,0.9162907318741549,0.4398093211966233,0.4764814106775316,0.7401922307076305,0.7880129893300242,0.2598077692923695,0.21198701066997583,-0.047820758622393655,False
Amplitude Damping,|+>,0.8,0.45,0.9162907318741549,0.40226615144669003,0.5140245804274648,0.7216013151069793,0.7733587089632162,0.27839868489302066,0.22664129103678377,-0.0517573938562369,False
Amplitude Damping,|+>,0.8,0.5,0.9162907318741549,0.36641653412456066,0.5498741977495942,0.7041241452319313,0.7596199026688667,0.29587585476806866,0.2403800973311333,-0.055495757436935356,False
Amplitude Damping,|+>,0.8,0.55,0.9162907318741549,0.3318721258008246,0.5844186060733303,0.6874999999999997,0.7466122514070797,0.31250000000000033,0.25338774859292035,-0.059112251407079985,False
Amplitude Damping,|+>,0.8,0.6,0.9162907318741549,0.29828688277515913,0.6180038490989958,0.6714985851425086,0.7341793570603907,0.3285014148574914,0.2658206429396093,-0.06268077191788213,False
Amplitude Damping,|+>,0.8,0.65,0.9162907318741549,0.2653337890602354,0.6509569428139195,0.6559023911155806,0.7221817276552781,0.3440976088844194,0.2778182723447219,-0.06627933653969753,False
Amplitude Damping,|+>,0.8,0.7,0.9162907318741549,0.23268124919730182,0.6836094826768531,0.6404878717372539,0.7104869198911096,0.35951212826274614,0.28951308010889043,-0.06999904815385571,False
Amplitude Damping,|+>,0.8,0.75,0.9162907318741549,0.19996336798949813,0.7163273638846568,0.6249999999999998,0.6989586587319736,0.3750000000000002,0.3010413412680264,-0.07395865873197383,False
Amplitude Damping,|+>,0.8,0.8,0.9162907318741549,0.1667335028160561,0.7495572290580987,0.6091089451179961,0.687441451495428,0.39089105488200393,0.312558548504572,-0.07833250637743194,False
Amplitude Damping,|+>,0.8,0.85,0.9162907318741549,0.13237525679585468,0.7839154750783002,0.5923186182344993,0.6757326714827397,0.4076813817655007,0.32426732851726026,-0.08341405324824047,False
Amplitude Damping,|+>,0.8,0.9,0.9162907318741549,0.09588956157713928,0.8204011702970156,0.5737209780774485,0.6635171451022314,0.4262790219225515,0.33648285489776864,-0.08979616702478288,False
Amplitude Damping,|+>,0.8,0.95,0.9162907318741549,0.05518559521351485,0.86110513666064,0.5510310363079827,0.6501497432912412,0.44896896369201733,0.3498502567087588,-0.09911870698325853,False
Amplitude Damping,|+>,0.8,1.0,0.9162907318741549,0.0,0.9162907318741549,0.4999999999999996,0.6324555320336759,0.5000000000000004,0.3675444679663241,-0.13245553203367627,False
Amplitude Damping,Singh,0.8,0.0,1.4140513757160007,1.4140513757160007,0.0,0.9999999999999998,1.0,2.220446049250313e-16,0.0,-2.220446049250313e-16,True
Amplitude Damping,Singh,0.8,0.05,1.4140513757160007,1.2652568307855234,0.14879454493047728,0.8747039063709616,0.9283028314223701,0.12529609362903837,0.07169716857762987,-0.05359892505140851,False
Amplitude Damping,Singh,0.8,0.1,1.4140513757160007,1.140045608140534,0.2740057675754668,0.7829722208989259,0.8719677115586931,0.21702777910107407,0.12803228844130687,-0.0889954906597672,False
Amplitude Damping,Singh,0.8,0.15,1.4140513757160007,1.0314223065781312,0.38262906913786954,0.7124940813943409,0.8258727817548851,0.2875059186056591,0.1741272182451149,-0.1133787003605442,False
Amplitude Damping,Singh,0.8,0.2,1.4140513757160007,0.9352655413446179,0.4787858343713828,0.6563481138987526,0.7871055543072706,0.3436518861012474,0.21289444569272942,-0.130757440408518,False
Amplitude Damping,Singh,0.8,0.25,1.4140513757160007,0.8488038842831233,0.5652474914328774,0.6103338151388268,0.7538033562512133,0.3896661848611732,0.2461966437487867,-0.14346954111238652,False
Amplitude Damping,Singh,0.8,0.3,1.4140513757160007,0.7700709499397701,0.6439804257762306,0.5717476870636655,0.724705283066883,0.4282523129363345,0.275294716933117,-0.15295759600321746,False
Amplitude Damping,Singh,0.8,0.35,1.4140513757160007,0.6976152277306575,0.7164361479853432,0.5387662064725136,0.6989206419713342,0.4612337935274864,0.3010793580286658,-0.16015443549882058,False
Amplitude Damping,Singh,0.8,0.4,1.4140513757160007,0.6303299712351071,0.7837214044808936,0.5101107079598036,0.6757982445857621,0.4898892920401964,0.3242017554142379,-0.16568753662595848,False
Amplitude Damping,Singh,0.8,0.45,1.4140513757160007,0.5673470703169841,0.8467043053990166,0.48485419824432324,0.654847986016648,0.5151458017556767,0.34515201398335205,-0.1699937877723247,False
Amplitude Damping,Singh,0.8,0.5,1.4140513757160007,0.5079674234205972,0.9060839522954035,0.4623041209747743,0.6356914491881994,0.5376958790252258,0.3643085508118006,-0.17338732821342512,False
Amplitude Damping,Singh,0.8,0.55,1.4140513757160007,0.4516130399517928,0.9624383357642079,0.44192788160873564,0.6180294506526774,0.5580721183912644,0.38197054934732255,-0.1761015690439418,False
Amplitude Damping,Singh,0.8,0.6,1.4140513757160007,0.39779229623827655,1.0162590794777242,0.42330324487529036,0.6016198330380713,0.5766967551247096,0.3983801669619287,-0.17831658816278095,False
Amplitude Damping,Singh,0.8,0.65,1.4140513757160007,0.3460728685846583,1.0679785071313423,0.4060831931728259,0.5862615525546413,0.5939168068271741,0.4137384474453587,-0.18017835938181542,False
Amplitude Damping,Singh,0.8,0.7,1.4140513757160007,0.29605822500416634,1.1179931507118344,0.38996867400407603,0.5717825167606806,0.610031325995924,0.4282174832393194,-0.18181384275660456,False
Amplitude Damping,Singh,0.8,0.75,1.4140513757160007,0.2473635118249026,1.166687863891098,0.3746835443554639,0.5580292314032764,0.6253164556445361,0.4419707685967236,-0.1833456870478125,False
Amplitude Damping,Singh,0.8,0.8,1.4140513757160007,0.1995845342279129,1.214466841488088,0.3599445069918795,0.5448561736296367,0.6400554930081205,0.4551438263703633,-0.18491166663775715,False
Amplitude Damping,Singh,0.8,0.85,1.4140513757160007,0.15224596664225776,1.261805409073743,0.3454102010154528,0.5321112449045474,0.6545897989845473,0.4678887550954526,-0.18670104388909464,False
Amplitude Damping,Singh,0.8,0.9,1.4140513757160007,0.10468690162298726,1.3093644740930135,0.33055735118217916,0.5196071482586906,0.6694426488178209,0.4803928517413094,-0.18904979707651143,False
Amplitude Damping,Singh,0.8,0.95,1.4140513757160007,0.055695931162212366,1.3583554445537884,0.31420971934575487,0.5070337435516851,0.6857902806542451,0.49296625644831493,-0.1928240242059302,False
Amplitude Damping,Singh,0.8,1.0,1.4140513757160007,0.0,1.4140513757160007,0.28456495865336146,0.49310867759791266,0.7154350413466386,0.5068913224020873,-0.2085437189445512,False
