channel,p,state,D_before,D_after,Delta_D,exp_bound,F_J_petz,f_petz,F_J_identity,f_identity,tau,tau_bound,tau_identity,bound_holds,gap_FJ,gap_tau
Depolarizing,0.32,random_pure_8,0.6931471805589458,0.1748074503072872,0.5183397302516586,0.5955084323010664,0.6643555699235707,0.8150801003113564,0.7866666666666671,0.8869423130433383,0.18491989968864364,0.22830807163670142,0.11305768695666174,True,0.06884713762250427,0.043388171948057774
Depolarizing,0.32,random_pure_9,0.6931471805589453,0.17480745030728742,0.5183397302516579,0.5955084323010669,0.6643555555555549,0.815080091497489,0.7866666666666661,0.8869423130433377,0.18491990850251105,0.22830807163670108,0.1130576869566623,True,0.06884712325448805,0.04338816313419003
Depolarizing,0.32,random_mixed_0,0.08698988847248912,0.028017908723882025,0.058971979748607094,0.9427331844078406,0.9794081306110346,0.9896505093269212,0.9914087767806439,0.995695122404767,0.010349490673078776,0.02905551939987805,0.004304877595233014,True,0.036674946203194,0.018706028726799273
Depolarizing,0.32,random_mixed_1,0.07622498786895196,0.024615229801813944,0.051609758067138016,0.9496994070702729,0.9820694753004658,0.9909941853010369,0.9925500573276745,0.9962680649943942,0.00900581469896311,0.02547477863819614,0.0037319350056057576,True,0.03237006823019295,0.016468963939233028
Depolarizing,0.32,random_mixed_2,0.012797230572006693,0.004194484639841448,0.008602745932165246,0.9914341518035303,0.9970961624451283,0.998547025655341,0.9988215372257557,0.9994105949137,0.0014529743446589638,0.0042921353109988125,0.00058940508630001,True,0.005662010641597992,0.0028391609663398487
Depolarizing,0.32,random_mixed_3,0.2561448045271393,0.07880940351334098,0.1773354010137983,0.8374988394511899,0.9325028795941881,0.9656618867876002,0.9697445878964794,0.9847561057929417,0.03433811321239977,0.08485037318961342,0.015243894207058295,True,0.09500404014299824,0.05051225997721365
Depolarizing,0.33,|0>,0.6931471805589452,0.1662392191285649,0.5269079614303803,0.5904277755876836,0.6568000000000002,0.8104319835741924,0.78,0.8831760866327847,0.18956801642580756,0.23160701747889212,0.11682391336721532,True,0.0663722244123166,0.04203900105308456
Depolarizing,0.33,|1>,0.6931471805589452,0.1662392191285649,0.5269079614303803,0.5904277755876836,0.6568000000000002,0.8104319835741924,0.78,0.8831760866327847,0.18956801642580756,0.23160701747889212,0.11682391336721532,True,0.0663722244123166,0.04203900105308456
Depolarizing,0.33,|+>,0.6931471805589462,0.16623921912856493,0.5269079614303813,0.590427775587683,0.6567999999999997,0.8104319835741922,0.7799999999999996,0.8831760866327845,0.18956801642580778,0.23160701747889256,0.11682391336721554,True,0.06637222441231672,0.04203900105308478
Depolarizing,0.33,|->,0.6931471805589453,0.16623921912856487,0.5269079614303804,0.5904277755876836,0.6567999999999997,0.8104319835741922,0.7799999999999996,0.8831760866327845,0.18956801642580778,0.23160701747889212,0.11682391336721554,True,0.06637222441231616,0.042039001053084335
Depolarizing,0.33,|i+>,0.6931471805589453,0.16623921912856487,0.5269079614303804,0.5904277755876836,0.6567999999999997,0.8104319835741922,0.7799999999999996,0.8831760866327845,0.18956801642580778,0.23160701747889212,0.11682391336721554,True,0.06637222441231616,0.042039001053084335
Depolarizing,0.33,|i->,0.6931471805589453,0.16623921912856487,0.5269079614303804,0.5904277755876836,0.6567999999999997,0.8104319835741922,0.7799999999999996,0.8831760866327845,0.18956801642580778,0.23160701747889212,0.11682391336721554,True,0.06637222441231616,0.042039001053084335
Depolarizing,0.33,random_pure_0,0.6931471805589438,0.1662392191285651,0.5269079614303787,0.5904277755876846,0.6568000030125835,0.8104319854328206,0.7800000107514008,0.8831760927195668,0.18956801456717942,0.23160701747889145,0.11682390728043324,True,0.0663722274248989,0.04203900291171203
Depolarizing,0.33,random_pure_1,0.6931471805589453,0.16623921912856524,0.5269079614303801,0.5904277755876837,0.6567999999999997,0.8104319835741922,0.78,0.8831760866327847,0.18956801642580778,0.231607017478892,0.11682391336721532,True,0.06637222441231605,0.042039001053084224
Depolarizing,0.33,random_pure_2,0.6931471805589409,0.16623921912856515,0.5269079614303758,0.5904277755876863,0.6568000118173537,0.8104319908649669,0.7800000102178208,0.8831760924174866,0.18956800913503313,0.23160701747889034,0.11682390758251338,True,0.06637223622966737,0.04203900834385721
Depolarizing,0.33,random_pure_3,0.6931471805589462,0.16623921912856499,0.5269079614303812,0.5904277755876831,0.6567999999999994,0.810431983574192,0.780000007970174,0.8831760911450072,0.189568016425808,0.23160701747889245,0.11682390885499283,True,0.06637222441231627,0.042039001053084446
Depolarizing,0.33,random_pure_4,0.6931471805589462,0.16623921912856496,0.5269079614303812,0.5904277755876831,0.6568000097677715,0.810431989600467,0.7800000202881598,0.8831760981186934,0.18956801039953297,0.23160701747889245,0.11682390188130665,True,0.06637223418008842,0.04203900707935948
Depolarizing,0.33,random_pure_5,0.6931471805589435,0.16623921912856499,0.5269079614303785,0.5904277755876847,0.6568000000000002,0.8104319835741924,0.7800000000000002,0.8831760866327848,0.18956801642580756,0.23160701747889145,0.1168239133672152,True,0.0663722244123155,0.04203900105308389
Depolarizing,0.33,random_pure_6,0.6931471805589442,0.16623921912856435,0.5269079614303799,0.5904277755876839,0.6568000000000003,0.8104319835741925,0.7799999999999998,0.8831760866327846,0.18956801642580745,0.231607017478892,0.11682391336721543,True,0.06637222441231638,0.04203900105308456
Depolarizing,0.33,random_pure_7,0.6931471805589446,0.1662392191285654,0.5269079614303792,0.5904277755876842,0.6568000108590218,0.8104319902737193,0.7800000100935406,0.8831760923471268,0.18956800972628074,0.23160701747889167,0.1168239076528732,True,0.06637223527133762,0.042039007752610935
Depolarizing,0.33,random_pure_8,0.6931471805589458,0.16623921912856526,0.5269079614303804,0.5904277755876836,0.6568000057285435,0.8104319871084454,0.7800000000000004,0.8831760866327849,0.18956801289155456,0.23160701747889212,0.1168239133672151,True,0.06637223014085991,0.04203900458733756
Depolarizing,0.33,random_pure_9,0.6931471805589453,0.1662392191285648,0.5269079614303805,0.5904277755876834,0.6568000071723177,0.810431987999189,0.7799999999999992,0.8831760866327842,0.18956801200081097,0.23160701747889223,0.11682391336721576,True,0.06637223158463423,0.04203900547808126
Depolarizing,0.33,random_mixed_0,0.08698988847248912,0.02671813032759843,0.06027175814489069,0.9415086361743555,0.9785090718732338,0.9891961746151436,0.9908810077830462,0.995430061723598,0.010803825384856358,0.029686320732127625,0.0045699382764019525,True,0.03700043569887823,0.018882495347271266
Depolarizing,0.33,random_mixed_1,0.07622498786895196,0.02347458970390509,0.05275039816504687,0.9486167594186524,0.9812823667725158,0.9905969749461765,0.9920904174213295,0.9960373574426461,0.00940302505382351,0.02603041145082341,0.0039626425573539015,True,0.03266560735386337,0.0166273863969999
Depolarizing,0.33,random_mixed_2,0.012797230572006693,0.004001402669689534,0.00879582790231716,0.9912427422236882,0.99696473555578,0.9984812144230757,0.9987470702385088,0.999373338767104,0.0015187855769243086,0.0043882572891739136,0.0006266612328960086,True,0.005721993332091779,0.002869471712249605
Depolarizing,0.33,random_mixed_3,0.2561448045271393,0.07508869439043209,0.1810561101367072,0.8343885397272615,0.9298239123184411,0.9642737745673897,0.9680293617988167,0.983884831572688,0.03572622543261028,0.08655129332443556,0.016115168427311977,True,0.09543537259117962,0.05082506789182528
Depolarizing,0.34,|0>,0.6931471805589452,0.15793001983227478,0.5352171607266705,0.5855421195848828,0.6494222222222222,0.8058673726006174,0.7733333333333333,0.8793937305515279,0.19413262739938264,0.23479276036822372,0.12060626944847208,True,0.06388010263733945,0.04066013296884108
Depolarizing,0.34,|1>,0.6931471805589452,0.15793001983227478,0.5352171607266705,0.5855421195848828,0.6494222222222222,0.8058673726006174,0.7733333333333333,0.8793937305515279,0.19413262739938264,0.23479276036822372,0.12060626944847208,True,0.06388010263733945,0.04066013296884108
Depolarizing,0.34,|+>,0.6931471805589462,0.1579300198322749,0.5352171607266714,0.5855421195848822,0.6494222222222221,0.8058673726006172,0.7733333333333329,0.8793937305515277,0.19413262739938275,0.23479276036822405,0.1206062694484723,True,0.0638801026373399,0.0406601329688413
Depolarizing,0.34,|->,0.6931471805589453,0.15793001983227484,0.5352171607266705,0.5855421195848828,0.6494222222222221,0.8058673726006172,0.7733333333333329,0.8793937305515277,0.19413262739938275,0.23479276036822372,0.1206062694484723,True,0.06388010263733934,0.04066013296884097
Depolarizing,0.34,|i+>,0.6931471805589453,0.15793001983227484,0.5352171607266705,0.5855421195848828,0.6494222222222221,0.8058673726006172,0.7733333333333329,0.8793937305515277,0.19413262739938275,0.23479276036822372,0.1206062694484723,True,0.06388010263733934,0.04066013296884097
Depolarizing,0.34,|i->,0.6931471805589453,0.15793001983227484,0.5352171607266705,0.5855421195848828,0.6494222222222221,0.8058673726006172,0.7733333333333329,0.8793937305515277,0.19413262739938275,0.23479276036822372,0.1206062694484723,True,0.06388010263733934,0.04066013296884097
Depolarizing,0.34,random_pure_0,0.6931471805589438,0.15793001983227464,0.5352171607266691,0.5855421195848836,0.6494222380453462,0.8058673824180664,0.773333337907666,0.8793937331523725,0.19413261758193356,0.23479276036822316,0.12060626684762754,True,0.0638801184604626,0.0406601427862896
Depolarizing,0.34,random_pure_1,0.6931471805589453,0.15793001983227506,0.5352171607266702,0.5855421195848829,0.6494222222222222,0.8058673726006174,0.7733333533152418,0.8793937419127121,0.19413262739938264,0.2347927603682236,0.12060625808728787,True,0.06388010263733934,0.04066013296884097
Depolarizing,0.34,random_pure_2,0.6931471805589409,0.15793001983227478,0.535217160726666,0.5855421195848853,0.6494222337672507,0.8058673797637244,0.7733333333333329,0.8793937305515277,0.19413262023627564,0.23479276036822194,0.1206062694484723,True,0.06388011418236539,0.0406601401319463
Depolarizing,0.34,random_pure_3,0.6931471805589462,0.15793001983227484,0.5352171607266714,0.5855421195848822,0.6494222222222216,0.8058673726006169,0.7733333333333323,0.8793937305515274,0.19413262739938308,0.23479276036822405,0.12060626944847264,True,0.06388010263733934,0.04066013296884097
Depolarizing,0.34,random_pure_4,0.6931471805589462,0.15793001983227484,0.5352171607266714,0.5855421195848822,0.6494222222222219,0.8058673726006171,0.7733333359632237,0.879393732046814,0.19413262739938286,0.23479276036822405,0.12060626795318596,True,0.06388010263733968,0.04066013296884119
Depolarizing,0.34,random_pure_5,0.6931471805589435,0.1579300198322745,0.535217160726669,0.5855421195848836,0.6494222222222225,0.8058673726006175,0.7733333386786171,0.8793937335907148,0.19413262739938253,0.23479276036822316,0.12060626640928518,True,0.0638801026373389,0.040660132968840634
Depolarizing,0.34,random_pure_6,0.6931471805589442,0.15793001983227448,0.5352171607266697,0.5855421195848832,0.6494222300544289,0.805867377460106,0.7733333333333337,0.8793937305515281,0.19413262253989405,0.23479276036822339,0.12060626944847186,True,0.06388011046954567,0.040660137828329335
Depolarizing,0.34,random_pure_7,0.6931471805589446,0.15793001983227456,0.53521716072667,0.585542119584883,0.6494222294112694,0.8058673770610579,0.7733333371356199,0.8793937327134075,0.19413262293894207,0.2347927603682235,0.12060626728659252,True,0.06388010982638637,0.04066013742928143
Depolarizing,0.34,random_pure_8,0.6931471805589458,0.15793001983227478,0.5352171607266709,0.5855421195848824,0.6494222222222226,0.8058673726006176,0.7733333359762493,0.87939373205422,0.19413262739938242,0.23479276036822383,0.12060626794578,True,0.06388010263734012,0.04066013296884141
Depolarizing,0.34,random_pure_9,0.6931471805589453,0.1579300198322747,0.5352171607266706,0.5855421195848827,0.6494222222222217,0.805867372600617,0.7733333333333327,0.8793937305515276,0.19413262739938297,0.23479276036822372,0.12060626944847241,True,0.06388010263733901,0.040660132968840745
Depolarizing,0.34,random_mixed_0,0.08698988847248912,0.025450052863715322,0.061539835608773796,0.9403154869534747,0.977613773461858,0.9887435327029239,0.9903383899358634,0.9951574699191397,0.011256467297076078,0.030301342192599168,0.00484253008086033,True,0.037298286508383294,0.01904487489552309
Depolarizing,0.34,random_mixed_1,0.07622498786895196,0.022361646133556304,0.053863341735395656,0.9475615897765816,0.9804983403909846,0.9902011615782849,0.9916176905772445,0.9958000253952821,0.00979883842171514,0.026572247274312844,0.004199974604717882,True,0.03293675061440304,0.016773408852597704
Depolarizing,0.34,random_mixed_2,0.012797230572006693,0.003812887888021409,0.008984342683985284,0.9910558959267556,0.9968336187926683,0.9984155541620274,0.9986703398800006,0.9993349487934466,0.00158444583797257,0.00448209663173027,0.0006650512065533576,True,0.0057777228659127156,0.0028976507937577
Depolarizing,0.34,random_mixed_3,0.2561448045271393,0.07146519892896042,0.18467960559817886,0.831370607674054,0.927167680665539,0.9628954671539061,0.9662757181407395,0.9829932441989312,0.03710453284609394,0.08820473368521264,0.017006755801068807,True,0.09579707299148499,0.051100200839118703
Depolarizing,0.35000000000000003,|0>,0.6931471805589452,0.14987439922304435,0.5432727813359008,0.5808441623048856,0.6422222222222222,0.8013876853447539,0.7666666666666666,0.8755950357709131,0.1986123146552461,0.2378686712220226,0.12440496422908687,True,0.06137805991733669,0.03925635656677651
Depolarizing,0.35000000000000003,|1>,0.6931471805589452,0.14987439922304435,0.5432727813359008,0.5808441623048856,0.6422222222222222,0.8013876853447539,0.7666666666666666,0.8755950357709131,0.1986123146552461,0.2378686712220226,0.12440496422908687,True,0.06137805991733669,0.03925635656677651
Depolarizing,0.35000000000000003,|+>,0.6931471805589462,0.14987439922304424,0.543272781335902,0.5808441623048849,0.6422222222222219,0.8013876853447537,0.7666666666666663,0.8755950357709129,0.1986123146552463,0.23786867122202304,0.12440496422908709,True,0.061378059917337024,0.03925635656677673
Depolarizing,0.35000000000000003,|->,0.6931471805589453,0.14987439922304452,0.5432727813359008,0.5808441623048856,0.6422222222222219,0.8013876853447537,0.7666666666666663,0.8755950357709129,0.1986123146552463,0.2378686712220226,0.12440496422908709,True,0.06137805991733636,0.039256356566776285
Depolarizing,0.35000000000000003,|i+>,0.6931471805589453,0.14987439922304452,0.5432727813359008,0.5808441623048856,0.6422222222222219,0.8013876853447537,0.7666666666666663,0.8755950357709129,0.1986123146552463,0.2378686712220226,0.12440496422908709,True,0.06137805991733636,0.039256356566776285
Depolarizing,0.35000000000000003,|i->,0.6931471805589453,0.14987439922304452,0.5432727813359008,0.5808441623048856,0.6422222222222219,0.8013876853447537,0.7666666666666663,0.8755950357709129,0.1986123146552463,0.2378686712220226,0.12440496422908709,True,0.06137805991733636,0.039256356566776285
Depolarizing,0.35000000000000003,random_pure_0,0.6931471805589438,0.1498743992230445,0.5432727813358993,0.5808441623048864,0.6422222352905141,0.8013876934982931,0.7666666666666666,0.8755950357709131,0.19861230650170691,0.23786867122202204,0.12440496422908687,True,0.061378072985627696,0.03925636472031513
Depolarizing,0.35000000000000003,random_pure_1,0.6931471805589453,0.14987439922304474,0.5432727813359006,0.5808441623048857,0.6422222222222222,0.8013876853447539,0.7666666763193978,0.875595041283011,0.1986123146552461,0.2378686712220225,0.12440495871698898,True,0.06137805991733658,0.039256356566776396
Depolarizing,0.35000000000000003,random_pure_2,0.6931471805589409,0.14987439922304413,0.5432727813358967,0.5808441623048879,0.6422222267539042,0.8013876881721507,0.7666666666666663,0.8755950357709129,0.19861231182784933,0.23786867122202104,0.12440496422908709,True,0.06137806444901628,0.039256359394171714
Depolarizing,0.35000000000000003,random_pure_3,0.6931471805589462,0.14987439922304432,0.5432727813359018,0.5808441623048849,0.6422222222222214,0.8013876853447534,0.7666666666666657,0.8755950357709126,0.19861231465524665,0.23786867122202293,0.12440496422908742,True,0.06137805991733647,0.039256356566776285
Depolarizing,0.35000000000000003,random_pure_4,0.6931471805589462,0.1498743992230443,0.543272781335902,0.5808441623048849,0.6422222222222221,0.8013876853447538,0.7666666666666665,0.875595035770913,0.1986123146552462,0.23786867122202304,0.12440496422908698,True,0.06137805991733725,0.03925635656677684
Depolarizing,0.35000000000000003,random_pure_5,0.6931471805589435,0.14987439922304535,0.5432727813358982,0.5808441623048871,0.6422222222222222,0.8013876853447539,0.7666666666666668,0.8755950357709132,0.1986123146552461,0.2378686712220216,0.12440496422908676,True,0.06137805991733514,0.03925635656677551
Depolarizing,0.35000000000000003,random_pure_6,0.6931471805589442,0.14987439922304438,0.5432727813358998,0.5808441623048861,0.6422222222222227,0.8013876853447541,0.7666666786290727,0.8755950426019283,0.19861231465524587,0.23786867122202215,0.12440495739807167,True,0.06137805991733658,0.039256356566776285
Depolarizing,0.35000000000000003,random_pure_7,0.6931471805589446,0.14987439922304466,0.5432727813359,0.580844162304886,0.6422222322810245,0.8013876916206191,0.7666666666666668,0.8755950357709132,0.19861230837938093,0.23786867122202227,0.12440496422908676,True,0.06137806997613848,0.039256362842641335
Depolarizing,0.35000000000000003,random_pure_8,0.6931471805589458,0.14987439922304446,0.5432727813359013,0.5808441623048852,0.6422222302010486,0.8013876903228853,0.766666666666667,0.8755950357709134,0.19861230967711474,0.2378686712220227,0.12440496422908665,True,0.0613780678961634,0.03925636154490797
Depolarizing,0.35000000000000003,random_pure_9,0.6931471805589453,0.14987439922304444,0.5432727813359008,0.5808441623048856,0.6422222222222214,0.8013876853447534,0.7666666666666663,0.8755950357709129,0.19861231465524665,0.2378686712220226,0.12440496422908709,True,0.0613780599173358,0.03925635656677595
Depolarizing,0.35000000000000003,random_mixed_0,0.08698988847248912,0.024213593138501827,0.06277629533398729,0.9391535432212109,0.9767235163288785,0.9882932339791053,0.9897809816535098,0.9948773701585084,0.01170676602089471,0.030900653585396953,0.005122629841491588,True,0.03756997310766763,0.019193887564502243
Depolarizing,0.35000000000000003,random_mixed_1,0.07622498786895196,0.02127633556646632,0.05494865230248564,0.946533749034329,0.9797185288937021,0.9898073190746278,0.9911319217937982,0.9955560867142534,0.010192680925372177,0.02710033968845027,0.004443913285746559,True,0.03318477985937318,0.016907658763078093
Depolarizing,0.35000000000000003,random_mixed_2,0.012797230572006693,0.003628938564172135,0.009168292007834557,0.9908736086311295,0.996703011807698,0.9983501448929119,0.9985913474366128,0.9992954255056974,0.0016498551070881495,0.004573654843750163,0.0007045744943026122,True,0.005829403176568548,0.002923799736662014
Depolarizing,0.35000000000000003,random_mixed_3,0.2561448045271393,0.06793813895800643,0.18820666556913285,0.8284434787967391,0.9245373165247599,0.9615286353118975,0.9644841172921139,0.9820815227322597,0.03847136468810253,0.0898112949521187,0.017918477267740318,True,0.09609383772802083,0.051339930264016176
Depolarizing,0.36,|0>,0.6931471805589452,0.14206725247297247,0.5510799280859727,0.5763270823873061,0.6352,0.796994353806851,0.7600000000000001,0.8717797887081348,0.20300564619314898,0.24083790769868774,0.12822021129186523,True,0.058872917612693865,0.037832261505538756
Depolarizing,0.36,|1>,0.6931471805589452,0.14206725247297247,0.5510799280859727,0.5763270823873061,0.6352,0.796994353806851,0.7600000000000001,0.8717797887081348,0.20300564619314898,0.24083790769868774,0.12822021129186523,True,0.058872917612693865,0.037832261505538756
Depolarizing,0.36,|+>,0.6931471805589462,0.14206725247297214,0.5510799280859741,0.5763270823873053,0.6351999999999999,0.7969943538068509,0.7599999999999996,0.8717797887081344,0.2030056461931491,0.2408379076986883,0.12822021129186556,True,0.05887291761269453,0.0378322615055392
Depolarizing,0.36,|->,0.6931471805589453,0.14206725247297253,0.5510799280859728,0.5763270823873061,0.6351999999999999,0.7969943538068509,0.7599999999999996,0.8717797887081344,0.2030056461931491,0.24083790769868774,0.12822021129186556,True,0.058872917612693754,0.037832261505538645
Depolarizing,0.36,|i+>,0.6931471805589453,0.1420672524729725,0.5510799280859728,0.5763270823873061,0.6351999999999999,0.7969943538068509,0.7599999999999996,0.8717797887081344,0.2030056461931491,0.24083790769868774,0.12822021129186556,True,0.058872917612693754,0.037832261505538645
Depolarizing,0.36,|i->,0.6931471805589453,0.1420672524729725,0.5510799280859728,0.5763270823873061,0.6351999999999999,0.7969943538068509,0.7599999999999996,0.8717797887081344,0.2030056461931491,0.24083790769868774,0.12822021129186556,True,0.058872917612693754,0.037832261505538645
Depolarizing,0.36,random_pure_0,0.6931471805589438,0.14206725247297258,0.5510799280859712,0.576327082387307,0.6352000126892984,0.7969943617675713,0.7600000094638624,0.871779794136032,0.20300563823242868,0.24083790769868718,0.12822020586396798,True,0.058872930301991366,0.037832269466258506
Depolarizing,0.36,random_pure_1,0.6931471805589453,0.14206725247297258,0.5510799280859727,0.5763270823873061,0.6352000000000004,0.7969943538068512,0.7600000149195117,0.8717797972650615,0.20300564619314876,0.24083790769868774,0.1282202027349385,True,0.05887291761269431,0.03783226150553898
Depolarizing,0.36,random_pure_2,0.6931471805589409,0.14206725247297253,0.5510799280859684,0.5763270823873087,0.6351999999999999,0.7969943538068509,0.7599999999999997,0.8717797887081346,0.2030056461931491,0.24083790769868607,0.12822021129186545,True,0.0588729176126912,0.03783226150553698
Depolarizing,0.36,random_pure_3,0.6931471805589462,0.1420672524729727,0.5510799280859735,0.5763270823873057,0.6352000050750786,0.7969943569907372,0.7599999999999991,0.8717797887081342,0.20300564300926283,0.24083790769868807,0.12822021129186578,True,0.05887292268777289,0.03783226468942524
Depolarizing,0.36,random_pure_4,0.6931471805589462,0.14206725247297225,0.551079928085974,0.5763270823873055,0.6351999999999999,0.7969943538068509,0.7600000033095057,0.8717797906062664,0.2030056461931491,0.24083790769868818,0.12822020939373358,True,0.05887291761269442,0.03783226150553909
Depolarizing,0.36,random_pure_5,0.6931471805589435,0.14206725247297208,0.5510799280859715,0.5763270823873069,0.6352000000000002,0.7969943538068511,0.7600000000000001,0.8717797887081348,0.20300564619314887,0.2408379076986873,0.12822021129186523,True,0.05887291761269331,0.03783226150553842
Depolarizing,0.36,random_pure_6,0.6931471805589442,0.14206725247297267,0.5510799280859715,0.5763270823873069,0.6352000075676487,0.7969943585544685,0.7600000079693847,0.8717797932788903,0.20300564144553146,0.2408379076986873,0.12822020672110968,True,0.05887292518034182,0.03783226625315583
Depolarizing,0.36,random_pure_7,0.6931471805589446,0.14206725247297264,0.551079928085972,0.5763270823873066,0.6352000074911093,0.796994358506451,0.7600000121651769,0.8717797956853421,0.20300564149354905,0.2408379076986874,0.12822020431465786,True,0.05887292510380271,0.037832266205138354
Depolarizing,0.36,random_pure_8,0.6931471805589458,0.14206725247297275,0.5510799280859731,0.5763270823873059,0.6352000000000004,0.7969943538068512,0.7600000000000005,0.871779788708135,0.20300564619314876,0.24083790769868785,0.128220211291865,True,0.05887291761269453,0.03783226150553909
Depolarizing,0.36,random_pure_9,0.6931471805589453,0.14206725247297258,0.5510799280859727,0.5763270823873061,0.6351999999999995,0.7969943538068507,0.7599999999999996,0.8717797887081344,0.20300564619314931,0.24083790769868774,0.12822021129186556,True,0.05887291761269342,0.03783226150553842
Depolarizing,0.36,random_mixed_0,0.08698988847248912,0.02300867038282891,0.0639812180896602,0.9380226172219754,0.9758395440893176,0.9878459111062401,0.9892088395744861,0.9945897845717531,0.012154088893759907,0.03148432267620194,0.005410215428246934,True,0.03781692686734217,0.01933023378244203
Depolarizing,0.36,random_mixed_1,0.07622498786895196,0.020218596289366543,0.05600639157958542,0.9455330924210718,0.9789440326934292,0.9894160058809587,0.9906331547369925,0.995305558477894,0.010583994119041318,0.027614740742604726,0.004694441522105963,True,0.03341094027235747,0.01703074662356341
Depolarizing,0.36,random_mixed_2,0.012797230572006693,0.003449553010445418,0.009347677561561275,0.9906958761619673,0.9965731092902324,0.9982850841769761,0.9985100941625571,0.9992547693969527,0.0017149158230238548,0.00466293339292978,0.0007452306030473199,True,0.005877233128265047,0.0029480175699059252
Depolarizing,0.36,random_mixed_3,0.2561448045271393,0.0645067669769746,0.19163803755016467,0.82560565265873,0.9219358322229514,0.9601748966844277,0.962654999732302,0.9811498355156066,0.03982510331557232,0.09137155412196674,0.01885016448439336,True,0.09633017956422141,0.05154645080639442
Depolarizing,0.37,|0>,0.6931471805589452,0.1345037950125614,0.5586433855463838,0.571984500186014,0.6283555555555556,0.7926888138201242,0.7533333333333333,0.8679477710861024,0.20731118617987576,0.24370343106291037,0.13205222891389756,True,0.05637105536954157,0.03639224488303461
Depolarizing,0.37,|1>,0.6931471805589452,0.1345037950125614,0.5586433855463838,0.571984500186014,0.6283555555555556,0.7926888138201242,0.7533333333333333,0.8679477710861024,0.20731118617987576,0.24370343106291037,0.13205222891389756,True,0.05637105536954157,0.03639224488303461
Depolarizing,0.37,|+>,0.6931471805589462,0.13450379501256138,0.5586433855463848,0.5719845001860133,0.6283555555555554,0.7926888138201241,0.7533333333333329,0.8679477710861022,0.20731118617987587,0.2437034310629108,0.13205222891389778,True,0.05637105536954212,0.03639224488303494
Depolarizing,0.37,|->,0.6931471805589453,0.1345037950125616,0.5586433855463837,0.571984500186014,0.6283555555555554,0.7926888138201241,0.7533333333333329,0.8679477710861022,0.20731118617987587,0.24370343106291037,0.13205222891389778,True,0.056371055369541456,0.0363922448830345
Depolarizing,0.37,|i+>,0.6931471805589453,0.1345037950125616,0.5586433855463837,0.571984500186014,0.6283555555555554,0.7926888138201241,0.7533333333333329,0.8679477710861022,0.20731118617987587,0.24370343106291037,0.13205222891389778,True,0.056371055369541456,0.0363922448830345
Depolarizing,0.37,|i->,0.6931471805589453,0.1345037950125616,0.5586433855463837,0.571984500186014,0.6283555555555554,0.7926888138201241,0.7533333333333329,0.8679477710861022,0.20731118617987587,0.24370343106291037,0.13205222891389778,True,0.056371055369541456,0.0363922448830345
Depolarizing,0.37,random_pure_0,0.6931471805589438,0.13450379501256146,0.5586433855463823,0.5719845001860149,0.6283555596877981,0.7926888164265963,0.7533333333333329,0.8679477710861022,0.20731118357340372,0.24370343106290981,0.13205222891389778,True,0.05637105950178323,0.03639224748950609
Depolarizing,0.37,random_pure_1,0.6931471805589453,0.1345037950125622,0.558643385546383,0.5719845001860144,0.6283555555555556,0.7926888138201242,0.7533333333333339,0.8679477710861028,0.20731118617987576,0.24370343106291004,0.13205222891389723,True,0.05637105536954112,0.036392244883034275
Depolarizing,0.37,random_pure_2,0.6931471805589409,0.13450379501256152,0.5586433855463794,0.5719845001860164,0.6283555555555554,0.7926888138201241,0.7533333524838836,0.8679477821181891,0.20731118617987587,0.2437034310629087,0.13205221788181087,True,0.056371055369539014,0.03639224488303283
Depolarizing,0.37,random_pure_3,0.6931471805589462,0.1345037950125616,0.5586433855463846,0.5719845001860135,0.6283555555555549,0.7926888138201238,0.7533333333333327,0.8679477710861021,0.2073111861798762,0.2437034310629107,0.1320522289138979,True,0.056371055369541345,0.0363922448830345
Depolarizing,0.37,random_pure_4,0.6931471805589462,0.13450379501256132,0.5586433855463848,0.5719845001860133,0.6283555649710263,0.7926888197590694,0.7533333392777862,0.8679477745105325,0.20731118024093065,0.2437034310629108,0.1320522254894675,True,0.05637106478501297,0.036392250821980165
Depolarizing,0.37,random_pure_5,0.6931471805589435,0.13450379501256152,0.558643385546382,0.571984500186015,0.6283555555555556,0.7926888138201242,0.7533333333333336,0.8679477710861027,0.20731118617987576,0.2437034310629097,0.13205222891389734,True,0.05637105536954057,0.03639224488303394
Depolarizing,0.37,random_pure_6,0.6931471805589442,0.13450379501256196,0.5586433855463823,0.5719845001860149,0.6283555672328559,0.7926888211857512,0.7533333393094768,0.8679477745287886,0.20731117881424876,0.24370343106290981,0.13205222547121143,True,0.05637106704684103,0.03639225224866105
Depolarizing,0.37,random_pure_7,0.6931471805589446,0.13450379501256138,0.5586433855463833,0.5719845001860142,0.6283555641076037,0.792688819214453,0.753333338670171,0.8679477741605027,0.207311180785547,0.24370343106291015,0.13205222583949727,True,0.056371063921589526,0.03639225027736315
Depolarizing,0.37,random_pure_8,0.6931471805589458,0.13450379501256113,0.5586433855463846,0.5719845001860135,0.6283555555555556,0.7926888138201242,0.7533333333333333,0.8679477710861024,0.20731118617987576,0.2437034310629107,0.13205222891389756,True,0.05637105536954201,0.03639224488303494
